Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
,674.0319728851318,0,,0.0,-6.72,674.0319728851318,-1.52,-3.96,,,1,-1.52,0,-3.96,0,181
1139.9989128112793,,1,1139.9989128112793,-1.52,-3.96,,,,,465.96693992614746,1,,0,,0,181
,908.128023147583,0,,0.0,-6.72,908.128023147583,-2.86,5.16,,,1,-2.86,0,5.16,0,182
1490.4141426086426,1909.0681076049805,0,1490.4141426086426,-2.86,5.16,1909.0681076049805,-6.24,6.78,418.6539649963379,582.2861194610596,1,-6.24,0,6.78,0,182
2340.926170349121,3125.231981277466,0,2340.926170349121,-6.24,6.78,3125.231981277466,3.7600000000000002,6.92,784.3058109283447,431.8580627441406,1,3.7600000000000002,0,6.92,0,182
3607.2611808776855,,1,3607.2611808776855,3.7600000000000002,6.92,,,,,482.0291996002197,1,,0,,0,182
,775.7608890533447,0,,0.0,-6.72,775.7608890533447,5.0,-2.32,,,1,5.0,0,-2.32,0,183
1312.3040199279785,,1,1312.3040199279785,5.0,-2.32,,,,,536.5431308746338,1,,0,,0,183
,862.0150089263916,0,,0.0,-6.72,862.0150089263916,-3.02,-5.44,,,1,-3.02,0,-5.44,0,184
1745.203971862793,2180.4959774017334,0,1745.203971862793,-3.02,-5.44,2180.4959774017334,-6.16,-3.38,435.29200553894043,883.1889629364014,1,-6.16,0,-3.38,0,184
2578.245162963867,2997.5011348724365,0,2578.245162963867,-6.16,-3.38,2997.5011348724365,-5.9,1.2,419.25597190856934,397.7491855621338,1,-5.9,0,1.2,0,184
3394.767999649048,,1,3394.767999649048,-5.9,1.2,,,,,397.2668647766113,1,,0,,0,184
,794.2018508911133,0,,0.0,-6.72,794.2018508911133,3.06,-5.36,,,1,3.06,0,-5.36,0,185
1343.0290222167969,,1,1343.0290222167969,3.06,-5.36,,,,,548.8271713256836,1,,0,,0,185
,873.9850521087646,0,,0.0,-6.72,873.9850521087646,5.04,-1.62,,,1,5.04,0,-1.62,0,186
1487.5190258026123,,1,1487.5190258026123,5.04,-1.62,,,,,613.5339736938477,1,,0,,0,186
,836.9810581207275,0,,0.0,-6.72,836.9810581207275,2.48,-3.08,,,1,2.48,0,-3.08,0,187
1317.370891571045,1887.0480060577393,0,1317.370891571045,2.48,-3.08,1887.0480060577393,1.0,2.62,569.6771144866943,480.3898334503174,1,1.0,0,2.62,0,187
2267.101049423218,,1,2267.101049423218,1.0,2.62,,,,,380.0530433654785,1,,0,,0,187
,779.5300483703613,0,,0.0,-6.72,779.5300483703613,2.34,-1.68,,,1,2.34,0,-1.68,0,188
1598.6051559448242,,1,1598.6051559448242,2.34,-1.68,,,,,819.0751075744629,1,,0,,0,188
,768.6669826507568,0,,0.0,-6.72,768.6669826507568,-2.38,-0.72,,,1,-2.38,0,-0.72,0,189
1283.7538719177246,1953.3839225769043,0,1283.7538719177246,-2.38,-0.72,1953.3839225769043,-5.0600000000000005,6.640000000000001,669.6300506591797,515.0868892669678,1,-5.0600000000000005,0,6.640000000000001,0,189
2467.1669006347656,,1,2467.1669006347656,-5.0600000000000005,6.640000000000001,,,,,513.7829780578613,1,,0,,0,189
,949.6500492095947,0,,0.0,-6.72,949.6500492095947,0.68,1.72,,,1,0.68,0,1.72,0,190
1483.0889701843262,,1,1483.0889701843262,0.68,1.72,,,,,533.4389209747314,1,,0,,0,190
,975.7230281829834,0,,0.0,-6.72,975.7230281829834,-0.92,3.1,,,1,-0.92,0,3.1,0,191
1457.3118686676025,,1,1457.3118686676025,-0.92,3.1,,,,,481.58884048461914,1,,0,,0,191
,1101.179838180542,0,,0.0,-6.72,1101.179838180542,-5.62,6.5,,,1,-5.62,0,6.5,0,192
1599.1630554199219,,1,1599.1630554199219,-5.62,6.5,,,,,497.9832172393799,1,,0,,0,192
,883.9478492736816,0,,0.0,-6.72,883.9478492736816,-1.06,-3.64,,,1,-1.06,0,-3.64,0,193
1349.2169380187988,,1,1349.2169380187988,-1.06,-3.64,,,,,465.2690887451172,1,,0,,0,193
,909.0108871459961,0,,0.0,-6.72,909.0108871459961,4.5,-2.46,,,1,4.5,0,-2.46,0,194
1442.1980381011963,,1,1442.1980381011963,4.5,-2.46,,,,,533.1871509552002,1,,0,,0,194
,854.0639877319336,0,,0.0,-6.72,854.0639877319336,1.36,-2.96,,,1,1.36,0,-2.96,0,195
1368.5791492462158,,1,1368.5791492462158,1.36,-2.96,,,,,514.5151615142822,1,,0,,0,195
,1097.0890522003174,0,,0.0,-6.72,1097.0890522003174,-1.8800000000000001,6.16,,,1,-1.8800000000000001,0,6.16,0,196
1600.2910137176514,,1,1600.2910137176514,-1.8800000000000001,6.16,,,,,503.201961517334,1,,0,,0,196
,1141.7489051818848,0,,0.0,-6.72,1141.7489051818848,1.08,-0.2,,,1,1.08,0,-0.2,0,197
1675.036907196045,,1,1675.036907196045,1.08,-0.2,,,,,533.2880020141602,1,,0,,0,197
,788.4840965270996,0,,0.0,-6.72,788.4840965270996,-2.46,-1.3,,,1,-2.46,0,-1.3,0,198
1259.3259811401367,,1,1259.3259811401367,-2.46,-1.3,,,,,470.8418846130371,1,,0,,0,198
,935.9560012817383,0,,0.0,-6.72,935.9560012817383,-1.44,0.76,,,1,-1.44,0,0.76,0,199
1502.6819705963135,,1,1502.6819705963135,-1.44,0.76,,,,,566.7259693145752,1,,0,,0,199
,820.8708763122559,0,,0.0,-6.72,820.8708763122559,1.6600000000000001,1.7,,,1,1.6600000000000001,0,1.7,0,200
1282.7658653259277,1716.3059711456299,0,1282.7658653259277,1.6600000000000001,1.7,1716.3059711456299,4.82,-0.92,433.54010581970215,461.8949890136719,1,4.82,0,-0.92,0,200
2716.230869293213,,1,2716.230869293213,4.82,-0.92,,,,,999.924898147583,1,,0,,0,200
,1031.6200256347656,0,,0.0,-6.72,1031.6200256347656,-5.0,6.4,,,1,-5.0,0,6.4,0,201
1547.1382141113281,,1,1547.1382141113281,-5.0,6.4,,,,,515.5181884765625,1,,0,,0,201
,1031.2139987945557,0,,0.0,-6.72,1031.2139987945557,5.46,2.7600000000000002,,,1,5.46,0,2.7600000000000002,0,202
1546.7591285705566,2001.5590190887451,0,1546.7591285705566,5.46,2.7600000000000002,2001.5590190887451,-1.4000000000000001,-1.3,454.7998905181885,515.545129776001,1,-1.4000000000000001,0,-1.3,0,202
2562.7100467681885,,1,2562.7100467681885,-1.4000000000000001,-1.3,,,,,561.1510276794434,1,,0,,0,202
,656.7339897155762,0,,0.0,-6.72,656.7339897155762,-1.76,-1.54,,,1,-1.76,0,-1.54,0,203
1143.1481838226318,,1,1143.1481838226318,-1.76,-1.54,,,,,486.41419410705566,1,,0,,0,203
,1023.5800743103027,0,,0.0,-6.72,1023.5800743103027,-5.24,2.38,,,1,-5.24,0,2.38,0,204
1523.561954498291,,1,1523.561954498291,-5.24,2.38,,,,,499.9818801879883,1,,0,,0,204
,759.6850395202637,0,,0.0,-6.72,759.6850395202637,-0.32,-3.3000000000000003,,,1,-0.32,0,-3.3000000000000003,0,205
1209.717035293579,1445.328950881958,0,1209.717035293579,-0.32,-3.3000000000000003,1445.328950881958,-2.94,-5.34,235.6119155883789,450.03199577331543,1,-2.94,0,-5.34,0,205
2013.0560398101807,,1,2013.0560398101807,-2.94,-5.34,,,,,567.7270889282227,1,,0,,0,205
,709.3892097473145,0,,0.0,-6.72,709.3892097473145,-0.26,-3.38,,,1,-0.26,0,-3.38,0,206
1210.0741863250732,,1,1210.0741863250732,-0.26,-3.38,,,,,500.6849765777588,1,,0,,0,206
,769.2701816558838,0,,0.0,-6.72,769.2701816558838,5.58,1.76,,,1,5.58,0,1.76,0,207
1218.6319828033447,,1,1218.6319828033447,5.58,1.76,,,,,449.36180114746094,1,,0,,0,207
,991.847038269043,0,,0.0,-6.72,991.847038269043,-5.0600000000000005,5.74,,,1,-5.0600000000000005,0,5.74,0,208
1475.275993347168,,1,1475.275993347168,-5.0600000000000005,5.74,,,,,483.428955078125,1,,0,,0,208
,859.7238063812256,0,,0.0,-6.72,859.7238063812256,1.42,3.2,,,1,1.42,0,3.2,0,209
1359.5829010009766,,1,1359.5829010009766,1.42,3.2,,,,,499.859094619751,1,,0,,0,209
,967.1659469604492,0,,0.0,-6.72,967.1659469604492,-4.46,3.9,,,1,-4.46,0,3.9,0,210
2100.68416595459,,1,2100.68416595459,-4.46,3.9,,,,,1133.5182189941406,1,,0,,0,210
,958.420991897583,0,,0.0,-6.72,958.420991897583,1.86,-0.92,,,1,1.86,0,-0.92,0,211
1541.1651134490967,2072.1280574798584,0,1541.1651134490967,1.86,-0.92,2072.1280574798584,5.78,5.54,530.9629440307617,582.7441215515137,1,5.78,0,5.54,0,211
2504.063129425049,2973.365068435669,0,2504.063129425049,5.78,5.54,2973.365068435669,-2.96,6.54,469.3019390106201,431.93507194519043,1,-2.96,0,6.54,0,211
3354.3930053710938,3692.9211616516113,0,3354.3930053710938,-2.96,6.54,3692.9211616516113,-4.34,3.66,338.5281562805176,381.0279369354248,1,-4.34,0,3.66,0,211
4254.292011260986,,1,4254.292011260986,-4.34,3.66,,,,,561.370849609375,1,,0,,0,211
,1149.090051651001,0,,0.0,-6.72,1149.090051651001,1.46,3.2800000000000002,,,1,1.46,0,3.2800000000000002,0,212
1932.4021339416504,,1,1932.4021339416504,1.46,3.2800000000000002,,,,,783.3120822906494,1,,0,,0,212
,775.8009433746338,0,,0.0,-6.72,775.8009433746338,-1.82,-1.1400000000000001,,,1,-1.82,0,-1.1400000000000001,0,213
1242.0990467071533,,1,1242.0990467071533,-1.82,-1.1400000000000001,,,,,466.29810333251953,1,,0,,0,213
,691.270112991333,0,,0.0,-6.72,691.270112991333,-1.6600000000000001,-3.68,,,1,-1.6600000000000001,0,-3.68,0,214
1156.8210124969482,1558.1309795379639,0,1156.8210124969482,-1.6600000000000001,-3.68,1558.1309795379639,-4.68,-0.12,401.3099670410156,465.55089950561523,1,-4.68,0,-0.12,0,214
2040.6990051269531,,1,2040.6990051269531,-4.68,-0.12,,,,,482.56802558898926,1,,0,,0,214
,683.3250522613525,0,,0.0,-6.72,683.3250522613525,2.2600000000000002,-1.16,,,1,2.2600000000000002,0,-1.16,0,215
1115.144968032837,,1,1115.144968032837,2.2600000000000002,-1.16,,,,,431.8199157714844,1,,0,,0,215
,712.1310234069824,0,,0.0,-6.72,712.1310234069824,1.56,-2.84,,,1,1.56,0,-2.84,0,216
1278.212070465088,,1,1278.212070465088,1.56,-2.84,,,,,566.0810470581055,1,,0,,0,216
,806.7550659179688,0,,0.0,-6.72,806.7550659179688,-0.76,-3.16,,,1,-0.76,0,-3.16,0,217
1306.1621189117432,1774.6970653533936,0,1306.1621189117432,-0.76,-3.16,1774.6970653533936,-5.84,-3.92,468.5349464416504,499.4070529937744,1,-5.84,0,-3.92,0,217
2289.81614112854,,1,2289.81614112854,-5.84,-3.92,,,,,515.1190757751465,1,,0,,0,217
,761.8319988250732,0,,0.0,-6.72,761.8319988250732,2.82,-0.36,,,1,2.82,0,-0.36,0,218
1094.6099758148193,1646.8091011047363,0,1094.6099758148193,2.82,-0.36,1646.8091011047363,-4.34,-1.48,552.199125289917,332.7779769897461,1,-4.34,0,-1.48,0,218
1996.546983718872,2511.137008666992,0,1996.546983718872,-4.34,-1.48,2511.137008666992,-5.68,1.52,514.5900249481201,349.73788261413574,1,-5.68,0,1.52,0,218
2842.919111251831,3412.3239517211914,0,2842.919111251831,-5.68,1.52,3412.3239517211914,-2.88,3.8200000000000003,569.4048404693604,331.78210258483887,1,-2.88,0,3.8200000000000003,0,218
3959.388017654419,,1,3959.388017654419,-2.88,3.8200000000000003,,,,,547.0640659332275,1,,0,,0,218
