Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
5384.964942932129,6473.311901092529,0,5384.964942932129,-5.42,2.4,6473.311901092529,4.16,-0.08,1088.3469581604004,515.1529312133789,1,4.16,0,-0.08,0,31
6951.704025268555,8001.8980503082275,0,6951.704025268555,4.16,-0.08,8001.8980503082275,-0.8,0.0,1050.1940250396729,478.3921241760254,1,-0.8,0,0.0,0,31
8702.295064926147,,1,8702.295064926147,-0.8,0.0,,,,,700.3970146179199,1,,0,,0,31
,1438.1928443908691,0,,0.0,-6.72,1438.1928443908691,-5.0200000000000005,3.06,,,1,-5.0200000000000005,0,3.06,0,32
1953.552007675171,3536.5209579467773,0,1953.552007675171,-5.0200000000000005,3.06,3536.5209579467773,-2.7,-4.5600000000000005,1582.9689502716064,515.3591632843018,1,-2.7,0,-4.5600000000000005,0,32
4087.500810623169,,1,4087.500810623169,-2.7,-4.5600000000000005,,,,,550.9798526763916,1,,0,,0,32
,1782.905101776123,0,,0.0,-6.72,1782.905101776123,1.12,3.14,,,1,1.12,0,3.14,0,33
2248.9840984344482,3217.0121669769287,0,2248.9840984344482,1.12,3.14,3217.0121669769287,3.84,1.12,968.0280685424805,466.0789966583252,1,3.84,0,1.12,0,33
3781.5539836883545,5798.875093460083,0,3781.5539836883545,3.84,1.12,5798.875093460083,-5.42,-1.1,2017.3211097717285,564.5418167114258,1,-5.42,0,-1.1,0,33
6548.952102661133,,1,6548.952102661133,-5.42,-1.1,,,,,750.0770092010498,1,,0,,0,33
,2025.1109600067139,0,,0.0,-6.72,2025.1109600067139,3.72,1.28,,,1,3.72,0,1.28,0,34
2542.3359870910645,,1,2542.3359870910645,3.72,1.28,,,,,517.2250270843506,1,,0,,0,34
,1841.2730693817139,0,,0.0,-6.72,1841.2730693817139,-4.7,5.58,,,1,-4.7,0,5.58,0,35
2337.920904159546,3389.3918991088867,0,2337.920904159546,-4.7,5.58,3389.3918991088867,-0.12,5.68,1051.4709949493408,496.64783477783203,1,-0.12,0,5.68,0,35
3888.427972793579,4738.917112350464,0,3888.427972793579,-0.12,5.68,4738.917112350464,4.04,4.12,850.4891395568848,499.0360736846924,1,4.04,0,4.12,0,35
5355.8290004730225,,1,5355.8290004730225,4.04,4.12,,,,,616.9118881225586,1,,0,,0,35
,1815.356969833374,0,,0.0,-6.72,1815.356969833374,4.58,5.24,,,1,4.58,0,5.24,0,36
2333.4619998931885,3214.8728370666504,0,2333.4619998931885,4.58,5.24,3214.8728370666504,0.46,5.76,881.4108371734619,518.1050300598145,1,0.46,0,5.76,0,36
3716.40682220459,4433.032989501953,0,3716.40682220459,0.46,5.76,4433.032989501953,-3.04,5.4,716.6261672973633,501.53398513793945,1,-3.04,0,5.4,0,36
4963.769912719727,6167.873859405518,0,4963.769912719727,-3.04,5.4,6167.873859405518,-2.2800000000000002,0.56,1204.103946685791,530.7369232177734,1,-2.2800000000000002,0,0.56,0,36
6814.021825790405,7750.779867172241,0,6814.021825790405,-2.2800000000000002,0.56,7750.779867172241,-2.68,-3.58,936.7580413818359,646.1479663848877,1,-2.68,0,-3.58,0,36
8297.502040863037,9530.956029891968,0,8297.502040863037,-2.68,-3.58,9530.956029891968,2.56,-1.7,1233.4539890289307,546.7221736907959,1,2.56,0,-1.7,0,36
10201.817035675049,,1,10201.817035675049,2.56,-1.7,,,,,670.861005783081,1,,0,,0,36
,1888.4468078613281,0,,0.0,-6.72,1888.4468078613281,-3.52,6.6000000000000005,,,1,-3.52,0,6.6000000000000005,0,37
2385.995864868164,3336.0848426818848,0,2385.995864868164,-3.52,6.6000000000000005,3336.0848426818848,0.16,6.32,950.0889778137207,497.54905700683594,1,0.16,0,6.32,0,37
4139.163970947266,,1,4139.163970947266,0.16,6.32,,,,,803.0791282653809,1,,0,,0,37
,1181.07008934021,0,,0.0,-6.72,1181.07008934021,4.5,6.92,,,1,4.5,0,6.92,0,38
1765.0060653686523,2532.6011180877686,0,1765.0060653686523,4.5,6.92,2532.6011180877686,5.5600000000000005,3.22,767.5950527191162,583.9359760284424,1,5.5600000000000005,0,3.22,0,38
3028.485059738159,3778.5940170288086,0,3028.485059738159,5.5600000000000005,3.22,3778.5940170288086,-0.2,3.92,750.1089572906494,495.8839416503906,1,-0.2,0,3.92,0,38
4395.164012908936,,1,4395.164012908936,-0.2,3.92,,,,,616.569995880127,1,,0,,0,38
,1005.1748752593994,0,,0.0,-6.72,1005.1748752593994,1.9000000000000001,0.54,,,1,1.9000000000000001,0,0.54,0,39
1521.4550495147705,2571.056842803955,0,1521.4550495147705,1.9000000000000001,0.54,2571.056842803955,6.3,-3.1,1049.6017932891846,516.2801742553711,1,6.3,0,-3.1,0,39
3170.7029342651367,,1,3170.7029342651367,6.3,-3.1,,,,,599.6460914611816,1,,0,,0,39
,1226.8271446228027,0,,0.0,-6.72,1226.8271446228027,3.48,5.24,,,1,3.48,0,5.24,0,40
1805.976152420044,2406.1031341552734,0,1805.976152420044,3.48,5.24,2406.1031341552734,0.04,4.32,600.1269817352295,579.1490077972412,1,0.04,0,4.32,0,40
3106.229066848755,,1,3106.229066848755,0.04,4.32,,,,,700.1259326934814,1,,0,,0,40
,1486.4451885223389,0,,0.0,-6.72,1486.4451885223389,-5.42,7.1000000000000005,,,1,-5.42,0,7.1000000000000005,0,41
1986.208200454712,2900.7930755615234,0,1986.208200454712,-5.42,7.1000000000000005,2900.7930755615234,-1.18,1.82,914.5848751068115,499.76301193237305,1,-1.18,0,1.82,0,41
3400.9811878204346,,1,3400.9811878204346,-1.18,1.82,,,,,500.18811225891113,1,,0,,0,41
,1278.0978679656982,0,,0.0,-6.72,1278.0978679656982,-0.28,6.640000000000001,,,1,-0.28,0,6.640000000000001,0,42
1756.6759586334229,2425.493001937866,0,1756.6759586334229,-0.28,6.640000000000001,2425.493001937866,1.04,3.52,668.8170433044434,478.5780906677246,1,1.04,0,3.52,0,42
2856.7678928375244,3597.648859024048,0,2856.7678928375244,1.04,3.52,3597.648859024048,4.94,1.7,740.8809661865234,431.2748908996582,1,4.94,0,1.7,0,42
4023.77986907959,4794.804811477661,0,4023.77986907959,4.94,1.7,4794.804811477661,-2.84,1.68,771.0249423980713,426.131010055542,1,-2.84,0,1.68,0,42
5274.075031280518,5792.011976242065,0,5274.075031280518,-2.84,1.68,5792.011976242065,-5.46,3.44,517.9369449615479,479.27021980285645,1,-5.46,0,3.44,0,42
6290.635824203491,7443.892955780029,0,6290.635824203491,-5.46,3.44,7443.892955780029,-5.4,-4.8,1153.257131576538,498.6238479614258,1,-5.4,0,-4.8,0,42
7874.147891998291,8692.116975784302,0,7874.147891998291,-5.4,-4.8,8692.116975784302,-2.0,-4.18,817.9690837860107,430.2549362182617,1,-2.0,0,-4.18,0,42
9174.805879592896,9957.684993743896,0,9174.805879592896,-2.0,-4.18,9957.684993743896,1.8800000000000001,-3.72,782.879114151001,482.68890380859375,1,1.8800000000000001,0,-3.72,0,42
10557.955980300903,,1,10557.955980300903,1.8800000000000001,-3.72,,,,,600.2709865570068,1,,0,,0,42
,1208.1921100616455,0,,0.0,-6.72,1208.1921100616455,-1.54,-3.72,,,1,-1.54,0,-3.72,0,43
1774.9829292297363,,1,1774.9829292297363,-1.54,-3.72,,,,,566.7908191680908,1,,0,,0,43
,1555.6352138519287,0,,0.0,-6.72,1555.6352138519287,-1.6,4.18,,,1,-1.6,0,4.18,0,44
2156.381130218506,,1,2156.381130218506,-1.6,4.18,,,,,600.7459163665771,1,,0,,0,44
,1987.287998199463,0,,0.0,-6.72,1987.287998199463,2.84,6.84,,,1,2.84,0,6.84,0,45
2550.549030303955,3703.3989429473877,0,2550.549030303955,2.84,6.84,3703.3989429473877,-5.9,7.0200000000000005,1152.8499126434326,563.2610321044922,1,-5.9,0,7.0200000000000005,0,45
4237.86187171936,5152.965068817139,0,4237.86187171936,-5.9,7.0200000000000005,5152.965068817139,-2.06,3.62,915.1031970977783,534.4629287719727,1,-2.06,0,3.62,0,45
5684.611082077026,6435.5409145355225,0,5684.611082077026,-2.06,3.62,6435.5409145355225,-5.84,2.8000000000000003,750.9298324584961,531.6460132598877,1,-5.84,0,2.8000000000000003,0,45
6951.210975646973,8090.153932571411,0,6951.210975646973,-5.84,2.8000000000000003,8090.153932571411,-2.56,-0.9400000000000001,1138.9429569244385,515.6700611114502,1,-2.56,0,-0.9400000000000001,0,45
8571.265935897827,9718.324899673462,0,8571.265935897827,-2.56,-0.9400000000000001,9718.324899673462,5.88,-3.54,1147.0589637756348,481.112003326416,1,5.88,0,-3.54,0,45
10501.329898834229,,1,10501.329898834229,5.88,-3.54,,,,,783.0049991607666,1,,0,,0,45
,1372.9100227355957,0,,0.0,-6.72,1372.9100227355957,1.24,5.36,,,1,1.24,0,5.36,0,46
1869.1880702972412,2803.3831119537354,0,1869.1880702972412,1.24,5.36,2803.3831119537354,5.54,3.34,934.1950416564941,496.2780475616455,1,5.54,0,3.34,0,46
3403.573989868164,,1,3403.573989868164,5.54,3.34,,,,,600.1908779144287,1,,0,,0,46
,1323.4479427337646,0,,0.0,-6.72,1323.4479427337646,3.52,4.34,,,1,3.52,0,4.34,0,47
1821.7689990997314,2538.559913635254,0,1821.7689990997314,3.52,4.34,2538.559913635254,0.2,2.7,716.7909145355225,498.3210563659668,1,0.2,0,2.7,0,47
3255.1450729370117,,1,3255.1450729370117,0.2,2.7,,,,,716.5851593017578,1,,0,,0,47
