VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
5,1,1,30,1,1,9,7,3,,3,8,0,8,-5.32,5.5200000000000005,4.2,-3.34,-2.92,1.02,-5.84,2.7600000000000002,-0.78,,-1.0,-1.56,4.08,-4.2,7.0600000000000005,6.5200000000000005,3.84,-3.86,0.92,,312.6166040897,1,0.28,
5,1,1,31,1,1,9,7,2,,2,7,0,7,-5.42,-4.36,4.74,4.16,1.24,6.32,-2.12,-0.8,,,2.4,-3.14,6.44,-0.08,-3.3000000000000003,-4.14,6.76,0.0,,,326.120057106,1,0.3,
5,1,1,32,1,2,9,7,4,,4,0,1,1,-5.0200000000000005,-2.7,,,,,,,,,3.06,-4.5600000000000005,,,,,,,,,332.9577610493,1,0.32,
5,1,1,33,1,1,9,7,2,,2,2,0,2,1.12,3.84,-5.42,,,,,,,,3.14,1.12,-1.1,,,,,,,,339.74089622500003,1,0.34,
5,1,1,34,1,1,9,7,4,,4,0,0,0,3.72,,,,,,,,,,1.28,,,,,,,,,,342.50078010560003,1,0.36,
5,1,1,35,1,2,9,7,2,,1,0,6,6,-0.12,-3.62,-4.7,5.0200000000000005,1.36,-3.7,4.04,,,,5.68,-2.54,5.58,-3.64,-2.08,2.44,4.12,,,,349.4566271305,0,0.34,
5,1,1,36,1,1,9,7,3,,3,5,0,5,0.46,4.58,-3.04,-2.68,-2.2800000000000002,2.56,,,,,5.76,5.24,5.4,-3.58,0.56,-1.7,,,,,359.9888429642,1,0.36,
5,1,1,37,1,2,9,7,4,,4,0,4,4,-3.1,3.2,-3.52,5.5200000000000005,0.16,,,,,,-4.42,1.6,6.6000000000000005,-4.14,6.32,,,,,,5.303718805000017,1,0.02,
5,1,1,38,1,1,9,7,3,,3,6,0,6,-5.98,-0.04,4.5,-2.56,-6.3,5.5600000000000005,-0.2,,,,-4.48,-0.18,6.92,-2.72,4.08,3.22,3.92,,,,9.900361776000011,1,0.04,
5,1,1,39,1,2,9,7,3,,4,0,2,2,1.9000000000000001,-5.0200000000000005,6.3,,,,,,,,0.54,-3.08,-3.1,,,,,,,,13.438003777999995,0,0.02,
5,1,1,40,1,2,9,7,3,,3,0,5,5,-0.32,5.26,-6.140000000000001,2.36,3.48,0.04,,,,,-1.2,-2.44,5.26,-4.5200000000000005,5.24,4.32,,,,,16.795754910000028,1,0.04,
5,1,1,41,1,1,9,7,1,,1,4,0,4,-5.6000000000000005,-5.86,-5.42,0.62,-1.18,,,,,,-0.32,-5.28,7.1000000000000005,-1.04,1.82,,,,,,20.58057904200001,1,0.06,
5,1,1,42,1,1,9,7,2,,2,7,0,7,-2.0,-5.46,1.04,-5.4,-0.28,-2.84,4.94,1.8800000000000001,,,-4.18,3.44,3.52,-4.8,6.640000000000001,1.68,1.7,-3.72,,,31.472049951999963,1,0.08,
5,1,1,43,1,1,9,7,1,,1,0,0,0,-1.54,,,,,,,,,,-3.72,,,,,,,,,,33.63106489199998,1,0.1,
5,1,1,44,1,2,9,7,2,,2,0,2,2,5.14,-6.22,-1.6,,,,,,,,-3.84,-5.2,4.18,,,,,,,,38.18758201600002,1,0.12,
5,1,1,45,1,2,9,7,4,,4,0,6,6,-5.84,-2.06,-5.9,-4.98,2.84,-2.56,5.88,,,,2.8000000000000003,3.62,7.0200000000000005,-4.78,6.84,-0.9400000000000001,-3.54,,,,48.955742121000014,1,0.14,
5,1,1,46,1,1,9,7,4,,4,5,0,5,2.38,3.8200000000000003,1.24,-2.54,-6.0200000000000005,5.54,,,,,-0.84,-5.4,5.36,-3.02,-3.16,3.34,,,,,52.55975317999997,1,0.16,
5,1,1,47,1,2,9,7,4,,3,0,6,6,-4.5200000000000005,3.52,2.74,-0.04,-6.140000000000001,-5.42,0.2,,,,-2.7,4.34,-1.02,-3.48,1.36,4.84,2.7,,,,57.71624016800001,0,0.14,
5,1,1,48,1,1,9,7,2,,2,1,0,1,5.18,5.36,,,,,,,,,-5.22,0.74,,,,,,,,,62.91276598000002,1,0.16,
5,1,1,49,1,1,9,7,3,,3,4,0,4,3.74,4.78,2.9,-5.32,0.74,,,,,,-3.7,2.98,-0.28,-4.8,4.34,,,,,,65.56082701700001,1,0.18,
5,1,1,50,1,1,9,7,1,,1,6,0,6,3.8000000000000003,-4.74,2.92,-4.2,-0.74,3.68,1.5,,,,-4.6000000000000005,3.3000000000000003,6.1000000000000005,-1.22,4.26,2.88,0.42,,,,71.77047491100001,1,0.2,
5,1,1,51,1,1,9,7,2,,2,6,0,6,0.88,2.02,5.0,-2.54,-1.26,1.12,-5.16,,,,-3.4,2.68,0.9400000000000001,-3.86,3.3000000000000003,6.42,2.0,,,,78.99247598599999,1,0.22,
5,1,1,52,1,1,9,7,1,,2,6,0,6,3.24,-3.06,0.32,-2.84,-0.6,5.0200000000000005,-3.12,,,,4.24,4.88,6.0,1.16,-1.94,-2.42,-4.38,,,,88.55205106700004,0,0.2,
5,1,1,53,1,1,9,7,2,,2,4,0,4,5.0,3.8000000000000003,0.14,-4.8,-0.04,,,,,,-0.9400000000000001,2.0,-0.28,-3.06,3.64,,,,,,90.693382025,1,0.22,
5,1,1,54,1,1,9,7,2,,2,8,0,8,3.06,2.08,0.46,4.74,-4.5200000000000005,-5.6000000000000005,-1.82,5.22,-3.96,,-4.64,3.72,-2.46,-1.26,-0.96,-4.0,5.42,4.08,2.2,,99.03964686400002,1,0.24,
5,1,1,55,1,1,9,7,3,,3,3,0,3,2.14,-1.56,-2.62,4.22,,,,,,,2.66,1.8,5.18,5.36,,,,,,,103.42328786799999,1,0.26,
5,1,1,56,1,1,9,7,2,,2,2,0,2,0.3,1.56,-4.5200000000000005,,,,,,,,4.42,-0.02,3.84,,,,,,,,106.743948698,1,0.28,
5,1,1,57,1,1,9,7,4,,4,5,0,5,4.46,6.04,-6.0,1.94,-2.8000000000000003,-2.96,,,,,6.48,-5.42,0.9400000000000001,3.58,6.62,-2.64,,,,,118.80084371599997,1,0.3,
5,1,1,58,1,1,9,7,1,,1,6,0,6,-3.8000000000000003,1.72,5.0200000000000005,-0.98,-5.34,4.14,3.8200000000000003,,,,-4.0600000000000005,1.2,1.98,3.94,7.0,-5.38,6.88,,,,121.66975760499997,1,0.32,
5,1,1,59,1,1,9,7,4,,4,4,0,4,-3.4,4.96,6.08,-6.04,-2.48,,,,,,5.08,-1.26,5.7,2.92,-1.06,,,,,,127.50088167199999,1,0.34,
5,1,1,60,1,1,9,7,2,,2,8,0,8,5.94,1.1,5.88,-0.54,3.86,3.66,-4.88,-2.5,2.44,,-2.12,3.3000000000000003,3.18,-2.2,-5.36,6.140000000000001,4.84,1.3,-0.58,,135.645769596,1,0.36,
5,1,1,61,1,1,9,7,4,,4,5,0,5,0.64,-3.9,6.0200000000000005,-1.6,-5.48,5.18,,,,,-0.34,6.76,4.0,4.62,-1.9000000000000001,-2.24,,,,,143.13675570499998,1,0.38,
5,1,1,62,1,1,9,7,1,,1,8,0,8,2.96,5.16,0.52,-2.68,-6.0600000000000005,0.98,-4.38,-4.5,2.04,,-4.62,5.08,4.72,1.82,-0.3,-1.7,-5.5200000000000005,4.94,1.3800000000000001,,152.45782971399998,1,0.4,
5,1,1,63,1,1,9,7,3,,3,8,0,8,5.44,-5.2,5.0,-2.44,5.16,1.7,1.58,-2.54,-2.42,,-0.32,3.62,-5.12,1.22,4.76,1.12,-3.88,6.38,-2.86,,162.879996777,1,0.42,
5,1,1,64,1,1,9,7,4,,4,5,0,5,2.8000000000000003,3.7600000000000002,-3.62,-1.12,5.5,5.7,,,,,6.68,0.78,5.78,-2.6,4.58,-4.58,,,,,164.860446692,1,0.44,
5,1,1,65,1,1,9,7,1,,1,7,0,7,-6.28,1.2,6.24,-1.98,0.74,3.64,2.98,-4.9,,,5.6000000000000005,-2.22,-0.26,5.16,1.26,-5.44,5.92,-1.32,,,171.058193684,1,0.46,
5,1,1,66,1,2,9,7,1,,1,0,6,6,-5.34,-2.34,-4.66,-6.140000000000001,-0.68,1.2,4.78,,,,2.16,6.12,-4.1,5.26,-0.54,2.7600000000000002,3.9,,,,177.760718822,1,0.48,
5,1,1,67,1,2,9,7,2,,1,0,8,8,1.84,-6.140000000000001,4.32,-3.04,1.78,3.7800000000000002,-1.5,-3.9,-0.38,,1.3800000000000001,2.04,-3.8000000000000003,-2.58,-1.82,4.62,0.44,5.42,4.38,,185.823020697,0,0.46,
5,1,1,68,1,2,9,7,2,,2,0,0,0,2.54,,,,,,,,,,-0.58,,,,,,,,,,187.999421597,1,0.48,
5,1,1,69,1,2,9,7,3,,3,0,5,5,2.7800000000000002,-4.98,6.0200000000000005,5.72,-5.0200000000000005,-0.42,,,,,-5.18,-3.86,-5.14,4.08,3.54,1.8800000000000001,,,,,193.50545764,1,0.5,
5,1,1,70,1,1,9,7,1,,1,8,0,8,4.94,-5.4,-0.4,-0.12,-4.26,4.78,3.44,-6.22,-3.0,,-1.52,4.7,0.24,5.74,0.18,-4.9,1.26,-4.94,-3.42,,204.625646591,1,0.52,
5,1,1,71,1,1,9,7,3,,3,3,0,3,5.14,0.3,-5.8,-1.74,,,,,,,-3.06,-0.06,0.2,4.18,,,,,,,206.706410646,1,0.54,
5,1,1,72,1,2,9,7,2,,1,0,6,6,1.8,1.94,-5.82,5.94,5.24,0.46,-4.62,,,,-0.7000000000000001,5.74,4.44,-2.64,1.98,2.52,-0.76,,,,218.67672777200002,0,0.52,
5,1,1,73,1,2,9,7,2,,2,0,4,4,2.62,-2.0,-2.8000000000000003,6.0,-2.9,,,,,,4.66,0.74,6.48,-0.4,-4.36,,,,,,220.848378658,1,0.54,
5,1,1,74,1,1,9,7,2,,2,4,0,4,5.5,-0.04,4.64,-4.76,0.98,,,,,,-3.42,2.44,0.36,-0.08,6.96,,,,,,223.62340855600002,1,0.56,
5,1,1,75,1,1,9,7,4,,4,5,0,5,5.9,0.46,-3.98,3.88,4.36,-4.26,,,,,-5.44,0.72,-3.68,6.16,-0.92,2.48,,,,,228.512245417,1,0.58,
5,1,1,76,1,1,9,7,2,,2,8,0,8,-0.88,-2.46,-6.0600000000000005,2.48,-2.14,-6.0,4.08,-4.58,3.4,,-0.24,-3.06,0.12,3.2800000000000002,3.94,6.12,6.0,-5.5200000000000005,-0.14,,236.492753506,1,0.6,
5,1,1,77,1,2,9,7,3,,3,0,6,6,-2.44,-5.88,5.46,4.3,-1.1400000000000001,2.82,-1.28,,,,0.98,2.16,3.3000000000000003,-2.18,5.08,5.22,-3.5,,,,245.06275939900002,1,0.62,
5,1,1,78,1,1,9,7,3,,3,0,0,0,3.06,,,,,,,,,,-1.52,,,,,,,,,,247.08174133300002,1,0.64,
5,1,1,79,1,1,9,7,1,,1,0,0,0,4.12,,,,,,,,,,-4.32,,,,,,,,,,249.071142197,1,0.66,
5,1,1,80,1,2,9,7,2,,1,0,4,4,3.22,-3.2,-3.04,-0.38,-6.22,,,,,,-5.48,3.74,-3.8000000000000003,0.98,0.7000000000000001,,,,,,256.265205145,0,0.64,
5,1,1,81,1,2,9,7,3,,4,0,3,3,-4.8,5.5600000000000005,-2.72,3.9,,,,,,,2.34,-0.42,-0.34,6.7,,,,,,,258.777243137,0,0.62,
5,1,1,82,1,2,9,7,4,,3,0,1,1,0.68,-2.92,,,,,,,,,-0.74,-2.34,,,,,,,,,263.09411024999997,0,0.6,
5,1,1,83,1,1,9,7,3,,3,2,0,2,-5.4,-5.94,0.62,,,,,,,,-0.16,6.0,0.18,,,,,,,,268.323013306,1,0.62,
5,1,1,84,1,2,9,7,3,,4,0,1,1,-2.1,0.12,,,,,,,,,-3.7800000000000002,6.92,,,,,,,,,271.548062325,0,0.6,
5,1,1,85,1,1,9,7,4,,4,1,0,1,4.5600000000000005,-2.64,,,,,,,,,-2.8000000000000003,1.46,,,,,,,,,275.535628319,1,0.62,
5,1,1,86,1,1,9,7,3,,3,1,0,1,-3.02,5.0,,,,,,,,,-1.42,1.06,,,,,,,,,278.945224285,1,0.64,
5,1,1,87,1,2,9,7,2,,2,0,5,5,-1.6400000000000001,4.66,-5.72,-5.26,3.62,-1.62,,,,,4.88,0.18,0.32,4.1,-5.0600000000000005,-1.36,,,,,285.984766245,1,0.66,
5,1,1,88,1,2,9,7,4,,4,0,8,8,-0.32,-3.18,2.4,-1.34,6.0200000000000005,1.4000000000000001,4.74,-3.6,-4.12,,0.56,6.9,4.46,4.08,-4.48,-2.7800000000000002,2.36,-3.74,1.86,,295.6437542439,1,0.68,
5,1,1,89,1,2,9,7,2,,2,0,2,2,1.22,-4.0,2.9,,,,,,,,-2.7,4.0200000000000005,4.12,,,,,,,,300.073163271,1,0.7,
5,1,1,90,1,1,9,7,1,,2,3,0,3,-0.1,-5.72,5.98,1.22,,,,,,,2.18,-4.22,1.32,6.140000000000001,,,,,,,302.3055043221,0,0.68,
5,1,1,91,1,2,9,7,4,,3,0,5,5,-4.96,-1.56,5.78,3.08,6.26,-0.96,,,,,1.04,6.16,-3.7,6.0600000000000005,3.2,1.8800000000000001,,,,,312.68462133410003,0,0.66,
5,1,1,92,1,2,9,7,4,,4,0,2,2,-5.28,2.14,-5.72,,,,,,,,-2.7600000000000002,3.72,2.2800000000000002,,,,,,,,316.3638682365,1,0.68,
5,1,1,93,1,1,9,7,1,,1,7,0,7,3.66,5.16,-6.2,-3.14,3.24,-4.2,0.66,-6.32,,,5.54,-3.86,2.2800000000000002,6.98,0.3,-0.24,2.2,-3.42,,,326.04509115220003,1,0.7,
5,1,1,94,1,2,9,7,3,,3,0,7,7,2.88,5.58,-2.68,5.92,-1.86,1.12,-5.78,-0.38,,,-2.2600000000000002,-4.5600000000000005,1.26,7.1000000000000005,6.58,4.42,-0.34,-3.2,,,335.8269441128,1,0.72,
5,1,1,95,1,2,9,7,2,,2,0,5,5,-3.36,3.96,0.24,3.18,-0.24,-4.68,,,,,-5.18,6.62,3.58,-3.4,-0.66,0.64,,,,,341.2544372082,1,0.74,
5,1,1,96,1,1,9,7,3,,3,8,0,8,-3.7600000000000002,5.0200000000000005,-4.82,5.68,4.76,-0.32,-0.5,0.4,-5.8,,3.7800000000000002,6.04,-4.8,-1.76,-5.46,4.68,-3.48,0.66,-1.48,,348.4318301678,1,0.76,
5,1,1,97,1,2,9,7,1,,1,0,2,2,-1.1400000000000001,5.78,-3.36,,,,,,,,-3.18,6.74,0.48,,,,,,,,354.5225951672,1,0.78,
5,1,1,98,1,2,9,7,1,,1,0,0,0,-3.54,,,,,,,,,,2.52,,,,,,,,,,357.4259781837,1,0.8,
5,1,1,99,1,2,9,7,2,,2,0,7,7,6.26,-1.94,2.8000000000000003,2.38,-5.3,6.140000000000001,5.0600000000000005,-3.7,,,1.1400000000000001,-2.66,-0.2,-4.54,-5.2,-2.68,4.98,3.3000000000000003,,,361.2726511955,1,0.82,
5,1,1,100,1,2,9,7,2,,2,0,4,4,4.12,-5.88,0.2,5.0200000000000005,-1.8800000000000001,,,,,,6.68,0.38,-1.22,-0.74,5.34,,,,,,364.7218141556,1,0.84,
5,1,1,101,1,1,9,7,3,,3,2,0,2,5.66,0.76,1.26,,,,,,,,1.28,-3.5,2.66,,,,,,,,366.9039862156,1,0.86,
5,1,1,102,1,1,9,7,3,,3,8,0,8,6.32,5.36,-4.54,-2.42,-2.82,0.68,4.44,3.3000000000000003,-2.44,,7.0600000000000005,0.98,0.2,3.38,-4.46,-0.86,-2.7600000000000002,4.0200000000000005,6.98,,369.7356243134,1,0.88,
5,1,1,103,1,2,9,7,1,,1,0,2,2,0.44,-4.26,3.7,,,,,,,,-1.02,1.18,4.0200000000000005,,,,,,,,372.1671893597,1,0.9,
5,1,1,104,1,1,9,7,4,,3,7,0,7,-4.74,-5.38,4.18,-3.84,4.28,-0.9,1.92,0.22,,,-4.98,5.12,4.72,1.56,-5.26,-2.88,1.74,4.98,,,375.388531208,0,0.88,
5,1,1,105,1,2,9,7,3,,3,0,3,3,-3.68,4.64,5.12,0.0,,,,,,,-5.4,6.140000000000001,1.94,-3.18,,,,,,,383.13121724129,1,0.9,
5,1,1,106,1,1,9,7,1,,1,4,0,4,-0.72,-0.12,-3.68,-1.24,3.38,,,,,,3.06,-2.6,-2.02,6.92,-0.86,,,,,,389.774364233017,1,0.92,
5,1,1,107,1,2,9,7,2,,2,0,1,1,-6.0200000000000005,0.38,,,,,,,,,2.32,4.86,,,,,,,,,392.25611424446,1,0.94,
