Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
1488.537073135376,,1,1488.537073135376,-0.34,0.14,,,,,516.6449546813965,1,,0,,0,7
,1166.5518283843994,0,,0.0,-6.72,1166.5518283843994,4.5200000000000005,-5.3,,,1,4.5200000000000005,0,-5.3,0,8
1749.8059272766113,2463.909864425659,0,1749.8059272766113,4.5200000000000005,-5.3,2463.909864425659,-4.58,-1.6600000000000001,714.1039371490479,583.2540988922119,1,-4.58,0,-1.6600000000000001,0,8
3047.3248958587646,,1,3047.3248958587646,-4.58,-1.6600000000000001,,,,,583.4150314331055,1,,0,,0,8
,1088.1521701812744,0,,0.0,-6.72,1088.1521701812744,-4.58,0.68,,,1,-4.58,0,0.68,0,9
1653.3610820770264,2219.9831008911133,0,1653.3610820770264,-4.58,0.68,2219.9831008911133,2.46,-0.16,566.6220188140869,565.208911895752,1,2.46,0,-0.16,0,9
2853.425979614258,,1,2853.425979614258,2.46,-0.16,,,,,633.4428787231445,1,,0,,0,9
,1011.1799240112305,0,,0.0,-6.72,1011.1799240112305,-4.62,2.86,,,1,-4.62,0,2.86,0,10
1525.7039070129395,2178.6298751831055,0,1525.7039070129395,-4.62,2.86,2178.6298751831055,-2.04,6.78,652.925968170166,514.523983001709,1,-2.04,0,6.78,0,10
2676.041841506958,3210.8099460601807,0,2676.041841506958,-2.04,6.78,3210.8099460601807,0.52,2.32,534.7681045532227,497.41196632385254,1,0.52,0,2.32,0,10
3709.7129821777344,4309.25989151001,0,3709.7129821777344,0.52,2.32,4309.25989151001,5.08,-5.26,599.5469093322754,498.9030361175537,1,5.08,0,-5.26,0,10
4909.5518589019775,,1,4909.5518589019775,5.08,-5.26,,,,,600.2919673919678,1,,0,,0,10
,874.5460510253906,0,,0.0,-6.72,874.5460510253906,0.52,-3.1,,,1,0.52,0,-3.1,0,11
1373.1029033660889,2021.8989849090576,0,1373.1029033660889,0.52,-3.1,2021.8989849090576,-2.7600000000000002,-4.6000000000000005,648.7960815429688,498.55685234069824,1,-2.7600000000000002,0,-4.6000000000000005,0,11
2638.8590335845947,,1,2638.8590335845947,-2.7600000000000002,-4.6000000000000005,,,,,616.9600486755371,1,,0,,0,11
,1003.60107421875,0,,0.0,-6.72,1003.60107421875,-0.76,-3.66,,,1,-0.76,0,-3.66,0,12
1485.4700565338135,2238.2218837738037,0,1485.4700565338135,-0.76,-3.66,2238.2218837738037,3.62,-5.5,752.7518272399902,481.8689823150635,1,3.62,0,-5.5,0,12
2704.9028873443604,3352.3619174957275,0,2704.9028873443604,3.62,-5.5,3352.3619174957275,-5.28,0.48,647.4590301513672,466.68100357055664,1,-5.28,0,0.48,0,12
3834.636926651001,4334.694862365723,0,3834.636926651001,-5.28,0.48,4334.694862365723,-1.82,0.08,500.0579357147217,482.27500915527344,1,-1.82,0,0.08,0,12
4935.318946838379,,1,4935.318946838379,-1.82,0.08,,,,,600.6240844726562,1,,0,,0,12
,1030.4200649261475,0,,0.0,-6.72,1030.4200649261475,-3.04,-3.44,,,1,-3.04,0,-3.44,0,13
1494.3311214447021,1996.8039989471436,0,1494.3311214447021,-3.04,-3.44,1996.8039989471436,-3.0,-0.02,502.4728775024414,463.9110565185547,1,-3.0,0,-0.02,0,13
2445.034980773926,2879.505157470703,0,2445.034980773926,-3.0,-0.02,2879.505157470703,-6.22,2.7800000000000002,434.47017669677734,448.2309818267822,1,-6.22,0,2.7800000000000002,0,13
3378.4921169281006,3895.508050918579,0,3378.4921169281006,-6.22,2.7800000000000002,3895.508050918579,-4.16,5.4,517.0159339904785,498.98695945739746,1,-4.16,0,5.4,0,13
4461.617946624756,,1,4461.617946624756,-4.16,5.4,,,,,566.1098957061768,1,,0,,0,13
,1100.7940769195557,0,,0.0,-6.72,1100.7940769195557,-3.8200000000000003,-2.2600000000000002,,,1,-3.8200000000000003,0,-2.2600000000000002,0,14
1601.2980937957764,1967.9319858551025,0,1601.2980937957764,-3.8200000000000003,-2.2600000000000002,1967.9319858551025,-5.14,0.72,366.6338920593262,500.5040168762207,1,-5.14,0,0.72,0,14
2613.802909851074,3716.08304977417,0,2613.802909851074,-5.14,0.72,3716.08304977417,3.58,-5.14,1102.2801399230957,645.8709239959717,1,3.58,0,-5.14,0,14
4247.704982757568,5100.239992141724,0,4247.704982757568,3.58,-5.14,5100.239992141724,3.72,3.52,852.5350093841553,531.6219329833984,1,3.72,0,3.52,0,14
5568.464040756226,6264.280080795288,0,5568.464040756226,3.72,3.52,6264.280080795288,-1.3,6.0600000000000005,695.8160400390625,468.22404861450195,1,-1.3,0,6.0600000000000005,0,14
6833.492040634155,,1,6833.492040634155,-1.3,6.0600000000000005,,,,,569.2119598388672,1,,0,,0,14
,1079.7789096832275,0,,0.0,-6.72,1079.7789096832275,1.18,0.64,,,1,1.18,0,0.64,0,15
1696.7110633850098,,1,1696.7110633850098,1.18,0.64,,,,,616.9321537017822,1,,0,,0,15
,1087.4919891357422,0,,0.0,-6.72,1087.4919891357422,-5.12,-4.0600000000000005,,,1,-5.12,0,-4.0600000000000005,0,16
1706.8150043487549,,1,1706.8150043487549,-5.12,-4.0600000000000005,,,,,619.3230152130127,1,,0,,0,16
,1077.9800415039062,0,,0.0,-6.72,1077.9800415039062,5.82,-4.44,,,1,5.82,0,-4.44,0,17
1593.68896484375,2396.4200019836426,0,1593.68896484375,5.82,-4.44,2396.4200019836426,-4.72,-4.5,802.7310371398926,515.7089233398438,1,-4.72,0,-4.5,0,17
3010.94913482666,3694.343090057373,0,3010.94913482666,-4.72,-4.5,3694.343090057373,0.26,3.5,683.3939552307129,614.5291328430176,1,0.26,0,3.5,0,17
4343.333005905151,,1,4343.333005905151,0.26,3.5,,,,,648.9899158477783,1,,0,,0,17
,854.2351722717285,0,,0.0,-6.72,854.2351722717285,-1.94,1.1400000000000001,,,1,-1.94,0,1.1400000000000001,0,18
1369.6050643920898,1837.9731178283691,0,1369.6050643920898,-1.94,1.1400000000000001,1837.9731178283691,-5.74,-2.58,468.3680534362793,515.3698921203613,1,-5.74,0,-2.58,0,18
2419.363021850586,3019.7360515594482,0,2419.363021850586,-5.74,-2.58,3019.7360515594482,3.1,-1.76,600.3730297088623,581.3899040222168,1,3.1,0,-1.76,0,18
3520.426034927368,,1,3520.426034927368,3.1,-1.76,,,,,500.6899833679199,1,,0,,0,18
,771.643877029419,0,,0.0,-6.72,771.643877029419,-2.7,-3.74,,,1,-2.7,0,-3.74,0,19
1204.5750617980957,1673.0220317840576,0,1204.5750617980957,-2.7,-3.74,1673.0220317840576,-5.24,-1.7,468.4469699859619,432.93118476867676,1,-5.24,0,-1.7,0,19
2120.605945587158,2592.6108360290527,0,2120.605945587158,-5.24,-1.7,2592.6108360290527,0.8200000000000001,-3.1,472.00489044189453,447.5839138031006,1,0.8200000000000001,0,-3.1,0,19
3137.985944747925,3605.6878566741943,0,3137.985944747925,0.8200000000000001,-3.1,3605.6878566741943,4.24,-5.3,467.70191192626953,545.3751087188721,1,4.24,0,-5.3,0,19
4087.148904800415,4641.2529945373535,0,4087.148904800415,4.24,-5.3,4641.2529945373535,4.5200000000000005,-0.32,554.1040897369385,481.4610481262207,1,4.5200000000000005,0,-0.32,0,19
4990.411043167114,5456.6450119018555,0,4990.411043167114,4.5200000000000005,-0.32,5456.6450119018555,0.22,0.76,466.2339687347412,349.15804862976074,1,0.22,0,0.76,0,19
5921.227931976318,6274.158000946045,0,5921.227931976318,0.22,0.76,6274.158000946045,1.92,3.7800000000000002,352.93006896972656,464.5829200744629,1,1.92,0,3.7800000000000002,0,19
6726.316928863525,7438.192844390869,0,6726.316928863525,1.92,3.7800000000000002,7438.192844390869,-5.84,3.9,711.8759155273438,452.15892791748047,1,-5.84,0,3.9,0,19
8138.100862503052,,1,8138.100862503052,-5.84,3.9,,,,,699.9080181121826,1,,0,,0,19
,900.6869792938232,0,,0.0,-6.72,900.6869792938232,2.2600000000000002,-3.96,,,1,2.2600000000000002,0,-3.96,0,20
1345.6699848175049,2015.3999328613281,0,1345.6699848175049,2.2600000000000002,-3.96,2015.3999328613281,-4.26,-5.12,669.7299480438232,444.98300552368164,1,-4.26,0,-5.12,0,20
2445.819854736328,2929.2988777160645,0,2445.819854736328,-4.26,-5.12,2929.2988777160645,-1.32,-2.06,483.4790229797363,430.419921875,1,-1.32,0,-2.06,0,20
3545.616865158081,,1,3545.616865158081,-1.32,-2.06,,,,,616.3179874420166,1,,0,,0,20
,870.8441257476807,0,,0.0,-6.72,870.8441257476807,-1.3,-3.34,,,1,-1.3,0,-3.34,0,21
1284.5051288604736,1639.5981311798096,0,1284.5051288604736,-1.3,-3.34,1639.5981311798096,-5.16,-2.48,355.09300231933594,413.66100311279297,1,-5.16,0,-2.48,0,21
2084.9499702453613,2789.6220684051514,0,2084.9499702453613,-5.16,-2.48,2789.6220684051514,3.24,-4.76,704.67209815979,445.35183906555176,1,3.24,0,-4.76,0,21
3268.69797706604,4003.664016723633,0,3268.69797706604,3.24,-4.76,4003.664016723633,-3.8000000000000003,0.64,734.9660396575928,479.0759086608887,1,-3.8000000000000003,0,0.64,0,21
4502.352952957153,5221.999168395996,0,4502.352952957153,-3.8000000000000003,0.64,5221.999168395996,-3.16,6.44,719.6462154388428,498.6889362335205,1,-3.16,0,6.44,0,21
5668.956995010376,6105.6201457977295,0,5668.956995010376,-3.16,6.44,6105.6201457977295,1.34,3.04,436.6631507873535,446.9578266143799,1,1.34,0,3.04,0,21
6602.934122085571,7019.274950027466,0,6602.934122085571,1.34,3.04,7019.274950027466,4.84,3.74,416.34082794189453,497.3139762878418,1,4.84,0,3.74,0,21
7519.581079483032,,1,7519.581079483032,4.84,3.74,,,,,500.3061294555664,1,,0,,0,21
,1408.0829620361328,0,,0.0,-6.72,1408.0829620361328,-1.2,0.68,,,1,-1.2,0,0.68,0,22
1822.6370811462402,2288.3169651031494,0,1822.6370811462402,-1.2,0.68,2288.3169651031494,-1.68,4.8,465.6798839569092,414.5541191101074,1,-1.68,0,4.8,0,22
2921.5400218963623,,1,2921.5400218963623,-1.68,4.8,,,,,633.2230567932129,1,,0,,0,22
,932.3351383209229,0,,0.0,-6.72,932.3351383209229,-0.44,-2.06,,,1,-0.44,0,-2.06,0,23
1364.3560409545898,1831.7651748657227,0,1364.3560409545898,-0.44,-2.06,1831.7651748657227,2.9,-4.04,467.4091339111328,432.020902633667,1,2.9,0,-4.04,0,23
2449.690103530884,,1,2449.690103530884,2.9,-4.04,,,,,617.9249286651611,1,,0,,0,23
,888.4639739990234,0,,0.0,-6.72,888.4639739990234,-4.92,-1.3800000000000001,,,1,-4.92,0,-1.3800000000000001,0,24
1504.9068927764893,,1,1504.9068927764893,-4.92,-1.3800000000000001,,,,,616.4429187774658,1,,0,,0,24
,682.9609870910645,0,,0.0,-6.72,682.9609870910645,-2.58,-2.04,,,1,-2.58,0,-2.04,0,25
1096.0571765899658,1648.5199928283691,0,1096.0571765899658,-2.58,-2.04,1648.5199928283691,-6.12,-1.94,552.4628162384033,413.09618949890137,1,-6.12,0,-1.94,0,25
2162.727117538452,2764.1501426696777,0,2162.727117538452,-6.12,-1.94,2764.1501426696777,0.88,2.42,601.4230251312256,514.207124710083,1,0.88,0,2.42,0,25
3229.689121246338,3762.6311779022217,0,3229.689121246338,0.88,2.42,3762.6311779022217,-2.12,5.0200000000000005,532.9420566558838,465.53897857666016,1,-2.12,0,5.0200000000000005,0,25
4446.264982223511,,1,4446.264982223511,-2.12,5.0200000000000005,,,,,683.6338043212891,1,,0,,0,25
,717.9100513458252,0,,0.0,-6.72,717.9100513458252,-0.64,-2.42,,,1,-0.64,0,-2.42,0,26
1150.7480144500732,,1,1150.7480144500732,-0.64,-2.42,,,,,432.83796310424805,1,,0,,0,26
,776.1609554290771,0,,0.0,-6.72,776.1609554290771,-3.88,-0.76,,,1,-3.88,0,-0.76,0,27
1892.6911354064941,,1,1892.6911354064941,-3.88,-0.76,,,,,1116.530179977417,1,,0,,0,27
,815.4480457305908,0,,0.0,-6.72,815.4480457305908,-5.08,1.9000000000000001,,,1,-5.08,0,1.9000000000000001,0,28
1398.8900184631348,,1,1398.8900184631348,-5.08,1.9000000000000001,,,,,583.441972732544,1,,0,,0,28
,1038.621187210083,0,,0.0,-6.72,1038.621187210083,-2.2800000000000002,3.88,,,1,-2.2800000000000002,0,3.88,0,29
1570.7921981811523,2607.5170040130615,0,1570.7921981811523,-2.2800000000000002,3.88,2607.5170040130615,-5.0200000000000005,-5.5200000000000005,1036.7248058319092,532.1710109710693,1,-5.0200000000000005,0,-5.5200000000000005,0,29
3170.9611415863037,4037.825107574463,0,3170.9611415863037,-5.0200000000000005,-5.5200000000000005,4037.825107574463,5.08,1.6400000000000001,866.8639659881592,563.4441375732422,1,5.08,0,1.6400000000000001,0,29
4804.337024688721,,1,4804.337024688721,5.08,1.6400000000000001,,,,,766.5119171142578,1,,0,,0,29
,861.5689277648926,0,,0.0,-6.72,861.5689277648926,0.66,-3.2600000000000002,,,1,0.66,0,-3.2600000000000002,0,30
1411.8130207061768,,1,1411.8130207061768,0.66,-3.2600000000000002,,,,,550.2440929412842,1,,0,,0,30
,728.9071083068848,0,,0.0,-6.72,728.9071083068848,4.6000000000000005,-4.1,,,1,4.6000000000000005,0,-4.1,0,31
1141.1449909210205,1728.2860279083252,0,1141.1449909210205,4.6000000000000005,-4.1,1728.2860279083252,4.72,-0.2,587.1410369873047,412.23788261413574,1,4.72,0,-0.2,0,31
2209.6619606018066,2675.915002822876,0,2209.6619606018066,4.72,-0.2,2675.915002822876,0.24,0.46,466.25304222106934,481.37593269348145,1,0.24,0,0.46,0,31
3123.4049797058105,3758.305072784424,0,3123.4049797058105,0.24,0.46,3758.305072784424,-5.98,-3.8000000000000003,634.9000930786133,447.48997688293457,1,-5.98,0,-3.8000000000000003,0,31
4256.505966186523,4758.538007736206,0,4256.505966186523,-5.98,-3.8000000000000003,4758.538007736206,-3.72,2.18,502.0320415496826,498.2008934020996,1,-3.72,0,2.18,0,31
5490.684032440186,5875.244140625,0,5490.684032440186,-3.72,2.18,5875.244140625,-6.28,4.0,384.56010818481445,732.1460247039795,1,-6.28,0,4.0,0,31
5889.892101287842,5926.460981369019,0,5889.892101287842,-6.28,4.0,5926.460981369019,-6.28,4.0,36.56888008117676,14.647960662841797,1,-6.28,0,4.0,0,31
6457.014083862305,6856.526136398315,0,6457.014083862305,-6.28,4.0,6856.526136398315,-3.8200000000000003,6.38,399.51205253601074,530.5531024932861,1,-3.8200000000000003,0,6.38,0,31
7440.201044082642,,1,7440.201044082642,-3.8200000000000003,6.38,,,,,583.6749076843262,1,,0,,0,31
,1475.4230976104736,0,,0.0,-6.72,1475.4230976104736,-3.66,-1.32,,,1,-3.66,0,-1.32,0,32
2225.7080078125,,1,2225.7080078125,-3.66,-1.32,,,,,750.2849102020264,1,,0,,0,32
,918.0290699005127,0,,0.0,-6.72,918.0290699005127,0.22,3.3000000000000003,,,1,0.22,0,3.3000000000000003,0,33
1501.2171268463135,,1,1501.2171268463135,0.22,3.3000000000000003,,,,,583.1880569458008,1,,0,,0,33
,979.8049926757812,0,,0.0,-6.72,979.8049926757812,5.2,1.78,,,1,5.2,0,1.78,0,34
1496.0520267486572,,1,1496.0520267486572,5.2,1.78,,,,,516.247034072876,1,,0,,0,34
,688.291072845459,0,,0.0,-6.72,688.291072845459,-0.7000000000000001,-2.38,,,1,-0.7000000000000001,0,-2.38,0,35
1818.566083908081,2338.2880687713623,0,1818.566083908081,-0.7000000000000001,-2.38,2338.2880687713623,4.48,-4.72,519.7219848632812,1130.275011062622,1,4.48,0,-4.72,0,35
2904.3619632720947,3385.1029872894287,0,2904.3619632720947,4.48,-4.72,3385.1029872894287,2.8000000000000003,2.6,480.741024017334,566.0738945007324,1,2.8000000000000003,0,2.6,0,35
4018.601894378662,,1,4018.601894378662,2.8000000000000003,2.6,,,,,633.4989070892334,1,,0,,0,35
,902.7609825134277,0,,0.0,-6.72,902.7609825134277,-3.8200000000000003,-2.7600000000000002,,,1,-3.8200000000000003,0,-2.7600000000000002,0,36
1388.308048248291,1969.498872756958,0,1388.308048248291,-3.8200000000000003,-2.7600000000000002,1969.498872756958,3.3200000000000003,-5.36,581.190824508667,485.5470657348633,1,3.3200000000000003,0,-5.36,0,36
2433.307886123657,2755.128860473633,0,2433.307886123657,3.3200000000000003,-5.36,2755.128860473633,1.26,-0.9400000000000001,321.8209743499756,463.8090133666992,1,1.26,0,-0.9400000000000001,0,36
3233.4139347076416,3800.1420497894287,0,3233.4139347076416,1.26,-0.9400000000000001,3800.1420497894287,-2.06,2.16,566.7281150817871,478.2850742340088,1,-2.06,0,2.16,0,36
4433.521032333374,,1,4433.521032333374,-2.06,2.16,,,,,633.3789825439453,1,,0,,0,36
,853.7299633026123,0,,0.0,-6.72,853.7299633026123,0.3,-0.22,,,1,0.3,0,-0.22,0,37
1367.537021636963,1768.7900066375732,0,1367.537021636963,0.3,-0.22,1768.7900066375732,-1.72,4.88,401.25298500061035,513.8070583343506,1,-1.72,0,4.88,0,37
2367.948055267334,2817.7380561828613,0,2367.948055267334,-1.72,4.88,2817.7380561828613,4.0600000000000005,1.26,449.79000091552734,599.1580486297607,1,4.0600000000000005,0,1.26,0,37
3435.680150985718,,1,3435.680150985718,4.0600000000000005,1.26,,,,,617.9420948028564,1,,0,,0,37
,928.210973739624,0,,0.0,-6.72,928.210973739624,-2.88,3.12,,,1,-2.88,0,3.12,0,38
1510.6971263885498,2294.377088546753,0,1510.6971263885498,-2.88,3.12,2294.377088546753,5.82,6.54,783.6799621582031,582.4861526489258,1,5.82,0,6.54,0,38
2877.638101577759,,1,2877.638101577759,5.82,6.54,,,,,583.2610130310059,1,,0,,0,38
,930.3817749023438,0,,0.0,-6.72,930.3817749023438,2.62,-4.26,,,1,2.62,0,-4.26,0,39
1361.893892288208,1833.5309028625488,0,1361.893892288208,2.62,-4.26,1833.5309028625488,4.88,-1.78,471.6370105743408,431.51211738586426,1,4.88,0,-1.78,0,39
2382.535934448242,2946.518898010254,0,2382.535934448242,4.88,-1.78,2946.518898010254,-2.8000000000000003,-1.1400000000000001,563.9829635620117,549.0050315856934,1,-2.8000000000000003,0,-1.1400000000000001,0,39
4295.906782150269,4665.318965911865,0,4295.906782150269,-2.8000000000000003,-1.1400000000000001,4665.318965911865,-2.44,2.86,369.4121837615967,1349.3878841400146,1,-2.44,0,2.86,0,39
5162.54186630249,5581.441879272461,0,5162.54186630249,-2.44,2.86,5581.441879272461,-5.22,6.44,418.9000129699707,497.222900390625,1,-5.22,0,6.44,0,39
6148.599863052368,6583.067893981934,0,6148.599863052368,-5.22,6.44,6583.067893981934,-1.6400000000000001,6.42,434.46803092956543,567.1579837799072,1,-1.6400000000000001,0,6.42,0,39
7081.471920013428,7562.292814254761,0,7081.471920013428,-1.6400000000000001,6.42,7562.292814254761,4.64,5.76,480.820894241333,498.40402603149414,1,4.64,0,5.76,0,39
8145.614862442017,,1,8145.614862442017,4.64,5.76,,,,,583.3220481872559,1,,0,,0,39
,625.0460147857666,0,,0.0,-6.72,625.0460147857666,-1.04,-2.68,,,1,-1.04,0,-2.68,0,40
1074.2931365966797,1958.8050842285156,0,1074.2931365966797,-1.04,-2.68,1958.8050842285156,-0.8,0.54,884.5119476318359,449.2471218109131,1,-0.8,0,0.54,0,40
2440.377950668335,2860.7490062713623,0,2440.377950668335,-0.8,0.54,2860.7490062713623,-2.38,4.5,420.37105560302734,481.57286643981934,1,-2.38,0,4.5,0,40
3390.6209468841553,3874.22513961792,0,3390.6209468841553,-2.38,4.5,3874.22513961792,1.48,7.12,483.60419273376465,529.871940612793,1,1.48,0,7.12,0,40
4440.799951553345,,1,4440.799951553345,1.48,7.12,,,,,566.5748119354248,1,,0,,0,40
,851.8948554992676,0,,0.0,-6.72,851.8948554992676,-1.58,-1.94,,,1,-1.58,0,-1.94,0,41
1272.0298767089844,1820.6138610839844,0,1272.0298767089844,-1.58,-1.94,1820.6138610839844,4.4,-3.84,548.583984375,420.1350212097168,1,4.4,0,-3.84,0,41
2250.4758834838867,2833.8708877563477,0,2250.4758834838867,4.4,-3.84,2833.8708877563477,-4.78,0.14,583.3950042724609,429.86202239990234,1,-4.78,0,0.14,0,41
3452.4338245391846,,1,3452.4338245391846,-4.78,0.14,,,,,618.5629367828369,1,,0,,0,41
,898.4191417694092,0,,0.0,-6.72,898.4191417694092,4.88,-4.12,,,1,4.88,0,-4.12,0,42
1362.1830940246582,1812.291145324707,0,1362.1830940246582,4.88,-4.12,1812.291145324707,4.0600000000000005,1.58,450.1080513000488,463.763952255249,1,4.0600000000000005,0,1.58,0,42
2396.1429595947266,,1,2396.1429595947266,4.0600000000000005,1.58,,,,,583.8518142700195,1,,0,,0,42
,963.4041786193848,0,,0.0,-6.72,963.4041786193848,-5.66,-3.0,,,1,-5.66,0,-3.0,0,43
1429.1901588439941,2279.8500061035156,0,1429.1901588439941,-5.66,-3.0,2279.8500061035156,4.62,2.86,850.6598472595215,465.7859802246094,1,4.62,0,2.86,0,43
2745.4781532287598,3128.262996673584,0,2745.4781532287598,4.62,2.86,3128.262996673584,5.38,6.0200000000000005,382.7848434448242,465.62814712524414,1,5.38,0,6.0200000000000005,0,43
3745.3911304473877,,1,3745.3911304473877,5.38,6.0200000000000005,,,,,617.1281337738037,1,,0,,0,43
,867.9969310760498,0,,0.0,-6.72,867.9969310760498,3.22,1.96,,,1,3.22,0,1.96,0,44
1334.7039222717285,,1,1334.7039222717285,3.22,1.96,,,,,466.7069911956787,1,,0,,0,44
,814.5170211791992,0,,0.0,-6.72,814.5170211791992,-4.12,-3.06,,,1,-4.12,0,-3.06,0,45
1231.590986251831,1676.5451431274414,0,1231.590986251831,-4.12,-3.06,1676.5451431274414,0.02,-1.62,444.95415687561035,417.07396507263184,1,0.02,0,-1.62,0,45
2494.025945663452,,1,2494.025945663452,0.02,-1.62,,,,,817.4808025360107,1,,0,,0,45
,951.5151977539062,0,,0.0,-6.72,951.5151977539062,-5.5200000000000005,-0.68,,,1,-5.5200000000000005,0,-0.68,0,46
1416.3391590118408,1970.86501121521,0,1416.3391590118408,-5.5200000000000005,-0.68,1970.86501121521,-1.04,-0.22,554.5258522033691,464.82396125793457,1,-1.04,0,-0.22,0,46
2416.7001247406006,2849.51114654541,0,2416.7001247406006,-1.04,-0.22,2849.51114654541,-2.7600000000000002,4.2,432.81102180480957,445.8351135253906,1,-2.7600000000000002,0,4.2,0,46
3466.379165649414,,1,3466.379165649414,-2.7600000000000002,4.2,,,,,616.8680191040039,1,,0,,0,46
,867.3069477081299,0,,0.0,-6.72,867.3069477081299,5.5200000000000005,-1.18,,,1,5.5200000000000005,0,-1.18,0,47
1279.3798446655273,1666.4400100708008,0,1279.3798446655273,5.5200000000000005,-1.18,1666.4400100708008,5.86,-4.62,387.06016540527344,412.07289695739746,1,5.86,0,-4.62,0,47
2195.9118843078613,2716.5088653564453,0,2195.9118843078613,5.86,-4.62,2716.5088653564453,2.2600000000000002,2.72,520.596981048584,529.4718742370605,1,2.2600000000000002,0,2.72,0,47
3229.3269634246826,3596.2979793548584,0,3229.3269634246826,2.2600000000000002,2.72,3596.2979793548584,1.56,6.12,366.9710159301758,512.8180980682373,1,1.56,0,6.12,0,47
4079.4107913970947,4579.674005508423,0,4079.4107913970947,1.56,6.12,4579.674005508423,-1.34,2.64,500.2632141113281,483.1128120422363,1,-1.34,0,2.64,0,47
5863.564014434814,,1,5863.564014434814,-1.34,2.64,,,,,1283.8900089263916,1,,0,,0,47
,1674.678087234497,0,,0.0,-6.72,1674.678087234497,-5.96,-2.46,,,1,-5.96,0,-2.46,0,48
2106.592893600464,2642.941951751709,0,2106.592893600464,-5.96,-2.46,2642.941951751709,-3.72,-0.08,536.3490581512451,431.9148063659668,1,-3.72,0,-0.08,0,48
3072.8759765625,3559.7140789031982,0,3072.8759765625,-3.72,-0.08,3559.7140789031982,-5.78,7.04,486.83810234069824,429.934024810791,1,-5.78,0,7.04,0,48
4022.6500034332275,4757.375001907349,0,4022.6500034332275,-5.78,7.04,4757.375001907349,1.62,7.12,734.7249984741211,462.9359245300293,1,1.62,0,7.12,0,48
5291.951894760132,5639.743089675903,0,5291.951894760132,1.62,7.12,5639.743089675903,5.48,6.68,347.7911949157715,534.5768928527832,1,5.48,0,6.68,0,48
6925.7519245147705,,1,6925.7519245147705,5.48,6.68,,,,,1286.0088348388672,1,,0,,0,48
