EyeLink specific 1,EyeLink specific 2,Timestamp fixation cross onset,Timestamp stimuli onset,Timestamp response
,,,0,2799.6969223
,,,0,1723.75893593
,,,0,2108.99710655
,,,0,2673.28095436
,,,0,7845.98684311
,,,0,3054.58903313
,,,0,2046.54407501
,,,0,3247.75695801
,,,0,3303.92003059
,,,0,5026.78084373
,,,0,2739.37296867
,,,0,5202.45099068
,,,0,4946.74611092
,,,0,7148.07701111
,,,0,2080.34205437
,,,0,1921.68998718
,,,0,4544.60716248
,,,0,3754.58097458
,,,0,8188.19594383
,,,0,3595.94488144
,,,0,7852.84399986
,,,0,2972.27907181
,,,0,2482.75995255
,,,0,1822.73697853
,,,0,4747.14899063
,,,0,1584.28406715
,,,0,1976.18603706
,,,0,1816.34402275
,,,0,5055.45115471
,,,0,1679.14581299
,,,0,7608.00409317
,,,0,2476.67503357
,,,0,1601.69315338
,,,0,1646.82507515
,,,0,4186.59496307
,,,0,4633.95404816
,,,0,3701.39813423
,,,0,3411.39793396
,,,0,8264.01996613
,,,0,4675.29606819
,,,0,3500.76985359
,,,0,2462.80908585
,,,0,3779.29401398
,,,0,1451.67398453
,,,0,2611.068964
,,,0,3617.58303642
,,,0,6013.9529705
,,,0,7374.47595596
,,,0,9562.77108192
,,,0,2795.91107368
,,,0,3363.66796494
,,,0,1544.54302788
,,,0,4027.14586258
,,,0,3436.57803535
,,,0,3482.7170372
,,,0,4129.66918945
,,,0,3998.74901772
,,,0,7187.64781952
,,,0,8571.05493546
,,,0,3715.17300606
,,,0,6026.74913406
,,,0,2695.15991211
,,,0,5567.09194183
,,,0,1692.81888008
,,,0,3228.15704346
,,,0,1465.15703201
,,,0,1866.1301136
,,,0,6102.12016106
,,,0,8469.08187866
,,,0,5257.63893127
,,,0,1597.91994095
,,,0,1505.57804108
,,,0,7014.86706734
,,,0,2759.80806351
,,,0,6147.19510078
,,,0,1288.02204132
,,,0,7538.9380455
,,,0,1821.09189034
,,,0,6383.0499649
,,,0,4970.14498711
,,,0,6076.64585114
,,,0,6840.28291702
,,,0,1746.91200256
,,,0,1786.16499901
,,,0,1496.91510201
,,,0,1282.82308578
,,,0,11963.2620811
,,,0,3293.9260006
,,,0,6189.03684616
,,,0,6834.85484123
,,,0,4633.10408592
,,,0,3295.52698135
,,,0,1583.7430954
,,,0,4351.3610363
,,,0,1969.25210953
,,,0,1958.36591721
,,,0,5668.2138443
,,,0,1500.84686279
,,,0,1448.12917709
,,,0,2240.62395096
,,,0,2294.36898232
,,,0,2527.01091766
,,,0,2284.22999382
,,,0,5382.48181343
,,,0,1599.91908073
,,,0,5120.36204338
,,,0,1369.15397644
,,,0,2146.30198479
,,,0,8136.8470192
,,,0,3942.52419472
,,,0,1377.49505043
,,,0,1800.4219532
,,,0,5257.12108612
,,,0,3330.44505119
,,,0,1617.66600609
,,,0,1350.84199905
,,,0,3717.50998497
,,,0,6747.43413925
,,,0,2349.51281548
,,,0,4620.0067997
,,,0,5469.14792061
,,,0,1463.89913559
,,,0,3058.42113495
,,,0,2259.86194611
,,,0,1302.97112465
,,,0,1801.82313919
,,,0,2118.87121201
,,,0,2660.81309319
,,,0,4690.50908089
,,,0,2254.6339035
,,,0,4428.16114426
,,,0,5498.6948967
,,,0,1441.24007225
,,,0,6762.03298569
,,,0,1687.34884262
,,,0,3340.88301659
,,,0,1630.92494011
,,,0,1261.96503639
,,,0,7139.51587677
