VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
6,1,1,16,1,1,9,7,1,,1,0,0,0,-3.3200000000000003,,,,,,,,,,-1.06,,,,,,,,,,83.83509921999996,1,0.24,
6,1,1,17,1,2,9,7,4,,3,0,7,7,3.36,1.86,-5.7,3.2800000000000002,4.78,-1.54,5.42,-3.6,,,-5.36,1.32,2.2800000000000002,4.38,-2.48,0.34,1.76,-3.9,,,92.06944513299999,0,0.22,
6,1,1,18,1,2,9,7,4,,3,0,0,0,-2.16,,,,,,,,,,1.96,,,,,,,,,,93.74210596100005,0,0.2,
6,1,1,19,1,1,9,7,1,,1,2,0,2,5.32,2.44,-3.1,,,,,,,,3.5,2.2,2.54,,,,,,,,95.82593679399997,1,0.22,
6,1,1,20,1,2,9,7,2,,2,0,3,3,-3.56,5.74,4.62,-2.6,,,,,,,-3.44,-1.26,1.9000000000000001,0.04,,,,,,,98.39660191500002,1,0.24,
6,1,1,21,1,1,9,7,2,,2,1,0,1,2.96,2.7,,,,,,,,,0.92,-3.8000000000000003,,,,,,,,,99.76535892499999,1,0.26,
6,1,1,22,1,2,9,7,2,,2,0,5,5,0.72,-6.26,-2.98,6.3,-4.08,-0.12,,,,,0.0,-4.0600000000000005,6.94,6.140000000000001,3.8000000000000003,4.58,,,,,103.12031078300004,1,0.28,
6,1,1,23,1,1,9,7,1,,1,3,0,3,-5.84,6.22,4.58,-6.2,,,,,,,2.98,4.36,0.92,-1.18,,,,,,,105.03968071899999,1,0.3,
6,1,1,24,1,1,9,7,4,,4,5,0,5,-2.5,-6.140000000000001,1.3800000000000001,1.54,2.1,-5.0,,,,,1.3,3.66,-2.38,6.36,0.9400000000000001,-5.1000000000000005,,,,,111.75900363900001,1,0.32,
6,1,1,25,1,2,9,7,1,,1,0,5,5,1.56,5.22,3.22,-4.5200000000000005,-2.48,4.9,,,,,7.04,2.1,-4.82,-0.66,3.04,5.76,,,,,116.99620866800001,1,0.34,
6,1,1,26,1,1,9,7,4,,4,6,0,6,0.7000000000000001,3.34,5.28,-5.82,-4.12,-0.46,5.0600000000000005,,,,-0.96,1.72,4.8,4.96,-3.58,3.7600000000000002,-4.42,,,,125.335050583,1,0.36,
6,1,1,27,1,1,9,7,4,,4,4,0,4,-3.7800000000000002,5.68,5.0,-5.72,-6.32,,,,,,3.6,-1.42,3.86,-4.04,-0.64,,,,,,128.349685431,1,0.38,
6,1,1,28,1,2,9,7,2,,1,0,4,4,6.2,-6.3,-3.24,-2.84,3.36,,,,,,-3.64,-3.4,-4.16,0.56,3.44,,,,,,132.29995751400003,0,0.36,
6,1,1,29,1,1,9,7,2,,2,5,0,5,4.8,1.08,-2.86,3.24,-0.78,5.98,,,,,6.0,-1.08,-3.06,-4.5200000000000005,3.1,-1.46,,,,,135.67829465900002,1,0.38,
6,1,1,30,1,2,9,7,4,,4,0,3,3,-5.6000000000000005,6.04,3.86,0.66,,,,,,,-1.22,3.58,-3.0,4.84,,,,,,,139.62624573699998,1,0.4,
6,1,1,31,1,2,9,7,1,,1,0,6,6,-1.02,-4.76,5.88,-0.04,2.86,0.8,-3.2600000000000002,,,,4.26,3.66,0.78,1.04,3.5,-2.54,-2.92,,,,141.440749645,1,0.42,
6,1,1,32,1,1,9,7,4,,4,7,0,7,-0.84,4.2,6.140000000000001,-4.44,3.46,4.72,-5.82,0.4,,,-0.38,-4.5200000000000005,3.46,-3.88,0.86,6.76,2.32,6.04,,,146.85138154,1,0.44,
6,1,1,33,1,2,9,7,1,,2,0,8,8,-0.44,5.0,3.42,2.62,-5.74,-2.82,-1.36,2.18,-4.0200000000000005,,-3.44,1.1,4.5,-4.68,0.06,4.0200000000000005,0.16,-1.24,-3.44,,154.737805367,0,0.42,
6,1,1,34,1,2,9,7,1,,1,0,6,6,-5.72,-2.02,-2.38,-1.6600000000000001,4.32,-5.08,2.44,,,,3.3000000000000003,-1.52,6.7,3.56,-0.12,-2.56,-3.88,,,,156.18846631099998,1,0.44,
6,1,1,35,1,2,9,7,1,,1,0,0,0,-0.12,,,,,,,,,,-0.38,,,,,,,,,,158.897261381,1,0.46,
6,1,1,36,1,1,9,7,1,,1,1,0,1,-5.66,4.84,,,,,,,,,6.96,5.28,,,,,,,,,160.56039238,1,0.48,
6,1,1,37,1,2,9,7,4,,4,0,0,0,-1.22,,,,,,,,,,6.2,,,,,,,,,,1.6052851679999662,1,0.02,
6,1,1,38,1,1,9,7,3,,3,2,0,2,-6.3,4.04,-3.86,,,,,,,,0.9,3.06,-1.36,,,,,,,,2.997658013999967,1,0.04,
6,1,1,39,1,2,9,7,1,,1,0,2,2,5.1000000000000005,0.64,-4.82,,,,,,,,2.02,-1.7,2.5,,,,,,,,6.3620338439999955,1,0.06,
6,1,1,40,1,1,9,7,4,,4,8,0,8,6.3,0.62,-4.22,-3.8000000000000003,-1.26,3.24,6.0,0.18,3.42,,-2.8000000000000003,-3.12,3.88,-1.26,1.72,3.88,6.92,5.22,0.32,,9.825798034999991,1,0.08,
6,1,1,41,1,2,9,7,4,,4,0,0,0,3.98,,,,,,,,,,-1.96,,,,,,,,,,11.493232964999947,1,0.1,
6,1,1,42,1,2,9,7,2,,1,0,4,4,1.9000000000000001,0.62,4.62,5.74,-6.0600000000000005,,,,,,5.66,1.94,-2.96,4.8,-3.98,,,,,,17.22322511699997,0,0.08,
6,1,1,43,1,2,9,7,1,,2,0,3,3,1.24,2.44,5.26,-2.46,,,,,,,-3.36,5.62,0.4,-4.12,,,,,,,19.202985048000016,0,0.06,
6,1,1,44,1,1,9,7,2,,2,1,0,1,-2.56,5.5600000000000005,,,,,,,,,6.44,2.08,,,,,,,,,20.561604977000002,1,0.08,
6,1,1,45,1,1,9,7,4,,4,3,0,3,-4.28,5.32,4.82,-5.0600000000000005,,,,,,,-0.6,2.92,-0.36,5.88,,,,,,,25.091274977000012,1,0.1,
6,1,1,46,1,2,9,7,3,,4,0,4,4,4.0600000000000005,4.1,-3.22,-0.12,-0.26,,,,,,-2.58,3.18,-3.24,0.3,5.36,,,,,,28.44664907500004,0,0.08,
6,1,1,47,1,1,9,7,4,,4,2,0,2,3.98,0.06,6.0,,,,,,,,2.52,1.96,-5.46,,,,,,,,32.488033056000006,1,0.1,
6,1,1,48,1,2,9,7,1,,2,0,8,8,5.46,0.98,4.58,-2.04,0.7000000000000001,-2.2800000000000002,4.28,2.5,-5.84,,-0.38,6.46,6.44,2.9,1.06,-2.0,3.22,-3.9,-4.26,,36.06309008599999,0,0.08,
6,1,1,49,1,2,9,7,3,,4,0,2,2,-6.1000000000000005,3.16,0.8,,,,,,,,-2.34,-5.16,2.6,,,,,,,,39.87985920900002,0,0.06,
6,1,1,50,1,2,9,7,3,,3,0,2,2,-4.5,4.8,0.22,,,,,,,,4.28,-3.2,-2.52,,,,,,,,41.448899030999996,1,0.08,
6,1,1,51,1,1,9,7,4,,4,0,0,0,-4.04,,,,,,,,,,5.1000000000000005,,,,,,,,,,43.270325184,1,0.1,
6,1,1,52,1,2,9,7,3,,4,0,6,6,3.48,-0.74,-6.0600000000000005,-2.94,4.34,0.56,0.3,,,,5.16,6.38,-0.16,-3.3200000000000003,-2.16,-1.6,2.7800000000000002,,,,47.557389021000006,0,0.08,
6,1,1,53,1,2,9,7,2,,2,0,1,1,-2.3000000000000003,3.0,,,,,,,,,3.92,-2.74,,,,,,,,,48.95025610900001,1,0.1,
6,1,1,54,1,1,9,7,2,,2,1,0,1,-3.66,3.22,,,,,,,,,-2.14,0.38,,,,,,,,,51.52174210499999,1,0.12,
6,1,1,55,1,1,9,7,2,,2,0,0,0,-5.76,,,,,,,,,,-0.52,,,,,,,,,,53.09585905099999,1,0.14,
6,1,1,56,1,2,9,7,4,,4,0,6,6,-5.4,-4.74,3.64,0.56,4.62,-0.92,-5.86,,,,-2.02,5.2,-5.16,3.72,1.16,-0.8200000000000001,1.7,,,,58.38549900100003,1,0.16,
6,1,1,57,1,1,9,7,4,,4,7,0,7,-0.44,3.7600000000000002,-3.6,3.7600000000000002,-4.6000000000000005,3.36,-5.84,-0.1,,,-2.04,-3.48,5.98,5.76,-4.16,-0.34,1.34,4.58,,,65.38102602999999,1,0.18,
6,1,1,58,1,1,9,7,1,,1,2,0,2,5.88,1.24,-0.5,,,,,,,,-0.22,-3.38,2.88,,,,,,,,68.66429901100003,1,0.2,
6,1,1,59,1,2,9,7,1,,2,0,6,6,1.32,-4.5200000000000005,6.04,0.84,-1.6600000000000001,-1.9000000000000001,-5.18,,,,1.92,1.3,3.9,-3.04,-1.1400000000000001,6.54,5.7,,,,76.459647894,0,0.18,
6,1,1,60,1,1,9,7,1,,1,5,0,5,-6.26,4.4,1.12,-6.32,4.34,-3.58,,,,,-2.4,6.94,-2.98,1.08,-1.82,3.0,,,,,81.69796991300001,1,0.2,
6,1,1,61,1,1,9,7,2,,2,6,0,6,4.84,-2.06,2.16,0.84,-5.4,4.08,5.92,,,,6.640000000000001,0.28,-3.02,6.2,2.86,1.24,-3.62,,,,83.884451866,1,0.22,
6,1,1,62,1,2,9,7,3,,4,0,4,4,5.62,3.14,-5.62,1.48,-1.2,,,,,,4.26,6.26,5.22,-2.8000000000000003,4.54,,,,,,88.01136589100003,0,0.2,
6,1,1,63,1,2,9,7,1,,1,0,3,3,-5.34,5.66,5.24,-1.34,,,,,,,5.8,-1.1400000000000001,-5.34,-0.18,,,,,,,90.14434075399998,1,0.22,
6,1,1,64,1,2,9,7,2,,2,0,5,5,-5.4,2.2,-5.04,-2.44,0.84,-0.58,,,,,4.7,-1.18,0.02,-4.0200000000000005,2.48,5.62,,,,,95.75471186600004,1,0.24,
6,1,1,65,1,2,9,7,1,,1,0,6,6,5.74,6.04,2.2600000000000002,0.72,-5.28,-5.92,-1.82,,,,-4.8,2.68,-3.42,4.46,3.4,-3.18,-1.1,,,,97.41260981599999,1,0.26,
6,1,1,66,1,1,9,7,1,,1,6,0,6,6.140000000000001,-4.36,2.16,3.98,-1.0,2.7800000000000002,0.88,,,,-0.44,-2.32,7.04,-5.28,0.02,3.92,-2.98,,,,98.61149787899996,1,0.28,
6,1,1,67,1,2,9,7,2,,2,0,5,5,4.5200000000000005,-0.14,4.22,-3.9,-4.4,-5.8,,,,,6.5,2.04,-3.74,-4.76,0.54,4.42,,,,,102.89451074599998,1,0.3,
6,1,1,68,1,2,9,7,3,,4,0,4,4,-5.16,3.2800000000000002,4.1,-0.32,-3.42,,,,,,3.2600000000000002,-1.82,-5.08,4.44,-0.7000000000000001,,,,,,104.73992490799998,0,0.28,
6,1,1,69,1,1,9,7,1,,1,3,0,3,-1.58,2.16,-1.52,-1.48,,,,,,,6.4,2.02,0.32,-3.72,,,,,,,106.45105576499998,1,0.3,
6,1,1,70,1,2,9,7,3,,3,0,0,0,6.3,,,,,,,,,,1.6600000000000001,,,,,,,,,,108.231167793,1,0.32,
6,1,1,71,1,2,9,7,3,,3,0,3,3,3.7,5.36,-4.44,2.2,,,,,,,-3.6,5.54,-0.52,1.1400000000000001,,,,,,,111.25928568799998,1,0.34,
6,1,1,72,1,2,9,7,3,,4,0,7,7,-5.04,-3.5,2.66,-5.74,6.08,-0.48,3.58,-3.46,,,2.14,5.38,4.8,-4.66,4.4,2.9,-1.1,-0.8200000000000001,,,113.33792972600003,0,0.32,
6,1,1,73,1,2,9,7,3,,3,0,7,7,-5.94,0.54,-3.42,-2.08,5.38,3.7,-3.98,0.3,,,-1.4000000000000001,-0.96,-3.48,1.1,-0.48,-5.48,6.22,7.12,,,121.97576570500001,1,0.34,
6,1,1,74,1,2,9,7,1,,1,0,5,5,6.0200000000000005,6.18,3.18,0.68,-2.12,-5.26,,,,,5.44,-3.94,1.04,3.18,-1.4000000000000001,-4.22,,,,,128.84116172800003,1,0.36,
6,1,1,75,1,2,9,7,4,,4,0,5,5,6.3,-5.74,-1.92,1.42,3.46,0.1,,,,,-4.92,5.82,4.0200000000000005,4.44,0.36,-2.14,,,,,130.499795914,1,0.38,
6,1,1,76,1,2,9,7,2,,2,0,3,3,3.94,-5.0200000000000005,-0.54,-1.96,,,,,,,4.5200000000000005,-3.64,-2.42,2.9,,,,,,,134.52088999699998,1,0.4,
6,1,1,77,1,2,9,7,3,,3,0,6,6,-5.62,6.3,-1.36,5.18,-5.5200000000000005,1.0,-2.24,,,,5.18,-4.16,2.24,0.2,-4.22,-0.4,-4.0200000000000005,,,,136.301109076,1,0.42,
6,1,1,78,1,1,9,7,1,,1,6,0,6,-5.82,-1.74,1.6600000000000001,4.96,5.88,-6.18,1.6600000000000001,,,,2.2,-0.02,-3.06,-2.66,2.34,5.4,3.94,,,,141.73780512800002,1,0.44,
6,1,1,79,1,1,9,7,3,,3,3,0,3,0.42,-2.2600000000000002,5.38,-4.82,,,,,,,5.18,-3.9,6.24,6.22,,,,,,,146.918983221,1,0.46,
6,1,1,80,1,1,9,7,4,,4,7,0,7,-5.08,2.42,-5.58,4.16,5.66,-0.62,-1.9000000000000001,5.18,,,5.86,1.92,-3.96,-4.42,6.5200000000000005,-2.7800000000000002,0.14,-0.42,,,154.991132259,1,0.48,
6,1,1,81,1,2,9,7,3,,3,0,5,5,5.3,-5.24,4.28,-5.58,-3.64,4.1,,,,,4.78,0.86,0.78,6.140000000000001,-2.8000000000000003,-5.5200000000000005,,,,,159.894603252,1,0.5,
6,1,1,82,1,1,9,7,4,,4,1,0,1,5.88,-1.08,,,,,,,,,-4.14,1.82,,,,,,,,,162.532564402,1,0.52,
6,1,1,83,1,1,9,7,4,,4,6,0,6,3.42,6.26,0.22,-3.7800000000000002,3.48,-5.68,-3.22,,,,-3.9,-1.5,4.2,-3.34,3.3000000000000003,5.26,2.08,,,,167.494214535,1,0.54,
6,1,1,84,1,2,9,7,3,,4,0,8,8,2.18,-4.26,-3.92,5.88,2.2800000000000002,1.56,-1.62,-5.28,3.6,,7.04,6.26,2.52,3.08,3.8200000000000003,-0.12,-2.02,-4.22,-2.7,,173.06015753699998,0,0.52,
6,1,1,85,1,2,9,7,4,,4,0,6,6,-6.0200000000000005,0.14,4.88,-3.5,5.14,1.12,-4.04,,,,6.16,-2.18,-0.66,-3.7600000000000002,6.68,2.7800000000000002,1.04,,,,179.75809860200002,1,0.54,
6,1,1,86,1,1,9,7,1,,1,5,0,5,0.14,-1.1400000000000001,5.94,6.3,2.54,4.68,,,,,3.04,-0.12,-0.88,-4.3,6.0200000000000005,3.48,,,,,186.58807563800002,1,0.56,
6,1,1,87,1,1,9,7,3,,3,7,0,7,0.58,-0.24,2.38,6.16,-3.8000000000000003,4.6000000000000005,-3.62,-1.6400000000000001,,,5.5,-3.44,0.22,2.2600000000000002,-3.62,-3.54,6.24,2.18,,,191.011478662,1,0.58,
6,1,1,88,1,1,9,7,4,,4,2,0,2,-6.04,3.46,-0.84,,,,,,,,-5.0600000000000005,2.94,3.42,,,,,,,,193.44836950299998,1,0.6,
6,1,1,89,1,1,9,7,3,,3,8,0,8,5.62,0.22,-6.22,4.34,1.72,-2.94,-5.96,-2.98,2.06,,1.72,6.28,-0.06,-3.92,3.42,-2.98,4.5200000000000005,2.22,-1.36,,194.980330467,1,0.62,
6,1,1,90,1,2,9,7,2,,2,0,0,0,-3.66,,,,,,,,,,-4.36,,,,,,,,,,196.55413866,1,0.64,
6,1,1,91,1,1,9,7,3,,3,0,0,0,-3.24,,,,,,,,,,1.72,,,,,,,,,,197.93356967,1,0.66,
6,1,1,92,1,2,9,7,2,,2,0,0,0,3.36,,,,,,,,,,-1.36,,,,,,,,,,199.271950722,1,0.68,
6,1,1,93,1,2,9,7,2,,2,0,1,1,1.08,5.0,,,,,,,,,1.6400000000000001,-5.0,,,,,,,,,200.80022287399999,1,0.7,
6,1,1,94,1,1,9,7,1,,1,3,0,3,4.88,-4.46,3.08,-3.8000000000000003,,,,,,,0.74,4.72,-3.44,-3.8200000000000003,,,,,,,205.953885794,1,0.72,
6,1,1,95,1,1,9,7,1,,1,7,0,7,4.42,-1.84,-5.72,6.0200000000000005,4.68,-2.46,-3.16,3.9,,,0.84,-0.42,1.42,7.04,-3.46,5.38,-3.74,4.32,,,212.71099376700002,1,0.74,
6,1,1,96,1,2,9,7,1,,1,0,5,5,-1.78,-2.48,-4.72,-4.76,3.6,3.3000000000000003,,,,,0.44,5.3,-2.96,2.84,6.78,0.44,,,,,219.63637566600002,1,0.76,
6,1,1,97,1,1,9,7,4,,4,7,0,7,6.2,3.92,-0.32,-3.1,5.86,2.18,-3.46,-4.66,,,-4.88,2.72,7.0600000000000005,1.22,-0.76,-4.0600000000000005,-2.72,4.0,,,227.062270641,1,0.78,
6,1,1,98,1,1,9,7,1,,1,2,0,2,-2.66,-3.56,-6.28,,,,,,,,4.0,0.42,-1.3800000000000001,,,,,,,,230.101484776,1,0.8,
6,1,1,99,1,1,9,7,4,,4,8,0,8,2.7600000000000002,0.78,-6.26,-6.140000000000001,-5.9,-5.34,-0.62,5.0600000000000005,-2.62,,-5.0,5.66,-1.32,5.36,1.82,-4.98,-1.36,0.74,3.98,,234.42042875299998,1,0.82,
6,1,1,100,1,2,9,7,2,,2,0,1,1,-0.9,-2.98,,,,,,,,,3.4,0.8200000000000001,,,,,,,,,236.818514824,1,0.84,
6,1,1,101,1,2,9,7,3,,4,0,4,4,-2.24,2.2,-5.5200000000000005,-0.74,4.1,,,,,,3.36,-4.24,2.04,7.08,0.72,,,,,,240.543894768,0,0.82,
6,1,1,102,1,2,9,7,1,,1,0,7,7,-0.86,5.32,-4.14,5.4,-6.32,-4.0200000000000005,-1.24,3.04,,,-3.02,-5.32,-0.8,4.36,3.18,-5.0200000000000005,0.96,-0.22,,,242.34156394,1,0.84,
6,1,1,103,1,2,9,7,4,,4,0,3,3,2.5,-0.54,-3.04,-4.18,,,,,,,-3.8000000000000003,2.72,5.92,2.58,,,,,,,245.326363087,1,0.86,
6,1,1,104,1,1,9,7,1,,2,8,0,8,5.24,3.9,5.08,-5.96,0.44,0.4,-3.08,-6.24,-2.74,,4.8,1.5,-4.3,4.78,6.0600000000000005,2.34,-2.94,-3.62,2.18,,250.41308808300002,0,0.84,
6,1,1,105,1,1,9,7,2,,2,5,0,5,4.5,-4.84,0.12,-2.68,-4.44,2.36,,,,,6.8,-5.4,0.9,3.1,-1.54,3.22,,,,,257.083220243,1,0.86,
6,1,1,106,1,1,9,7,1,,1,3,0,3,4.32,2.66,4.72,-6.22,,,,,,,-0.88,-3.7,3.72,2.84,,,,,,,261.390451193,1,0.88,
6,1,1,107,1,2,9,7,1,,2,0,7,7,0.9400000000000001,4.92,1.82,-2.06,1.16,-5.3,-2.6,5.2,,,-3.7,-2.2,6.96,1.3800000000000001,0.34,-2.68,4.54,2.48,,,268.894490004,0,0.86,
6,1,1,108,1,2,9,7,2,,2,0,3,3,-4.72,2.5,-4.04,-5.0,,,,,,,-5.42,0.2,-0.9,3.7800000000000002,,,,,,,272.903996944,1,0.88,
6,1,1,109,1,1,9,7,3,,3,7,0,7,-4.92,0.02,-5.36,5.9,-1.74,3.66,-5.78,4.8,,,0.14,-1.6400000000000001,6.82,7.0,5.0,-5.46,-4.12,1.96,,,281.347415924,1,0.9,
6,1,1,110,1,1,9,7,3,,3,0,0,0,3.92,,,,,,,,,,-4.04,,,,,,,,,,282.618795872,1,0.92,
6,1,1,111,1,2,9,7,2,,2,0,6,6,-2.06,2.2800000000000002,6.26,-1.02,3.7,2.94,-4.78,,,,1.48,3.22,3.68,-3.16,6.76,-5.26,5.2,,,,286.90851593,1,0.94,
6,1,1,112,1,1,9,7,4,,4,2,0,2,-5.0200000000000005,3.14,-5.08,,,,,,,,-3.2800000000000002,5.14,6.22,,,,,,,,289.419188023,1,0.96,
6,1,1,113,1,2,9,7,1,,1,0,0,0,3.58,,,,,,,,,,3.12,,,,,,,,,,291.2511770725,1,0.98,
6,1,1,114,1,1,9,7,4,,4,4,0,4,4.62,-3.66,-5.74,2.6,5.16,,,,,,1.5,1.12,4.98,-1.54,6.46,,,,,,294.80631113050003,1,1.0,
6,1,1,115,1,1,9,7,2,,2,6,0,6,4.32,-1.56,4.66,-1.96,-4.9,-4.0,3.04,,,,-0.3,6.5200000000000005,5.0,-0.3,-1.72,2.18,-3.92,,,,296.30004405980003,1,1.02,
6,1,1,116,1,1,9,7,3,,3,4,0,4,4.74,-6.16,-1.1400000000000001,0.12,6.22,,,,,,-0.02,3.04,3.6,-1.4000000000000001,3.52,,,,,,301.0585870743,1,1.04,
6,1,1,117,1,1,9,7,3,,3,8,0,8,5.24,3.74,-5.94,5.4,4.04,-2.24,-0.12,-2.72,1.6600000000000001,,0.1,6.72,5.08,-4.48,3.3200000000000003,4.0,6.58,-0.86,-2.68,,302.6078050137,1,1.06,
6,1,1,118,1,2,9,7,2,,2,0,7,7,5.1000000000000005,-4.08,-1.26,-1.9000000000000001,-5.76,1.68,-5.4,3.72,,,-4.62,-5.08,-1.0,6.74,-0.9400000000000001,-3.7600000000000002,3.36,3.06,,,308.59801507,1,1.08,
6,1,1,119,1,2,9,7,3,,3,0,8,8,4.24,6.3,-3.46,2.46,-4.94,-1.06,-2.66,2.64,2.68,,-4.46,-1.92,0.74,6.58,-5.24,-2.44,3.92,-1.06,2.18,,310.2063038349,1,1.1,
6,1,1,120,1,1,9,7,1,,1,0,0,0,0.22,,,,,,,,,,2.12,,,,,,,,,,311.6414530277,1,1.12,
6,1,1,121,1,1,9,7,2,,2,6,0,6,5.36,0.0,5.18,2.04,3.9,-4.12,-4.4,,,,4.58,5.62,-4.16,-2.88,0.4,-0.58,5.74,,,,314.8164839745,1,1.14,
6,1,1,122,1,1,9,7,3,,3,2,0,2,2.62,-2.04,1.22,,,,,,,,4.22,3.2,-3.72,,,,,,,,316.3950028419,1,1.16,
6,1,1,123,1,2,9,7,2,,2,0,5,5,0.36,-0.48,-2.86,5.48,-5.04,4.6000000000000005,,,,,5.48,-0.72,3.2800000000000002,-4.16,-3.2,0.46,,,,,320.7830877304,1,1.18,
6,1,1,124,1,2,9,7,4,,4,0,3,3,-3.7,-2.98,5.2,1.04,,,,,,,5.7,-5.08,3.08,2.44,,,,,,,324.6593577862,1,1.2,
6,1,1,125,1,1,9,7,2,,2,4,0,4,1.62,5.42,0.64,-3.3200000000000003,-5.88,,,,,,4.22,-1.46,-2.96,-1.58,6.5,,,,,,327.1585006714,1,1.22,
6,1,1,126,1,1,9,7,4,,4,4,0,4,-0.68,-5.32,4.98,1.94,3.22,,,,,,3.98,5.6000000000000005,3.0,-3.8200000000000003,6.0200000000000005,,,,,,329.4044437408,1,1.24,
6,1,1,127,1,1,9,7,3,,3,4,0,4,1.06,-5.16,0.9,4.44,2.52,,,,,,5.66,3.8000000000000003,-2.6,-1.26,2.16,,,,,,332.5632007122,1,1.26,
6,1,1,128,1,2,9,7,2,,2,0,0,0,-1.1,,,,,,,,,,-1.12,,,,,,,,,,333.6924247742,1,1.28,
6,1,1,129,1,1,9,7,3,,3,4,0,4,1.1,-3.22,-2.64,5.08,5.78,,,,,,5.0,-2.02,3.8000000000000003,-0.9,6.38,,,,,,337.7320687771,1,1.3,
6,1,1,130,1,1,9,7,1,,1,6,0,6,2.22,-6.1000000000000005,2.2600000000000002,-3.02,-4.86,-1.22,5.42,,,,-1.56,1.12,2.16,5.1000000000000005,-2.9,1.6400000000000001,-3.8000000000000003,,,,344.5863978863,1,1.32,
6,1,1,131,1,2,9,7,2,,2,0,6,6,-1.36,-4.46,-3.2800000000000002,1.32,-4.84,1.84,4.66,,,,3.42,-5.2,6.92,-2.64,-0.8,4.98,2.96,,,,349.7024466991,1,1.34,
