Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
,8619.04001235962,0,,0.0,-6.72,8619.04001235962,-0.98,-3.22,,,1,-0.98,0,-3.22,0,1
9682.541847229004,10070.281982421875,0,9682.541847229004,-0.98,-3.22,10070.281982421875,-0.98,-3.22,387.7401351928711,1063.5018348693848,1,-0.98,0,-3.22,0,1
10565.495014190674,11185.333013534546,0,10565.495014190674,-0.98,-3.22,11185.333013534546,1.46,0.22,619.8379993438721,495.2130317687988,1,1.46,0,0.22,0,1
11682.921886444092,12433.037996292114,0,11682.921886444092,1.46,0.22,12433.037996292114,3.36,3.16,750.1161098480225,497.5888729095459,1,3.36,0,3.16,0,1
13116.092920303345,,1,13116.092920303345,3.36,3.16,,,,,683.0549240112305,1,,0,,0,1
,1899.3468284606934,0,,0.0,-6.72,1899.3468284606934,4.88,-2.88,,,1,4.88,0,-2.88,0,2
2479.066848754883,3148.8490104675293,0,2479.066848754883,4.88,-2.88,3148.8490104675293,6.16,1.46,669.7821617126465,579.7200202941895,1,6.16,0,1.46,0,2
3828.467845916748,4580.1708698272705,0,3828.467845916748,6.16,1.46,4580.1708698272705,-0.3,1.8800000000000001,751.7030239105225,679.6188354492188,1,-0.3,0,1.8800000000000001,0,2
5112.634897232056,5864.757061004639,0,5112.634897232056,-0.3,1.8800000000000001,5864.757061004639,-5.76,1.62,752.122163772583,532.4640274047852,1,-5.76,0,1.62,0,2
6379.392862319946,7345.481872558594,0,6379.392862319946,-5.76,1.62,7345.481872558594,-2.6,-4.14,966.0890102386475,514.6358013153076,1,-2.6,0,-4.14,0,2
8081.575870513916,,1,8081.575870513916,-2.6,-4.14,,,,,736.0939979553223,1,,0,,0,2
,1719.5000648498535,0,,0.0,-6.72,1719.5000648498535,-3.64,-1.48,,,1,-3.64,0,-1.48,0,3
2602.6840209960938,2769.334077835083,0,2602.6840209960938,-3.64,-1.48,2769.334077835083,-3.64,-1.48,166.65005683898926,883.1839561462402,1,-3.64,0,-1.48,0,3
3202.9709815979004,3386.194944381714,0,3202.9709815979004,-3.64,-1.48,3386.194944381714,-3.64,-1.48,183.22396278381348,433.6369037628174,1,-3.64,0,-1.48,0,3
3803.3199310302734,4219.854116439819,0,3803.3199310302734,-3.64,-1.48,4219.854116439819,-3.64,-1.48,416.5341854095459,417.12498664855957,1,-3.64,0,-1.48,0,3
4269.813060760498,4419.724941253662,0,4269.813060760498,-3.64,-1.48,4419.724941253662,-3.64,-1.48,149.91188049316406,49.95894432067871,1,-3.64,0,-1.48,0,3
4786.638975143433,6821.597099304199,0,4786.638975143433,-3.64,-1.48,6821.597099304199,1.74,1.18,2034.9581241607666,366.9140338897705,1,1.74,0,1.18,0,3
7352.920055389404,8009.217023849487,0,7352.920055389404,1.74,1.18,8009.217023849487,1.72,-2.22,656.296968460083,531.3229560852051,1,1.72,0,-2.22,0,3
8436.95592880249,,1,8436.95592880249,1.72,-2.22,,,,,427.73890495300293,1,,0,,0,3
,1670.8869934082031,0,,0.0,-6.72,1670.8869934082031,1.98,4.6000000000000005,,,1,1.98,0,4.6000000000000005,0,4
2153.4221172332764,2852.785110473633,0,2153.4221172332764,1.98,4.6000000000000005,2852.785110473633,-0.58,0.04,699.3629932403564,482.53512382507324,1,-0.58,0,0.04,0,4
3619.781970977783,3886.6500854492188,0,3619.781970977783,-0.58,0.04,3886.6500854492188,-0.58,0.04,266.86811447143555,766.9968605041504,1,-0.58,0,0.04,0,4
4136.228084564209,,1,4136.228084564209,-0.58,0.04,,,,,249.57799911499023,1,,0,,0,4
,1618.0028915405273,0,,0.0,-6.72,1618.0028915405273,-2.58,0.3,,,1,-2.58,0,0.3,0,5
2015.4879093170166,2799.731969833374,0,2015.4879093170166,-2.58,0.3,2799.731969833374,1.52,0.4,784.2440605163574,397.48501777648926,1,1.52,0,0.4,0,5
3166.160821914673,3834.9688053131104,0,3166.160821914673,1.52,0.4,3834.9688053131104,-0.9,-3.1,668.8079833984375,366.4288520812988,1,-0.9,0,-3.1,0,5
4271.098852157593,4916.674852371216,0,4271.098852157593,-0.9,-3.1,4916.674852371216,5.68,-2.38,645.576000213623,436.1300468444824,1,5.68,0,-2.38,0,5
5449.297904968262,6215.813875198364,0,5449.297904968262,5.68,-2.38,6215.813875198364,3.96,3.12,766.5159702301025,532.6230525970459,1,3.96,0,3.12,0,5
6532.559871673584,,1,6532.559871673584,3.96,3.12,,,,,316.7459964752197,1,,0,,0,5
,1461.824893951416,0,,0.0,-6.72,1461.824893951416,1.48,6.72,,,1,1.48,0,6.72,0,6
2112.046957015991,,1,2112.046957015991,1.48,6.72,,,,,650.2220630645752,1,,0,,0,6
,989.3088340759277,0,,0.0,-6.72,989.3088340759277,-1.1,-3.72,,,1,-1.1,0,-3.72,0,7
1087.0428085327148,1422.395944595337,0,1087.0428085327148,-1.1,-3.72,1422.395944595337,-1.1,-3.72,335.35313606262207,97.73397445678711,1,-1.1,0,-3.72,0,7
1603.8708686828613,2071.32887840271,0,1603.8708686828613,-1.1,-3.72,2071.32887840271,4.26,-1.4000000000000001,467.45800971984863,181.4749240875244,1,4.26,0,-1.4000000000000001,0,7
2637.882947921753,,1,2637.882947921753,4.26,-1.4000000000000001,,,,,566.554069519043,1,,0,,0,7
,1065.9470558166504,0,,0.0,-6.72,1065.9470558166504,-2.84,-2.14,,,1,-2.84,0,-2.14,0,8
1481.3079833984375,2000.096082687378,0,1481.3079833984375,-2.84,-2.14,2000.096082687378,0.58,0.6,518.7880992889404,415.3609275817871,1,0.58,0,0.6,0,8
2497.752904891968,3049.031972885132,0,2497.752904891968,0.58,0.6,3049.031972885132,-2.5,2.88,551.2790679931641,497.65682220458984,1,-2.5,0,2.88,0,8
3364.7189140319824,3986.0939979553223,0,3364.7189140319824,-2.5,2.88,3986.0939979553223,-6.1000000000000005,-0.9400000000000001,621.3750839233398,315.6869411468506,1,-6.1000000000000005,0,-0.9400000000000001,0,8
4398.108005523682,5185.769081115723,0,4398.108005523682,-6.1000000000000005,-0.9400000000000001,5185.769081115723,-5.6000000000000005,5.68,787.661075592041,412.0140075683594,1,-5.6000000000000005,0,5.68,0,8
5331.82692527771,6231.595039367676,0,5331.82692527771,-5.6000000000000005,5.68,6231.595039367676,2.62,7.0,899.7681140899658,146.0578441619873,1,2.62,0,7.0,0,8
6748.095989227295,,1,6748.095989227295,2.62,7.0,,,,,516.5009498596191,1,,0,,0,8
,851.8221378326416,0,,0.0,-6.72,851.8221378326416,-3.02,-5.44,,,1,-3.02,0,-5.44,0,9
1284.8031520843506,2068.100929260254,0,1284.8031520843506,-3.02,-5.44,2068.100929260254,2.82,5.86,783.2977771759033,432.981014251709,1,2.82,0,5.86,0,9
2367.928981781006,,1,2367.928981781006,2.82,5.86,,,,,299.82805252075195,1,,0,,0,9
