VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
4,1,1,38,1,2,9,7,4,,4,0,5,5,-6.16,-4.72,-0.9,5.28,-4.94,1.56,,,,,-2.3000000000000003,5.62,-2.4,0.06,0.96,4.66,,,,,7.038312911999981,1,0.0,
4,1,1,39,1,2,9,7,3,,4,0,0,0,0.8200000000000001,,,,,,,,,,1.24,,,,,,,,,,8.853507756999988,0,-0.02,
4,1,1,40,1,2,9,7,1,,1,0,0,0,1.18,,,,,,,,,,-2.2800000000000002,,,,,,,,,,11.044826745999956,1,0.0,
4,1,1,41,1,1,9,7,2,,2,1,0,1,1.44,-5.88,,,,,,,,,5.8,1.52,,,,,,,,,13.043980836999992,1,0.02,
4,1,1,42,1,2,9,7,2,,2,0,7,7,3.9,-0.9,-2.66,-2.58,4.5,-4.92,-0.06,5.62,,,1.86,-3.62,0.8200000000000001,5.8,-1.94,-2.82,2.94,5.22,,,18.308784962000004,1,0.04,
4,1,1,43,1,1,9,7,4,,4,3,0,3,-3.44,-1.3,-4.6000000000000005,-5.62,,,,,,,-2.24,5.92,3.2800000000000002,-4.58,,,,,,,20.959413052000002,1,0.06,
4,1,1,44,1,1,9,7,1,,1,1,0,1,-0.18,1.84,,,,,,,,,5.12,-0.18,,,,,,,,,22.938723087000028,1,0.08,
4,1,1,45,1,1,9,7,4,,4,6,0,6,-0.74,-4.22,4.44,2.04,-2.94,1.8,0.34,,,,5.04,6.94,6.74,3.08,-1.82,-2.72,0.22,,,,25.867608070000017,1,0.1,
4,1,1,46,1,2,9,7,4,,4,0,1,1,-1.4000000000000001,-5.32,,,,,,,,,-3.74,0.64,,,,,,,,,28.495828151999945,1,0.12,
4,1,1,47,1,2,9,7,1,,2,0,6,6,5.2,-4.84,-5.86,0.62,-2.74,0.3,3.7600000000000002,,,,-5.12,2.68,-0.42,-2.18,-4.36,4.14,-2.06,,,,30.98526620900003,0,0.1,
4,1,1,48,1,2,9,7,4,,4,0,0,0,-5.22,,,,,,,,,,-3.96,,,,,,,,,,32.68166422799999,1,0.12,
4,1,1,49,1,1,9,7,1,,1,5,0,5,0.92,4.16,-3.58,0.54,-3.38,5.34,,,,,6.58,-4.9,-2.7800000000000002,-2.2800000000000002,4.84,2.62,,,,,37.89879632000003,1,0.14,
4,1,1,50,1,2,9,7,3,,4,0,3,3,-3.2,3.38,-3.68,3.3000000000000003,,,,,,,-1.74,1.08,5.96,-2.32,,,,,,,39.52297830600003,0,0.12,
4,1,1,51,1,2,9,7,4,,4,0,0,0,2.34,,,,,,,,,,3.9,,,,,,,,,,41.44847917599998,1,0.14,
4,1,1,52,1,2,9,7,1,,1,0,0,0,-0.7000000000000001,,,,,,,,,,3.36,,,,,,,,,,43.40908408199999,1,0.16,
4,1,1,53,1,1,9,7,4,,4,5,0,5,3.9,1.08,-4.66,3.58,6.04,-4.84,,,,,3.68,1.2,-2.02,7.0200000000000005,-0.78,2.02,,,,,48.364701986,1,0.18,
4,1,1,54,1,1,9,7,2,,2,4,0,4,5.74,-5.54,6.140000000000001,-4.48,4.84,,,,,,3.86,-1.02,0.0,3.2,-5.44,,,,,,51.356157064,1,0.2,
4,1,1,55,1,1,9,7,3,,3,7,0,7,-5.5,5.9,-5.6000000000000005,4.26,4.82,-2.36,-3.38,-2.52,,,-1.96,-1.96,3.7,6.42,1.7,6.46,-4.5,-0.86,,,54.269037008,1,0.22,
4,1,1,56,1,2,9,7,1,,1,0,2,2,2.64,5.42,-1.54,,,,,,,,1.46,-2.4,-1.58,,,,,,,,57.73630785900002,1,0.24,
4,1,1,57,1,1,9,7,4,,4,1,0,1,-3.7800000000000002,3.0,,,,,,,,,6.32,-1.26,,,,,,,,,59.414677858000005,1,0.26,
4,1,1,58,1,2,9,7,3,,3,0,2,2,5.6000000000000005,-4.0600000000000005,-4.94,,,,,,,,-1.52,-5.5,2.2800000000000002,,,,,,,,63.29643797899996,1,0.28,
4,1,1,59,1,2,9,7,3,,3,0,5,5,-5.96,-5.72,-4.78,0.9400000000000001,5.98,3.7,,,,,-5.32,5.04,1.5,4.18,-3.94,-0.42,,,,,67.19151377700001,1,0.3,
4,1,1,60,1,1,9,7,4,,4,5,0,5,5.1000000000000005,-3.42,1.76,4.5600000000000005,-4.18,-4.28,,,,,2.62,3.2600000000000002,4.62,-0.7000000000000001,-3.8200000000000003,0.22,,,,,71.126865625,1,0.32,
4,1,1,61,1,1,9,7,3,,3,4,0,4,-0.68,-5.64,4.44,-5.54,3.7600000000000002,,,,,,6.94,-4.92,0.62,6.140000000000001,4.42,,,,,,74.51731753300004,1,0.34,
4,1,1,62,1,1,9,7,1,,1,8,0,8,-5.7,-6.0,1.3800000000000001,0.44,5.42,5.4,2.24,-4.04,-3.24,,3.3000000000000003,0.02,2.5,6.42,-1.84,4.12,-2.2600000000000002,6.58,-2.58,,76.04821467400001,1,0.36,
4,1,1,63,1,2,9,7,3,,3,0,3,3,-2.7,2.1,-4.62,5.24,,,,,,,3.2800000000000002,4.26,-2.6,-3.1,,,,,,,78.95001554499999,1,0.38,
4,1,1,64,1,1,9,7,3,,3,2,0,2,0.6,-2.44,-5.96,,,,,,,,5.66,0.62,-1.36,,,,,,,,81.46367144599998,1,0.4,
4,1,1,65,1,2,9,7,1,,1,0,3,3,-3.66,4.7,-4.08,1.1,,,,,,,-5.4,0.64,-0.9400000000000001,2.58,,,,,,,84.777095556,1,0.42,
4,1,1,66,1,1,9,7,1,,1,7,0,7,-5.0,1.82,-4.48,3.58,4.94,-5.94,-0.56,5.84,,,6.640000000000001,0.68,1.4000000000000001,5.94,1.76,-4.82,5.36,-3.1,,,96.18712449100002,1,0.44,
4,1,1,67,1,1,9,7,3,,3,3,0,3,-2.88,-2.7600000000000002,5.98,2.98,,,,,,,-5.08,0.14,6.5,4.34,,,,,,,99.539874554,1,0.46,
4,1,1,68,1,2,9,7,2,,2,0,7,7,4.5600000000000005,1.08,5.32,4.22,-4.2,-6.12,-3.34,4.5200000000000005,,,3.04,1.82,-0.1,6.48,-2.6,2.62,4.76,-3.46,,,105.528503656,1,0.48,
4,1,1,69,1,1,9,7,4,,4,0,0,0,-1.3,,,,,,,,,,1.62,,,,,,,,,,107.144807577,1,0.5,
4,1,1,70,1,2,9,7,2,,2,0,6,6,-5.5200000000000005,5.84,-5.68,5.32,-1.52,-3.94,0.64,,,,-5.4,-3.22,2.6,3.14,3.88,-1.7,0.16,,,,116.06527757600003,1,0.52,
4,1,1,71,1,1,9,7,1,,1,1,0,1,1.96,-5.66,,,,,,,,,6.78,1.84,,,,,,,,,118.91425967200001,1,0.54,
4,1,1,72,1,2,9,7,2,,2,0,0,0,-4.54,,,,,,,,,,-1.62,,,,,,,,,,121.191403627,1,0.56,
4,1,1,73,1,2,9,7,1,,1,0,5,5,-2.08,-4.04,-1.28,2.54,0.3,3.3200000000000003,,,,,0.18,4.98,6.92,-3.2600000000000002,3.2,1.94,,,,,123.61598563200005,1,0.58,
4,1,1,74,1,2,9,7,1,,1,0,4,4,-2.72,4.34,-4.5600000000000005,-1.52,4.18,,,,,,-2.5,-3.64,1.34,6.92,0.4,,,,,,128.06859850900003,1,0.6,
4,1,1,75,1,1,9,7,1,,1,7,0,7,-0.3,-3.4,-3.24,-0.74,3.7800000000000002,3.86,3.62,-6.08,,,-0.48,1.74,-1.8,4.9,5.3,-3.94,-0.72,-3.66,,,132.66655755,1,0.62,
4,1,1,76,1,1,9,7,1,,1,3,0,3,5.16,-6.2,1.18,-3.46,,,,,,,4.0600000000000005,7.0200000000000005,-2.34,5.32,,,,,,,136.735696554,1,0.64,
4,1,1,77,1,2,9,7,2,,1,0,4,4,-4.2,-5.4,4.6000000000000005,-2.2,0.42,,,,,,-2.14,4.94,-1.58,5.24,-3.54,,,,,,138.998725653,0,0.62,
4,1,1,78,1,2,9,7,1,,1,0,5,5,2.82,4.34,-4.38,4.0200000000000005,-3.06,-4.66,,,,,-0.68,-3.9,5.74,4.42,-0.52,-4.86,,,,,143.023169756,1,0.64,
4,1,1,79,1,2,9,7,2,,1,0,8,8,-2.42,-4.48,5.88,0.1,5.0,1.54,-2.2600000000000002,3.72,-5.22,,-0.8200000000000001,6.5200000000000005,-1.92,1.44,-5.0,-3.9,3.8200000000000003,2.52,-4.12,,147.16181158999999,0,0.62,
4,1,1,80,1,2,9,7,2,,2,0,0,0,-3.36,,,,,,,,,,5.54,,,,,,,,,,148.826562405,1,0.64,
4,1,1,81,1,1,9,7,1,,1,8,0,8,-2.64,-2.82,0.8,1.0,4.48,3.7800000000000002,-5.62,-4.58,-1.2,,-4.38,-0.2,-3.48,0.02,3.2,6.74,2.64,5.98,3.7800000000000002,,155.495203495,1,0.66,
4,1,1,82,1,2,9,7,1,,1,0,7,7,-5.54,6.22,-2.42,-5.26,6.16,3.44,2.8000000000000003,-2.62,,,-4.72,0.74,2.06,4.32,-2.98,5.04,-2.68,-2.16,,,157.123591661,1,0.68,
4,1,1,83,1,2,9,7,1,,1,0,4,4,4.86,-5.5200000000000005,-1.06,-0.72,-6.24,,,,,,0.56,6.640000000000001,-0.98,4.74,1.12,,,,,,162.951268435,1,0.7,
4,1,1,84,1,2,9,7,2,,2,0,3,3,1.94,4.66,4.54,3.06,,,,,,,-2.82,-4.78,2.02,6.8,,,,,,,167.798774242,1,0.72,
4,1,1,85,1,2,9,7,4,,4,0,5,5,-2.62,4.96,2.7600000000000002,-2.24,-3.84,5.26,,,,,6.08,2.02,-2.8000000000000003,-0.3,-4.5600000000000005,-5.0600000000000005,,,,,170.851409197,1,0.74,
4,1,1,86,1,2,9,7,2,,2,0,2,2,-3.68,-1.3800000000000001,1.8,,,,,,,,4.84,2.56,-2.32,,,,,,,,172.703500271,1,0.76,
4,1,1,87,1,1,9,7,2,,2,2,0,2,6.32,-1.56,0.76,,,,,,,,1.9000000000000001,2.68,-0.9,,,,,,,,174.008416414,1,0.78,
4,1,1,88,1,1,9,7,4,,4,3,0,3,4.62,5.42,-2.2,2.1,,,,,,,6.18,-1.3,6.26,0.04,,,,,,,175.576627254,1,0.8,
4,1,1,89,1,1,9,7,4,,4,5,0,5,4.74,3.96,-2.3000000000000003,-5.12,2.16,1.1400000000000001,,,,,-1.02,-4.44,3.98,1.76,4.5,-1.92,,,,,178.92930316899998,1,0.82,
4,1,1,90,1,1,9,7,4,,4,1,0,1,-2.08,-6.3,,,,,,,,,6.0600000000000005,-4.42,,,,,,,,,180.555670977,1,0.84,
4,1,1,91,1,2,9,7,4,,3,0,0,0,4.1,,,,,,,,,,2.68,,,,,,,,,,182.164108038,0,0.82,
4,1,1,92,1,1,9,7,1,,1,4,0,4,5.96,3.2600000000000002,-0.28,-6.04,-1.06,,,,,,4.16,-5.1000000000000005,1.52,4.38,6.74,,,,,,187.121880054,1,0.84,
4,1,1,93,1,1,9,7,1,,1,7,0,7,-4.0,4.32,0.9,1.32,6.08,-2.06,-2.7600000000000002,5.4,,,1.94,-4.16,5.32,-0.46,-0.46,6.86,-4.0,2.66,,,192.916444063,1,0.86,
4,1,1,94,1,2,9,7,3,,3,0,4,4,-2.0,1.28,-4.48,4.5,1.5,,,,,,6.0600000000000005,-1.68,-3.8200000000000003,3.2600000000000002,5.16,,,,,,196.833631277,1,0.88,
4,1,1,95,1,2,9,7,3,,4,0,2,2,-3.96,1.0,1.98,,,,,,,,2.42,5.0200000000000005,-0.72,,,,,,,,198.379294157,0,0.86,
4,1,1,96,1,1,9,7,4,,4,7,0,7,0.08,-5.24,3.52,5.5,1.78,-5.62,-1.46,2.5,,,3.08,-5.28,-5.5,0.62,6.74,-0.66,-0.84,-0.44,,,203.174807072,1,0.88,
4,1,1,97,1,1,9,7,2,,2,7,0,7,-3.66,5.86,-0.9400000000000001,5.0,1.22,2.42,-6.0,5.58,,,2.08,-3.38,-0.36,2.24,3.4,-1.08,-1.3,5.96,,,211.12641215300002,1,0.9,
4,1,1,98,1,1,9,7,3,,3,4,0,4,5.36,3.42,-2.64,-3.58,3.02,,,,,,1.44,-2.7800000000000002,-3.44,4.1,5.96,,,,,,215.10683107399998,1,0.92,
4,1,1,99,1,2,9,7,2,,2,0,0,0,3.94,,,,,,,,,,-4.68,,,,,,,,,,216.641164064,1,0.94,
4,1,1,100,1,2,9,7,4,,3,0,2,2,5.5,-3.86,5.18,,,,,,,,2.88,2.94,-2.3000000000000003,,,,,,,,218.624057055,0,0.92,
4,1,1,101,1,2,9,7,4,,4,0,5,5,2.7,-4.96,-0.06,4.26,4.7,-0.58,,,,,-3.92,-3.7,4.54,6.62,0.02,-2.16,,,,,221.156172037,1,0.94,
4,1,1,102,1,2,9,7,3,,3,0,2,2,-0.74,-4.0200000000000005,2.02,,,,,,,,-2.34,6.38,2.84,,,,,,,,224.55094218300002,1,0.96,
4,1,1,103,1,1,9,7,4,,4,1,0,1,-4.14,-0.2,,,,,,,,,-2.6,6.94,,,,,,,,,227.306007147,1,0.98,
4,1,1,104,1,1,9,7,4,,4,0,0,0,-4.24,,,,,,,,,,6.34,,,,,,,,,,229.175523996,1,1.0,
4,1,1,105,1,1,9,7,2,,2,4,0,4,3.84,0.12,3.8000000000000003,0.24,4.24,,,,,,0.74,6.42,-2.94,-3.34,5.38,,,,,,233.134362936,1,1.02,
4,1,1,106,1,1,9,7,4,,4,4,0,4,2.16,-3.02,-1.0,5.96,4.5600000000000005,,,,,,-2.36,0.36,4.54,-0.42,4.46,,,,,,236.190942049,1,1.04,
4,1,1,107,1,1,9,7,1,,1,7,0,7,6.28,2.18,0.42,-6.16,-3.2,-5.7,-1.44,2.96,,,6.5200000000000005,-0.84,6.24,4.74,-0.66,-4.4,3.2,3.96,,,242.819253922,1,1.06,
4,1,1,108,1,1,9,7,1,,1,7,0,7,-5.12,-4.88,5.5600000000000005,5.2,1.18,-1.68,-2.04,0.52,,,-1.44,6.34,-0.18,-5.42,3.6,6.62,2.34,0.32,,,244.155092001,1,1.08,
4,1,1,109,1,2,9,7,3,,4,0,2,2,4.14,-4.98,-5.66,,,,,,,,5.6000000000000005,1.86,-2.02,,,,,,,,246.640718937,0,1.06,
4,1,1,110,1,1,9,7,3,,3,5,0,5,-6.0200000000000005,1.06,1.5,-3.84,-0.86,-3.22,,,,,-3.7,-3.2600000000000002,4.58,5.84,0.02,2.4,,,,,250.330193043,1,1.08,
4,1,1,111,1,1,9,7,1,,1,0,0,0,-3.66,,,,,,,,,,3.94,,,,,,,,,,251.868169069,1,1.1,
4,1,1,112,1,1,9,7,3,,3,0,0,0,-3.8000000000000003,,,,,,,,,,1.42,,,,,,,,,,253.294635057,1,1.12,
4,1,1,113,1,1,9,7,3,,3,4,0,4,-4.4,5.58,-5.9,1.48,4.14,,,,,,-0.78,5.0600000000000005,5.54,5.24,-1.8800000000000001,,,,,,254.91364908199998,1,1.14,
4,1,1,114,1,2,9,7,3,,3,0,7,7,-4.38,5.5600000000000005,-1.12,3.92,4.5600000000000005,-5.74,-4.44,-0.6,,,-2.96,-5.08,-1.8800000000000001,-0.84,3.46,6.54,1.3,5.18,,,258.821026087,1,1.16,
4,1,1,115,1,2,9,7,1,,1,0,5,5,4.32,-0.74,-0.18,6.2,-2.74,-4.6000000000000005,,,,,5.6000000000000005,6.98,3.3000000000000003,-3.0,1.2,-2.02,,,,,260.41078496,1,1.18,
4,1,1,116,1,1,9,7,1,,1,6,0,6,2.06,-6.3,-1.1400000000000001,5.0,-6.04,-1.62,-1.86,,,,-3.9,-4.2,1.26,2.14,2.2,-3.14,5.4,,,,266.536098003,1,1.2,
4,1,1,117,1,2,9,7,4,,4,0,5,5,-4.34,-6.1000000000000005,-0.76,-1.82,4.7,2.4,,,,,-5.48,6.0,5.76,-2.52,0.24,-4.4,,,,,268.15272998800003,1,1.22,
4,1,1,118,1,2,9,7,1,,1,0,2,2,3.92,2.56,3.04,,,,,,,,2.8000000000000003,-1.0,5.96,,,,,,,,271.059198856,1,1.24,
4,1,1,119,1,1,9,7,2,,2,7,0,7,5.5600000000000005,1.48,-4.28,-1.1,-2.22,5.8,2.3000000000000003,-5.94,,,0.0,2.96,-1.4000000000000001,-1.08,5.4,-3.92,-0.74,6.94,,,278.712192774,1,1.26,
4,1,1,120,1,1,9,7,2,,2,2,0,2,-2.98,-4.18,-5.48,,,,,,,,5.82,2.36,-1.68,,,,,,,,280.043511868,1,1.28,
4,1,1,121,1,1,9,7,1,,1,4,0,4,3.7800000000000002,-5.88,-0.48,3.3200000000000003,-1.06,,,,,,-2.82,-0.66,6.48,1.28,-2.98,,,,,,281.485058784,1,1.3,
4,1,1,122,1,2,9,7,1,,1,0,8,8,5.72,-6.22,-0.58,4.8,-3.04,1.28,3.84,-5.54,4.88,,2.5,2.46,5.7,7.04,-1.4000000000000001,2.24,-0.2,-4.82,-3.2600000000000002,,287.753003836,1,1.32,
4,1,1,123,1,2,9,7,3,,3,0,5,5,1.98,3.72,-2.88,5.94,6.12,-0.86,,,,,0.34,6.96,2.24,-1.84,4.38,-2.1,,,,,291.39567494389996,1,1.34,
4,1,1,124,1,1,9,7,4,,4,2,0,2,4.64,5.76,-2.84,,,,,,,,-3.8000000000000003,2.62,-4.12,,,,,,,,292.7771849632,1,1.36,
4,1,1,125,1,1,9,7,4,,4,4,0,4,4.62,1.6,-4.12,3.1,4.42,,,,,,6.6000000000000005,4.5600000000000005,-0.48,-2.24,2.64,,,,,,297.5292418003,1,1.38,
4,1,1,126,1,2,9,7,1,,2,0,8,8,1.56,-4.7,5.38,5.62,4.0200000000000005,2.04,-1.62,-2.56,4.8,,0.16,1.6,-4.38,7.08,4.16,-3.7,6.76,-1.72,0.02,,300.6464598179,0,1.36,
4,1,1,127,1,1,9,7,1,,1,5,0,5,-3.5,3.54,-6.28,1.44,1.22,5.88,,,,,2.94,-5.34,-1.46,4.98,0.42,7.0,,,,,303.9178798199,1,1.38,
4,1,1,128,1,2,9,7,1,,1,0,4,4,-1.5,4.14,2.14,-4.3,-6.22,,,,,,1.4000000000000001,0.58,4.88,-5.12,3.3200000000000003,,,,,,307.6193919182,1,1.4,
4,1,1,129,1,2,9,7,1,,1,0,1,1,0.32,4.64,,,,,,,,,6.96,6.86,,,,,,,,,309.2746217251,1,1.42,
4,1,1,130,1,2,9,7,3,,3,0,2,2,-0.36,6.1000000000000005,5.48,,,,,,,,6.32,-0.56,5.44,,,,,,,,311.7145185471,1,1.44,
4,1,1,131,1,2,9,7,4,,4,0,2,2,-1.74,3.6,-1.24,,,,,,,,2.88,0.4,-1.78,,,,,,,,313.3221414089,1,1.46,
4,1,1,132,1,2,9,7,2,,2,0,1,1,0.7000000000000001,5.74,,,,,,,,,5.92,0.12,,,,,,,,,315.00898242,1,1.48,
4,1,1,133,1,1,9,7,4,,4,1,0,1,1.48,-2.62,,,,,,,,,5.22,-1.98,,,,,,,,,316.3262963295,1,1.5,
4,1,1,134,1,1,9,7,3,,3,5,0,5,-1.2,2.7800000000000002,2.82,4.94,-4.0600000000000005,-1.8800000000000001,,,,,-0.58,1.12,-2.74,4.34,6.46,3.22,,,,,321.8419613838,1,1.52,
4,1,1,135,1,1,9,7,4,,4,4,0,4,2.24,3.14,-0.36,4.1,-5.4,,,,,,1.34,-3.96,-1.16,5.94,0.6,,,,,,326.6506145,1,1.54,
