VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
3,1,1,150,2,,9,7,1,2,2,4,4,8,2.98,-1.68,-5.26,-1.74,0.44,-5.26,1.68,-2.2800000000000002,-3.12,5.04,-4.68,6.6000000000000005,4.44,-4.0200000000000005,-0.78,-4.04,6.54,2.8000000000000003,-0.64,-1.06,33.24274015399999,1,0.22,
3,1,1,151,2,,9,7,3,2,2,6,2,8,5.72,-6.04,-2.96,-4.3,-5.82,-2.6,2.6,5.5,0.52,1.28,4.8,-5.4,-3.8200000000000003,0.38,5.24,4.5600000000000005,6.92,-3.16,1.32,-2.04,34.56576204300001,1,0.24,
3,1,1,152,2,,9,7,3,4,4,5,3,8,1.8,-5.5,-0.74,-2.86,4.72,3.88,5.12,-4.4,-4.36,-1.12,0.38,-1.72,7.1000000000000005,-4.26,-0.8,-5.24,5.46,5.82,2.1,-0.86,36.701601982,1,0.26,
3,1,1,153,2,,9,7,1,3,1,3,5,8,5.7,0.8,-6.32,3.92,3.96,-3.9,-3.2,1.02,-5.58,-0.96,1.34,7.0200000000000005,-1.82,-2.04,4.62,-4.18,0.12,-0.72,2.6,4.22,40.46595597299995,1,0.28,
3,1,1,154,2,,9,7,2,4,3,7,1,8,0.98,-5.7,-6.18,-5.48,4.38,4.82,-2.08,-1.6,-4.6000000000000005,1.74,-2.16,2.46,-1.6,-5.14,-4.28,4.88,-0.36,3.12,6.62,6.8,43.343942880999975,0,0.26,
3,1,1,155,2,,9,7,2,4,4,6,2,8,-5.12,6.3,2.66,-6.0200000000000005,-2.12,2.42,-5.84,-5.0200000000000005,5.4,-0.3,-5.5,-1.52,3.46,2.02,1.1400000000000001,-3.38,6.42,-1.92,1.6400000000000001,-1.62,46.61126375200001,1,0.28,
3,1,1,156,2,,9,7,4,3,3,6,2,8,-6.24,-1.28,4.82,5.78,-5.0,5.82,-5.4,-2.56,2.2,2.86,1.54,-1.5,4.04,-5.24,-2.34,-0.84,6.08,1.98,1.7,-2.42,49.434526919999996,1,0.3,
3,1,1,157,2,,9,7,4,3,4,0,8,8,-1.46,5.5,5.86,2.18,-3.5,-4.12,5.08,-4.64,1.54,-1.1400000000000001,6.58,6.1000000000000005,1.7,0.84,-3.64,0.8,-2.36,4.98,-3.64,-1.1400000000000001,50.99328494100001,1,0.32,
3,1,1,158,2,,9,7,2,3,2,2,6,8,2.18,-1.98,3.74,-0.16,-6.04,5.32,-4.08,0.8,-3.34,4.42,-3.52,3.8000000000000003,0.78,-0.8200000000000001,3.96,-2.24,-4.12,5.58,6.66,4.9,53.95506310500002,1,0.34,
3,1,1,159,2,,9,7,2,4,2,0,8,8,5.94,0.64,-5.26,5.48,-4.8,-5.18,-2.32,3.2,5.58,-1.8800000000000001,5.46,5.8,6.28,0.56,-3.68,1.1400000000000001,3.36,3.4,-2.7,-1.76,55.809593200999984,1,0.36,
3,1,1,160,2,,9,7,2,3,4,5,3,8,-6.32,-5.7,5.0600000000000005,1.56,-6.28,2.36,5.98,-3.12,-1.46,4.8,4.34,-4.0,-4.78,0.8,0.8200000000000001,7.12,5.96,1.52,5.88,0.68,59.91412735,0,0.34,
3,1,1,161,2,,9,7,1,4,4,7,1,8,-2.02,1.3800000000000001,-5.5200000000000005,-5.98,-1.06,-4.44,-2.74,5.18,4.12,3.7,6.8,1.4000000000000001,5.64,-5.32,-0.7000000000000001,0.1,-3.94,1.76,-3.34,6.5200000000000005,62.58867335300005,1,0.36,
3,1,1,162,2,,9,7,1,4,1,3,5,8,4.92,0.72,1.2,-5.78,-4.32,3.12,-1.56,-5.12,3.44,4.42,2.6,-3.38,1.82,0.22,6.46,6.4,4.5200000000000005,-3.68,-0.9400000000000001,-4.54,65.82315039600002,1,0.38,
3,1,1,163,2,,9,7,1,3,4,8,0,8,-5.68,1.6400000000000001,-6.08,-2.0,5.32,-0.4,2.1,-4.82,1.98,-4.34,0.08,7.1000000000000005,6.0,6.08,3.96,-0.4,-4.16,-3.8200000000000003,2.2800000000000002,2.92,67.659020424,0,0.36,
3,1,1,164,2,,9,7,3,4,3,0,8,8,3.2800000000000002,-1.8,-4.86,0.22,-4.1,6.2,-5.42,6.04,2.8000000000000003,2.06,-5.26,2.5,-4.68,6.32,0.34,5.34,6.48,-2.2600000000000002,-1.5,2.02,69.19288420700002,1,0.38,
3,1,1,165,2,,9,7,4,1,4,2,6,8,0.68,-6.28,4.1,-4.1,-3.16,-6.22,-2.66,0.54,-5.3,4.88,-2.08,-0.04,-2.2600000000000002,7.12,-1.36,-5.14,-4.72,1.4000000000000001,3.7800000000000002,4.0200000000000005,73.39907312399998,1,0.4,
3,1,1,166,2,,9,7,3,2,3,4,4,8,1.3,5.96,-1.76,4.26,6.08,-3.94,1.3,3.06,-5.54,-2.18,5.5600000000000005,-4.86,-3.22,-0.28,2.5,2.14,1.22,-3.4,5.82,6.0200000000000005,77.85383009899999,1,0.42,
3,1,1,167,2,,9,7,1,2,2,7,1,8,5.32,-4.5,-0.54,5.72,5.98,-0.72,-4.18,-1.1400000000000001,-6.18,2.16,-4.26,-4.5200000000000005,1.32,1.4000000000000001,6.78,-3.16,-1.34,5.12,4.94,4.66,80.80892515199997,1,0.44,
3,1,1,168,2,,9,7,3,1,3,1,7,8,5.88,6.16,-5.5,0.58,-4.0,3.66,-1.1,0.24,-3.12,-2.86,-0.76,7.0200000000000005,3.52,6.9,0.68,2.0,2.34,-3.52,5.84,-2.48,83.45759010299997,1,0.46,
3,1,1,169,2,,9,7,2,4,4,5,3,8,5.7,-6.2,-2.46,5.26,-5.04,-1.08,5.44,-4.28,1.54,2.5,5.82,6.98,6.92,2.48,-4.38,-2.3000000000000003,-2.94,3.7800000000000002,4.36,-0.12,88.71919918100002,1,0.48,
3,1,1,170,2,,9,7,2,4,2,2,6,8,6.08,-3.22,0.74,1.68,5.46,-1.98,4.14,-5.94,-2.08,-5.0,-1.24,-4.04,4.62,-1.22,-4.54,-0.12,1.36,0.84,6.0200000000000005,4.84,92.921622276,1,0.5,
3,1,1,171,2,,9,7,4,2,4,3,5,8,2.8000000000000003,4.68,-5.48,-2.8000000000000003,4.74,4.0200000000000005,-4.66,-0.38,2.22,-4.34,6.98,0.36,6.9,-0.72,-5.08,3.96,2.2600000000000002,5.4,-1.76,-3.64,94.71189546600004,1,0.52,
3,1,1,172,2,,9,7,2,1,2,4,4,8,5.08,-1.08,-3.42,-6.0200000000000005,5.08,-5.78,-4.38,4.0600000000000005,-2.2800000000000002,1.76,-0.68,-3.42,3.72,6.1000000000000005,4.5200000000000005,1.4000000000000001,-4.08,-3.86,6.7,2.7,100.44652748099998,1,0.54,
3,1,1,173,2,,9,7,3,4,3,0,8,8,2.46,-3.3200000000000003,5.16,1.52,5.78,-1.3800000000000001,-5.24,-4.88,-2.2,-5.72,-3.8200000000000003,3.8200000000000003,1.94,2.7600000000000002,-3.14,0.4,6.46,-1.4000000000000001,-3.5,-4.58,101.71657848400002,1,0.56,
3,1,1,174,2,,9,7,4,1,4,1,7,8,3.74,5.58,-1.82,-5.42,-5.88,-2.84,3.7600000000000002,2.18,6.3,1.44,-5.32,7.04,2.86,3.5,-1.24,-4.64,1.12,5.86,3.08,-3.1,104.094686508,1,0.58,
3,1,1,175,2,,9,7,2,3,3,8,0,8,3.56,-6.22,-2.2,-3.16,3.0,1.02,-5.4,0.6,-3.34,5.9,-4.68,-1.54,6.640000000000001,-4.92,3.8000000000000003,1.12,6.78,-3.08,1.54,5.82,106.55278444300001,1,0.6,
3,1,1,176,2,,9,7,3,2,2,7,1,8,6.0600000000000005,1.78,-0.96,-5.1000000000000005,3.42,-4.66,-0.72,5.82,3.48,3.1,0.8200000000000001,5.88,-2.4,-0.9400000000000001,2.7,-5.1000000000000005,2.68,4.8,-4.6000000000000005,-1.06,1.6174390320000498,1,0.02,
3,1,1,177,2,,9,7,4,1,4,1,7,8,-6.22,4.46,-6.0600000000000005,5.96,-2.66,1.08,0.34,2.42,-1.94,-4.84,5.34,5.84,-4.16,-3.88,-2.5,4.86,0.56,-3.44,6.96,2.32,4.615767956000013,1,0.04,
3,1,1,178,2,,9,7,3,2,2,5,3,8,6.2,2.64,-6.26,-0.54,3.38,-0.86,1.7,-1.22,5.24,-5.88,-4.26,6.6000000000000005,6.3,-0.74,2.2,7.04,-3.0,3.34,-0.76,-0.12,6.84820914300002,1,0.06,
3,1,1,179,2,,9,7,3,2,3,2,6,8,-2.96,0.88,2.24,-5.5200000000000005,-1.42,-3.8000000000000003,5.98,5.38,4.36,-4.28,3.54,6.38,-2.8000000000000003,1.5,-1.52,6.62,-3.7600000000000002,5.6000000000000005,0.96,-3.3000000000000003,10.339074134999976,1,0.08,
3,1,1,180,2,,9,7,2,4,4,5,3,8,5.76,-3.2,-1.84,3.98,5.6000000000000005,-5.5600000000000005,2.84,0.66,-3.44,2.44,6.42,-5.0600000000000005,-1.06,-4.66,2.7600000000000002,-2.4,4.64,-3.6,6.9,0.08,14.83580613099997,1,0.1,
3,1,1,181,2,,9,7,4,3,4,3,5,8,-0.78,5.4,1.92,4.5200000000000005,-3.34,1.18,-3.18,-4.0200000000000005,-0.76,-6.22,-0.46,1.76,-4.18,6.32,-3.22,3.16,2.2600000000000002,6.98,6.5600000000000005,0.72,19.808479071000022,1,0.12,
3,1,1,182,2,,9,7,1,3,3,3,5,8,-3.96,-6.32,-3.8200000000000003,4.62,5.84,-3.3200000000000003,5.38,0.56,0.5,-4.46,7.12,2.6,-3.7800000000000002,-2.2800000000000002,6.04,3.7,0.96,3.08,-0.9,-0.22,21.256081103999975,1,0.14,
3,1,1,183,2,,9,7,1,3,1,2,6,8,4.04,1.56,4.8,-4.0600000000000005,4.76,-3.58,4.5600000000000005,-0.64,-0.84,-4.24,6.48,-3.2800000000000002,3.2800000000000002,0.02,-4.24,-3.8200000000000003,-0.66,0.42,6.5600000000000005,4.4,24.209819077999953,1,0.16,
3,1,1,184,2,,9,7,3,2,2,7,1,8,1.76,6.12,-3.3000000000000003,1.86,-0.18,6.28,0.98,-5.78,-4.9,5.68,-3.54,-1.42,-3.7600000000000002,3.02,0.1,4.4,6.88,0.22,4.84,-5.3,27.31295394899996,1,0.18,
3,1,1,185,2,,9,7,3,4,4,1,7,8,-6.18,-5.8,1.82,4.64,-2.98,4.98,-0.06,-4.0600000000000005,6.0200000000000005,2.22,2.72,-1.78,-1.98,-3.84,-4.0,6.36,4.48,5.24,1.02,1.44,30.37132191699999,1,0.2,
3,1,1,186,2,,9,7,4,2,2,6,2,8,-4.82,3.46,6.08,-4.24,-0.74,2.02,4.72,-1.9000000000000001,-3.5,6.0,-3.02,4.54,7.04,3.96,-1.6600000000000001,-3.9,-2.06,6.82,0.9,1.56,34.22158908800003,1,0.22,
3,1,1,187,2,,9,7,2,4,2,2,6,8,-6.18,5.72,1.32,6.0,-4.42,2.7800000000000002,-3.2,-1.92,5.68,1.54,6.6000000000000005,3.46,5.86,-0.74,-0.02,-3.8200000000000003,4.22,-2.0,-5.46,2.04,38.19265413300002,1,0.24,
3,1,1,188,2,,9,7,1,2,1,0,8,8,-4.4,-2.6,2.46,3.1,-5.66,-0.62,-1.84,5.96,5.5,-4.5,0.86,6.86,0.3,-4.0200000000000005,3.84,4.14,-1.12,-0.54,3.22,-2.88,39.89103412600002,1,0.26,
3,1,1,189,2,,9,7,3,2,3,1,7,8,1.6,-3.52,-5.46,5.48,5.66,-5.46,-4.1,3.72,4.66,-2.22,0.76,-3.8200000000000003,2.98,-3.96,6.0,-1.12,6.36,3.3200000000000003,-0.08,1.18,42.44034290299999,1,0.28,
3,1,1,190,2,,9,7,4,2,4,0,8,8,-5.78,0.24,-4.24,2.64,3.7600000000000002,6.28,-3.9,-1.08,6.18,3.04,1.1400000000000001,3.66,4.0,6.78,0.4,-3.4,-4.0,-0.12,7.0600000000000005,-4.22,44.370125771000005,1,0.3,
3,1,1,191,2,,9,7,2,4,4,7,1,8,6.12,0.32,-4.32,5.08,-4.28,5.3,-0.88,3.64,-4.14,0.34,2.62,6.12,-4.54,6.26,3.04,-3.98,-2.42,0.56,-0.96,2.4,46.20530176200003,1,0.32,
3,1,1,192,2,,9,7,3,4,4,8,0,8,-3.72,4.2,5.8,0.18,-5.68,4.54,0.02,-4.82,-3.5,3.44,-0.4,-5.34,1.12,1.9000000000000001,6.54,4.58,-2.8000000000000003,-4.5,2.92,-1.9000000000000001,47.99237179800002,1,0.34,
3,1,1,193,2,,9,7,4,1,4,1,7,8,5.6000000000000005,5.76,-6.18,0.28,-1.52,-4.68,-4.84,0.36,3.52,5.78,-0.9400000000000001,4.54,1.78,-2.0,2.54,-3.2800000000000002,6.16,5.86,6.8,-4.08,50.67243576000004,1,0.36,
3,1,1,194,2,,9,7,1,4,1,0,8,8,-4.2,5.7,4.2,-4.34,3.68,-1.42,-5.58,2.38,0.56,0.74,-5.44,4.5600000000000005,-1.18,5.36,-5.18,6.5600000000000005,-2.34,4.5,1.6400000000000001,-1.96,52.68486976600002,1,0.38,
3,1,1,195,2,,9,7,2,3,3,8,0,8,3.66,4.04,0.4,0.46,4.18,-3.12,1.68,-4.28,-3.22,4.72,5.94,-4.98,3.54,6.96,2.58,-4.58,-2.9,0.34,6.5200000000000005,-1.04,54.42443394700001,1,0.4,
3,1,1,196,2,,9,7,2,1,2,2,6,8,-4.44,4.5600000000000005,6.28,2.7800000000000002,0.84,-3.0,-2.54,1.44,-3.64,-6.3,-4.68,-1.96,5.3,6.2,-3.2800000000000002,-1.72,2.52,1.74,7.08,-1.84,58.38911700199998,1,0.42,
3,1,1,197,2,,9,7,1,3,3,7,1,8,5.14,5.58,-6.0600000000000005,0.54,3.3200000000000003,2.38,-2.08,6.18,-4.62,-4.08,-5.22,6.24,-5.38,-1.1400000000000001,0.86,-3.7,1.26,3.1,-2.2800000000000002,4.28,60.533625841,1,0.44,
3,1,1,198,2,,9,7,3,2,2,5,3,8,2.2800000000000002,-5.32,-2.84,-5.18,-1.96,5.24,3.08,-0.08,-5.88,5.92,1.7,4.96,-2.82,0.16,4.22,4.58,-3.36,-0.72,-4.1,-1.4000000000000001,64.08913993800002,1,0.46,
3,1,1,199,2,,9,7,3,4,3,2,6,8,-0.12,-5.1000000000000005,6.16,0.9400000000000001,-3.04,3.12,-4.04,5.44,-0.62,2.56,1.84,6.12,7.0600000000000005,6.76,3.38,2.7600000000000002,0.34,-3.8200000000000003,-3.38,-1.42,66.32079887399999,1,0.48,
3,1,1,200,2,,9,7,2,4,4,6,2,8,-6.0200000000000005,5.86,-1.68,-0.08,-4.36,-5.04,-0.48,3.54,4.12,4.5200000000000005,6.78,-1.32,6.2,-2.86,3.72,-5.36,3.08,-4.0200000000000005,7.08,2.08,69.04220604899996,1,0.5,
3,1,1,201,2,,9,7,3,4,4,8,0,8,4.92,-4.32,1.6,4.64,0.18,-5.98,2.64,-0.92,-2.84,-4.88,-4.9,2.24,1.1,4.98,6.66,4.96,-2.58,3.2,-0.62,-4.1,70.411124229,1,0.52,
3,1,1,202,2,,9,7,3,4,3,5,3,8,4.78,-5.62,-5.84,5.0,5.0,-1.98,0.76,1.9000000000000001,-6.26,5.6000000000000005,-5.32,-3.94,6.8,2.36,6.66,1.06,4.14,-3.12,0.54,-1.72,74.99979209899999,1,0.54,
3,1,1,203,2,,9,7,1,2,2,8,0,8,0.86,-5.64,0.9400000000000001,-4.58,-2.54,-5.8,-1.22,3.18,1.12,4.76,0.44,0.64,6.0200000000000005,5.0200000000000005,-1.04,-4.86,3.04,3.18,-3.2800000000000002,-5.38,76.85702705400001,1,0.56,
3,1,1,204,2,,9,7,1,2,2,4,4,8,1.3,6.18,4.5,-6.12,1.18,-2.62,-1.3800000000000001,-5.1000000000000005,-6.0200000000000005,6.12,-3.12,7.0200000000000005,-2.7,5.08,1.52,5.36,-1.3,-5.26,0.48,1.52,82.02447485900001,1,0.58,
3,1,1,205,2,,9,7,3,2,2,7,1,8,-1.8,5.32,-2.02,1.44,0.9400000000000001,4.68,0.64,-5.86,3.7,-4.38,2.5,-0.76,-3.3200000000000003,2.2800000000000002,-1.18,3.14,6.94,-3.84,-3.6,5.34,83.80556893299996,1,0.6,
3,1,1,206,2,,9,7,4,3,4,0,8,8,5.66,-1.3800000000000001,6.16,-2.2,0.78,4.04,1.58,-5.2,4.8,-6.140000000000001,5.04,1.86,-2.34,-3.7800000000000002,4.14,1.96,-3.46,4.0200000000000005,-5.2,-1.2,85.45819973900001,1,0.62,
3,1,1,207,2,,9,7,4,2,4,3,5,8,-6.04,5.7,2.38,-2.0,-1.8,-4.96,-0.44,1.16,6.140000000000001,5.18,1.16,-3.44,1.44,7.04,2.0,4.46,-1.7,5.16,-0.26,4.32,88.88357257800004,1,0.64,
3,1,1,208,2,,9,7,3,2,3,2,6,8,-5.5,-5.46,-6.1000000000000005,4.84,4.1,-0.56,5.96,-4.28,3.8000000000000003,1.3,-5.26,7.0600000000000005,2.7600000000000002,4.74,-1.02,6.6000000000000005,1.74,-2.1,-5.46,-3.34,91.586088657,1,0.66,
3,1,1,209,2,,9,7,1,3,1,2,6,8,5.28,-5.0200000000000005,-5.86,-1.06,5.24,1.92,-2.74,4.64,-3.98,-3.2600000000000002,-5.44,3.04,-0.86,3.54,6.42,1.54,0.32,-1.3,-4.98,6.18,94.515510559,1,0.68,
3,1,1,210,2,,9,7,4,1,1,6,2,8,3.6,2.7600000000000002,-4.96,-5.84,3.54,-1.32,-1.3800000000000001,5.92,-5.16,-0.34,-4.92,4.1,4.78,1.6600000000000001,-1.52,4.1,-2.88,6.38,-1.56,0.2,97.42589259100004,1,0.7,
3,1,1,211,2,,9,7,1,3,3,4,4,8,-5.92,-4.0200000000000005,1.08,6.08,2.08,5.78,-1.78,-2.98,3.2800000000000002,-1.74,-1.58,4.4,-2.16,3.8000000000000003,3.7600000000000002,-2.86,-3.48,0.66,0.84,6.58,100.81433749199999,1,0.72,
3,1,1,212,2,,9,7,1,2,2,8,0,8,-6.0600000000000005,-0.58,5.8,-5.96,3.7,-3.4,3.24,1.62,-2.22,-3.06,-4.0200000000000005,-3.2600000000000002,-5.16,-0.46,0.44,5.36,-2.7,4.22,1.48,-5.28,102.105220556,1,0.74,
3,1,1,213,2,,9,7,1,4,1,3,5,8,-6.16,6.12,6.12,1.34,-3.12,1.62,-3.44,2.32,-6.08,-2.16,5.84,-0.16,5.16,3.12,-2.2800000000000002,-1.06,1.1400000000000001,7.0600000000000005,-0.8,6.98,104.00742554700003,1,0.76,
3,1,1,214,2,,9,7,3,2,2,5,3,8,-6.26,-4.76,0.3,5.68,-5.08,1.02,-3.64,1.68,4.74,6.3,-1.3,6.86,6.140000000000001,-2.8000000000000003,-5.1000000000000005,1.44,3.72,-2.1,7.0600000000000005,1.86,108.820057631,1,0.78,
3,1,1,215,2,,9,7,4,2,2,6,2,8,-1.1400000000000001,5.38,-5.74,2.22,1.32,5.74,-3.04,-5.54,4.66,-5.44,-3.52,-2.8000000000000003,-1.3800000000000001,-3.86,6.62,2.82,2.0,-4.66,6.54,5.14,111.409690619,1,0.8,
3,1,1,216,2,,9,7,3,1,3,0,8,8,-5.74,5.78,3.4,-2.6,-0.9,-3.66,2.5,5.76,-0.52,-4.22,5.12,-5.16,7.0600000000000005,5.6000000000000005,-3.4,-5.46,0.92,4.2,-0.28,0.5,113.12323450999997,1,0.82,
3,1,1,217,2,,9,7,4,1,4,3,5,8,-4.34,2.6,-5.94,5.76,4.44,1.98,5.72,-2.02,-1.06,-0.14,6.36,-4.72,1.98,-4.2,1.44,3.94,5.3,0.9,5.88,-2.7,117.89683246599998,1,0.84,
3,1,1,218,2,,9,7,3,4,3,6,2,8,3.42,-1.16,5.26,-3.98,3.88,-5.74,-0.12,-4.08,-2.96,5.72,3.62,-2.14,-4.2,6.0600000000000005,6.78,-2.9,3.64,2.66,-4.76,1.48,120.70185756700005,1,0.86,
3,1,1,219,2,,9,7,1,4,1,1,7,8,4.62,3.96,-5.24,-2.24,1.16,-1.98,-5.3,5.66,-2.08,2.9,-3.56,7.04,-1.32,-0.34,4.0600000000000005,-3.54,-4.48,2.7600000000000002,6.96,-0.78,124.04609870899998,1,0.88,
3,1,1,220,2,,9,7,4,1,4,1,7,8,-1.62,1.62,0.66,-5.3,-4.26,4.7,-3.7,2.8000000000000003,6.08,-2.0,1.68,1.26,-2.9,6.0,-4.46,2.3000000000000003,-0.74,4.8,7.08,5.24,126.96570563300003,1,0.9,
3,1,1,221,2,,9,7,4,2,2,5,3,8,2.42,5.42,-0.92,-3.18,5.3,5.24,-6.0,-1.0,2.0,1.16,-4.38,-2.98,4.78,-4.88,6.0600000000000005,0.42,-1.3800000000000001,-1.1,5.98,1.74,129.358516693,1,0.92,
3,1,1,222,2,,9,7,1,4,1,4,4,8,-5.48,4.7,-4.98,-4.58,-6.24,-0.78,1.9000000000000001,4.54,5.42,0.6,-5.08,6.38,5.88,2.22,-0.76,2.6,-1.2,-3.5,2.7600000000000002,6.08,134.760621786,1,0.94,
3,1,1,223,2,,9,7,2,1,2,4,4,8,5.18,2.94,6.22,-3.58,-4.54,-0.68,-6.28,3.36,-4.96,-1.6,6.84,0.72,3.7,-4.66,0.04,1.72,2.92,-3.46,6.34,-2.2,138.677263737,1,0.96,
3,1,1,224,2,,9,7,2,3,3,4,4,8,-5.1000000000000005,1.0,3.2800000000000002,2.48,6.04,-0.42,-3.64,4.12,-6.1000000000000005,-4.5,-4.96,-2.32,-5.16,4.28,6.640000000000001,6.54,1.8800000000000001,0.08,5.76,-1.84,141.068795919,1,0.98,
3,1,1,225,2,,9,7,2,3,4,5,3,8,2.58,0.16,4.46,5.98,-3.66,0.22,3.7800000000000002,-4.6000000000000005,5.9,-0.84,-3.74,2.08,6.98,-4.64,-2.8000000000000003,-1.26,3.4,5.4,0.96,5.6000000000000005,144.514163971,0,0.96,
3,1,1,226,2,,9,7,2,4,3,8,0,8,-1.32,0.9,6.1000000000000005,-4.0600000000000005,-3.34,0.32,5.28,5.5200000000000005,-6.28,4.7,1.3800000000000001,-1.94,-0.78,-5.1000000000000005,-1.82,5.74,-5.3,2.64,0.8,7.1000000000000005,146.738839149,0,0.94,
3,1,1,227,2,,9,7,2,1,1,8,0,8,-2.72,0.98,4.62,5.0,0.26,-6.0600000000000005,-3.88,5.42,-1.98,1.94,6.8,-2.7800000000000002,2.24,6.5600000000000005,4.36,7.04,3.2,-4.24,-0.26,0.38,148.26938033099998,1,0.96,
3,1,1,228,2,,9,7,4,2,2,4,4,8,5.8,-3.04,-6.22,-1.32,2.14,1.56,5.88,0.4,-2.7800000000000002,-5.26,1.82,-5.14,-2.34,2.88,2.2800000000000002,6.08,-2.2800000000000002,-2.04,-0.5,7.1000000000000005,155.310331345,1,0.98,
3,1,1,229,2,,9,7,4,3,3,3,5,8,-1.08,-5.86,-6.22,2.42,2.46,1.34,-3.72,-2.7,5.92,-6.0,-1.74,2.04,5.9,-2.9,6.86,1.82,-4.98,2.52,-3.06,-1.78,158.67432236699997,1,1.0,
3,1,1,230,2,,9,7,4,1,1,1,7,8,4.5200000000000005,4.7,-4.16,-0.98,2.32,6.1000000000000005,-1.44,-6.22,4.98,-4.86,0.44,7.04,6.68,4.4,3.86,3.6,0.32,1.12,-5.0200000000000005,-4.64,161.447118521,1,1.02,
3,1,1,231,2,,9,7,1,4,4,6,2,8,5.34,-1.04,2.2600000000000002,-0.52,4.94,-5.62,-4.64,1.26,5.5600000000000005,-6.26,4.78,7.0,1.48,3.7800000000000002,-4.5200000000000005,6.5600000000000005,-4.2,-3.8000000000000003,1.16,-0.1,164.833249569,1,1.04,
