Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
,811.4051818847656,0,,0.0,-6.72,811.4051818847656,-2.82,-2.42,,,1,-2.82,0,-2.42,0,140
1174.6671199798584,1997.1280097961426,0,1174.6671199798584,-2.82,-2.42,1997.1280097961426,-6.18,-1.54,822.4608898162842,363.2619380950928,1,-6.18,0,-1.54,0,140
2461.2369537353516,2892.7481174468994,0,2461.2369537353516,-6.18,-1.54,2892.7481174468994,-5.72,-5.5,431.51116371154785,464.108943939209,1,-5.72,0,-5.5,0,140
3308.1860542297363,3826.552152633667,0,3308.1860542297363,-5.72,-5.5,3826.552152633667,-0.58,0.24,518.3660984039307,415.4379367828369,1,-0.58,0,0.24,0,140
4208.036184310913,4591.932058334351,0,4208.036184310913,-0.58,0.24,4591.932058334351,-1.76,3.62,383.8958740234375,381.4840316772461,1,-1.76,0,3.62,0,140
,911.3020896911621,0,,0.0,-6.72,911.3020896911621,1.28,0.72,,,1,1.28,0,0.72,0,141
1310.8811378479004,,1,1310.8811378479004,1.28,0.72,,,,,399.5790481567383,1,,0,,0,141
,1186.6779327392578,0,,0.0,-6.72,1186.6779327392578,-0.8200000000000001,-3.38,,,1,-0.8200000000000001,0,-3.38,0,142
1869.8229789733887,,1,1869.8229789733887,-0.8200000000000001,-3.38,,,,,683.1450462341309,1,,0,,0,142
,859.9538803100586,0,,0.0,-6.72,859.9538803100586,-0.32,2.56,,,1,-0.32,0,2.56,0,143
1510.6229782104492,,1,1510.6229782104492,-0.32,2.56,,,,,650.6690979003906,1,,0,,0,143
,762.2148990631104,0,,0.0,-6.72,762.2148990631104,-1.22,-0.28,,,1,-1.22,0,-0.28,0,144
1379.0249824523926,2395.8568572998047,0,1379.0249824523926,-1.22,-0.28,2395.8568572998047,-1.22,-0.28,1016.8318748474121,616.8100833892822,1,-1.22,0,-0.28,0,144
3146.0700035095215,,1,3146.0700035095215,-1.22,-0.28,,,,,750.2131462097168,1,,0,,0,144
,714.9720191955566,0,,0.0,-6.72,714.9720191955566,-1.58,-2.9,,,1,-1.58,0,-2.9,0,145
1462.6150131225586,2263.8728618621826,0,1462.6150131225586,-1.58,-2.9,2263.8728618621826,1.22,-0.9,801.257848739624,747.642993927002,1,1.22,0,-0.9,0,145
2832.681894302368,,1,2832.681894302368,1.22,-0.9,,,,,568.8090324401855,1,,0,,0,145
,1590.2090072631836,0,,0.0,-6.72,1590.2090072631836,3.88,-4.6000000000000005,,,1,3.88,0,-4.6000000000000005,0,146
2006.5319538116455,,1,2006.5319538116455,3.88,-4.6000000000000005,,,,,416.3229465484619,1,,0,,0,146
,1141.706943511963,0,,0.0,-6.72,1141.706943511963,-1.8,6.96,,,1,-1.8,0,6.96,0,147
1693.5980319976807,2092.679977416992,0,1693.5980319976807,-1.8,6.96,2092.679977416992,5.38,3.48,399.0819454193115,551.8910884857178,1,5.38,0,3.48,0,147
2607.598066329956,,1,2607.598066329956,5.38,3.48,,,,,514.9180889129639,1,,0,,0,147
,748.5530376434326,0,,0.0,-6.72,748.5530376434326,-2.7600000000000002,-1.8800000000000001,,,1,-2.7600000000000002,0,-1.8800000000000001,0,148
1213.9930725097656,1533.4281921386719,0,1213.9930725097656,-2.7600000000000002,-1.8800000000000001,1533.4281921386719,0.9400000000000001,-1.6600000000000001,319.43511962890625,465.440034866333,1,0.9400000000000001,0,-1.6600000000000001,0,148
