3	 2	 1	 1	 2	    NaN	 10	 9	 3	 1	    3	 7	 1	 8	 0.0226	    -5.5411	 -4.5908	 6.2995	 -7.9923	 -0.3983	    2.2245	 -7.3632	 3.9449	 5.1562	 14.8647	    18.9017	 4.3510	 6.5308	 13.6086	 19.1209	    6.1283	 8.3251	 16.7391	 11.5842	 6.1261	    1	 0.0200	 0	 4.410451e+03	 4.411026e+03	    4417.1521
3	 2	 1	 2	 2	    NaN	 10	 9	 2	 3	    4	 5	 3	 8	 4.3672	    -4.9003	 6.1008	 -7.6038	 -0.0595	 -2.9894	    1.0607	 3.7019	 -3.6921	 7.3176	 9.5502	    7.0998	 19.0457	 11.2902	 19.4475	 13.0940	    5.5398	 15.5457	 17.4807	 5.0434	 10.0018	    0	 0.0000	 0	 4.426979e+03	 4.427929e+03	    4431.8049
3	 2	 1	 3	 2	    NaN	 10	 9	 4	 1	    1	 3	 5	 8	 -3.2759	    -4.6114	 1.8494	 3.6242	 5.2489	 -5.3377	    7.3392	 -0.1399	 -6.9673	 6.7714	 4.4631	    11.7427	 13.0557	 6.6996	 16.6011	 16.2556	    4.0294	 18.5620	 8.2390	 12.3821	 12.8107	    1	 0.0200	 0	 4.436522e+03	 4.437423e+03	    4440.2315
3	 2	 1	 4	 2	    NaN	 10	 9	 1	 4	    4	 8	 0	 8	 -3.4163	    4.3771	 -2.9327	 6.5782	 -5.6205	 -7.9923	    0.2986	 3.4213	 2.8392	 -4.4903	 12.2746	    8.6449	 16.7391	 17.2073	 4.3868	 11.9110	    19.8669	 12.5385	 4.7645	 8.3272	 14.2943	    1	 0.0400	 0	 4.444932e+03	 4.445566e+03	    4447.0495
3	 2	 1	 5	 2	    NaN	 10	 9	 3	 1	    3	 2	 6	 8	 -6.2179	    1.6674	 6.6021	 3.9865	 -3.3096	 -6.1515	    5.1562	 3.6579	 -1.3077	 -7.1770	 15.6920	    15.6474	 4.5886	 8.4148	 7.0995	 9.9577	    13.1120	 19.6960	 19.6268	 5.5465	 16.6114	    1	 0.0600	 0	 4.451659e+03	 4.452617e+03	    4454.9344
3	 2	 1	 6	 2	    NaN	 10	 9	 3	 2	    2	 4	 4	 8	 6.2337	    -6.9243	 1.9019	 -3.5433	 7.7405	 5.4477	    3.6015	 -7.7170	 -3.0028	 -2.6307	 8.7389	    7.7437	 16.5934	 11.9003	 17.8563	 12.6906	    5.0141	 13.9252	 18.9005	 6.0324	 29.5222	    1	 0.0800	 0	 4.459527e+03	 4.460519e+03	    4473.4296
3	 2	 1	 7	 2	    NaN	 10	 9	 1	 3	    3	 6	 2	 8	 3.5161	    1.9179	 -5.5946	 -1.2411	 4.1146	 -6.3107	    -6.8588	 -2.5445	 6.3241	 7.3318	 12.4177	    4.6598	 12.7792	 16.8202	 18.4740	 19.0678	    8.5340	 4.0265	 6.6104	 10.5488	 31.7726	    1	 0.1000	 0	 4.478447e+03	 4.479072e+03	    4481.3228
3	 2	 1	 8	 2	    NaN	 10	 9	 3	 1	    3	 1	 7	 8	 -3.5168	    7.0162	 4.1760	 -7.2254	 -1.5423	 5.8992	    0.0068	 -5.8706	 1.7837	 -7.7060	 13.7574	    15.9139	 5.7056	 10.0869	 18.2277	 9.7934	    4.9750	 4.7645	 15.1943	 15.4639	 34.2731	    1	 0.1200	 0	 4.486065e+03	 4.486974e+03	    4489.4744
3	 2	 1	 9	 2	    NaN	 10	 9	 2	 3	    2	 0	 8	 8	 -3.2955	    3.6579	 5.6752	 6.1008	 -7.4782	 -2.6784	    5.6828	 1.9006	 -7.7400	 -2.4181	 12.0045	    18.2606	 9.6085	 4.5019	 4.9907	 18.0688	    14.6413	 4.1969	 12.2084	 6.0020	 35.6067	    1	 0.1400	 0	 4.494259e+03	 4.495167e+03	    4496.5007
3	 2	 1	 10	 2	    NaN	 10	 9	 2	 3	    2	 2	 6	 8	 1.0306	    -6.9673	 -2.5899	 1.7426	 -7.5042	 6.9021	    -5.4964	 -7.5356	 1.0094	 7.1339	 18.8176	    11.2902	 6.2518	 5.5626	 19.9355	 12.4836	    16.0376	 7.2896	 14.6665	 4.8633	 37.2986	    1	 0.1600	 0	 4.501127e+03	 4.501777e+03	    4503.4688
3	 2	 1	 11	 2	    NaN	 10	 9	 1	 4	    4	 5	 3	 8	 5.2499	    -7.3632	 -0.4293	 5.8992	 2.2940	 -6.0490	    -4.2792	 -4.3176	 7.6294	 2.6373	 17.2734	    9.2736	 16.4424	 10.9312	 5.8037	 19.4707	    6.1005	 12.9532	 6.4257	 13.5698	 38.7239	    1	 0.1800	 0	 4.508695e+03	 4.509570e+03	    4510.9952
3	 2	 1	 12	 2	    NaN	 10	 9	 4	 2	    4	 0	 8	 8	 -4.8828	    -3.0554	 -1.5571	 1.4364	 7.9500	 4.7493	    -5.7261	 3.6015	 4.8801	 -3.5537	 7.0102	    18.9017	 15.0773	 4.5671	 13.0721	 18.5620	    15.4874	 11.5842	 7.7157	 11.5842	 39.7741	    1	 0.2000	 0	 4.515646e+03	 4.516305e+03	    4517.3549
3	 2	 1	 13	 2	    NaN	 10	 9	 1	 4	    4	 7	 1	 8	 6.6654	    1.2448	 -4.8000	 -3.9521	 -0.3285	 5.6046	    -6.2176	 6.9927	 3.9718	 -7.7060	 14.4111	    16.2360	 10.6566	 18.1957	 5.0434	 6.6996	    4.9441	 18.8913	 11.2903	 15.9912	 40.9577	    1	 0.2200	 0	 4.521897e+03	 4.522756e+03	    4523.9394
3	 2	 1	 14	 2	    NaN	 10	 9	 2	 3	    2	 4	 4	 8	 3.5112	    7.2107	 3.3327	 6.7255	 -5.4964	 -3.3559	    2.5848	 -7.8399	 -5.8295	 -1.5571	 6.8466	    8.8655	 13.9489	 17.2347	 16.2063	 5.9740	    19.5496	 4.8265	 9.8958	 14.0014	 44.8667	    1	 0.2400	 0	 4.528940e+03	 4.529741e+03	    4533.6496
3	 2	 1	 15	 2	    NaN	 10	 9	 3	 1	    1	 8	 0	 8	 -2.5899	    5.9871	 2.2993	 1.6453	 -5.0438	 -4.1983	    6.5700	 5.9692	 -7.7144	 -3.7560	 19.4716	    11.7636	 16.2270	 5.5445	 13.4859	 8.6217	    16.4574	 6.6996	 16.8883	 4.4802	 46.5670	    1	 0.2600	 0	 4.538292e+03	 4.538859e+03	    4540.5593
3	 2	 1	 16	 2	    NaN	 10	 9	 2	 4	    2	 3	 5	 8	 -7.0022	    3.5456	 -5.6992	 5.6752	 7.2107	 -1.5872	    -5.6542	 -0.1493	 7.3923	 3.4906	 18.3632	    16.1893	 5.2764	 10.7007	 5.0285	 16.4209	    12.6308	 5.0745	 18.2277	 7.3013	 49.0175	    1	 0.2800	 0	 4.544977e+03	 4.545935e+03	    4548.3858
