EyeLink specific 1,EyeLink specific 2,Timestamp fixation cross onset,Timestamp stimuli onset,Timestamp response
,,,0,7350.02088547
,,,0,2359.85398293
,,,0,5464.23101425
,,,0,3822.23391533
,,,0,2046.56791687
,,,0,3085.36601067
,,,0,2739.60900307
,,,0,1728.01303864
,,,0,3569.70906258
,,,0,3014.43505287
,,,0,2072.93200493
,,,0,2901.45802498
,,,0,3580.3091526
,,,0,1913.57398033
,,,0,3208.96720886
,,,0,4697.12781906
,,,0,1541.50485992
,,,0,2994.72689629
,,,0,2533.99682045
,,,0,6008.49580765
,,,0,1508.93497467
,,,0,2413.16390038
,,,0,8326.76792145
,,,0,4565.10901451
,,,0,2381.524086
,,,0,3563.22693825
,,,0,2000.3759861
,,,0,5808.01701546
,,,0,2564.49198723
,,,0,2044.44622993
,,,0,1974.76196289
,,,0,2822.75414467
,,,0,3874.34601784
,,,0,6177.99401283
,,,0,5723.90794754
,,,0,2145.68996429
,,,0,3877.0301342
,,,0,3301.65481567
,,,0,2186.69891357
,,,0,2413.49887848
,,,0,3011.70897484
,,,0,2444.65112686
,,,0,2355.77487946
,,,0,2153.62095833
,,,0,4530.44295311
,,,0,2459.00011063
,,,0,3340.26908875
,,,0,2736.45687103
,,,0,1741.16396904
,,,0,5657.76014328
,,,0,3599.38597679
,,,0,1991.55497551
,,,0,1607.78713226
,,,0,2258.65411758
,,,0,5516.2858963
,,,0,4355.13782501
,,,0,2751.85799599
,,,0,3341.29405022
,,,0,3372.92599678
,,,0,1722.65386581
,,,0,2958.58097076
,,,0,1874.0670681
,,,0,8685.765028
,,,0,2439.53299522
,,,0,2521.79408073
,,,0,7249.9859333
,,,0,2971.72808647
,,,0,1767.0481205
,,,0,2155.98988533
,,,0,1864.14909363
,,,0,6282.91511536
,,,0,4158.86902809
,,,0,4553.26414108
,,,0,1857.20920563
,,,0,2128.23605537
,,,0,3276.26299858
,,,0,1743.93701553
,,,0,3277.67395973
,,,0,2432.89089203
,,,0,1685.90211868
,,,0,1618.79897118
,,,0,1528.40805054
,,,0,3394.76895332
,,,0,4134.77492332
,,,0,2163.72513771
,,,0,2318.98283958
,,,0,4166.58711433
,,,0,3347.33510017
,,,0,1706.12287521
,,,0,1763.31090927
,,,0,2041.49913788
,,,0,14519.7701454
,,,0,2995.69416046
,,,0,6399.04594421
,,,0,3260.20097733
,,,0,1437.77894974
,,,0,1504.17804718
,,,0,4715.12293816
,,,0,1716.07995033
,,,0,5149.11007881
,,,0,5651.01909637
,,,0,3068.14908981
,,,0,1737.34784126
,,,0,1675.21095276
,,,0,2557.79004097
,,,0,1267.3869133
,,,0,6737.08510399
,,,0,3961.79914474
,,,0,2018.61381531
,,,0,1734.70497131
,,,0,2238.82198334
,,,0,6284.67082977
,,,0,5080.60503006
,,,0,2398.47612381
,,,0,3160.87603569
,,,0,2083.24790001
,,,0,1425.71687698
,,,0,3229.17199135
,,,0,2166.44287109
,,,0,2903.58090401
,,,0,2755.3460598
,,,0,1954.06889915
,,,0,1695.45388222
,,,0,3961.42292023
,,,0,1554.86798286
,,,0,4029.81209755
,,,0,2607.18584061
,,,0,2771.79598808
,,,0,5066.60509109
,,,0,6113.74306679
,,,0,2691.67900085
,,,0,1678.89714241
,,,0,1663.08403015
,,,0,11580.4710388
,,,0,1562.92796135
,,,0,7479.18391228
,,,0,13700.9980679
,,,0,8324.87010956
,,,0,1721.93408012
,,,0,12160.1829529
,,,0,9041.71299934
,,,0,2931.56599998
,,,0,1576.93600655
,,,0,5085.28518677
,,,0,1885.28609276
,,,0,1649.60598946
,,,0,3208.85014534
