VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
5,1,1,118,2,,9,7,2,4,4,8,0,8,5.0,-0.64,-6.140000000000001,2.82,4.08,-4.0600000000000005,-2.84,-0.22,5.92,-3.2600000000000002,-0.26,6.9,6.22,6.88,-4.18,-3.34,0.04,2.32,3.74,3.66,37.25297188799999,1,0.18,
5,1,1,119,2,,9,7,2,4,4,7,1,8,6.12,5.44,3.14,-4.64,-5.16,-6.18,3.54,0.9,-3.42,-1.1,6.08,-0.66,7.12,-2.58,5.82,1.68,-3.24,-1.26,3.2,5.94,40.154429913,1,0.2,
5,1,1,120,2,,9,7,2,1,2,1,7,8,1.4000000000000001,5.72,2.2,-5.08,-1.22,5.24,-4.58,5.74,-4.32,4.82,0.78,6.5200000000000005,5.16,6.58,5.88,2.38,-2.9,-4.26,0.32,-0.96,43.734739064999985,1,0.22,
5,1,1,121,2,,9,7,4,2,4,5,3,8,5.7,-5.2,-1.02,-4.62,4.24,-1.72,0.42,-4.5,1.6,4.36,6.38,-4.98,5.48,-1.26,-4.64,-3.04,1.6600000000000001,2.48,-2.6,3.2600000000000002,45.648313046,1,0.24,
5,1,1,122,2,,9,7,4,2,1,6,2,8,-0.66,5.82,4.7,5.92,-0.88,2.7800000000000002,2.04,-5.86,-3.64,-3.8200000000000003,-1.8,-5.24,4.24,1.22,5.0600000000000005,-2.92,1.3800000000000001,-5.5200000000000005,2.66,-1.9000000000000001,48.85728025399999,0,0.22,
5,1,1,123,2,,9,7,3,2,2,7,1,8,5.82,-5.46,-3.3200000000000003,-5.0200000000000005,-5.9,-1.46,3.2600000000000002,1.02,-2.36,5.62,6.48,-1.36,-4.58,3.08,6.24,2.6,-3.08,-0.54,6.2,0.9400000000000001,53.55440807300005,1,0.24,
5,1,1,124,2,,9,7,4,3,4,2,6,8,5.42,-0.88,2.18,-3.62,-6.0200000000000005,5.5,-2.0,-4.7,-0.2,2.9,-3.9,7.1000000000000005,-4.24,-5.26,-2.3000000000000003,1.44,3.48,5.1000000000000005,-1.4000000000000001,-0.64,55.09591293300002,1,0.26,
5,1,1,125,2,,9,7,2,3,2,4,4,8,-0.54,-5.96,3.44,-1.78,-4.5,-4.4,4.84,3.46,-3.7600000000000002,-1.4000000000000001,4.92,6.4,-4.5200000000000005,1.6,0.0,3.56,-1.6600000000000001,1.58,-4.16,-1.9000000000000001,58.090639829999986,1,0.28,
5,1,1,126,2,,9,7,4,1,1,7,1,8,-5.5200000000000005,5.58,5.3,-6.140000000000001,-2.82,6.2,-3.7600000000000002,1.9000000000000001,-1.94,5.2,6.2,6.66,-2.0,-3.22,4.48,-5.16,1.26,4.16,-2.92,3.2600000000000002,60.624636650000014,1,0.3,
5,1,1,127,2,,9,7,1,2,1,4,4,8,-0.8,-4.0600000000000005,4.78,2.46,4.96,-3.92,1.86,-0.36,-5.44,-2.92,1.18,-5.5,-3.6,-1.08,2.98,6.34,4.24,-3.18,1.28,-1.34,66.63313245799998,1,0.32,
5,1,1,128,2,,9,7,4,1,4,1,7,8,6.08,-6.24,4.34,2.98,-4.62,-0.48,6.3,-1.72,1.94,-5.3,3.14,-1.04,6.62,-4.34,-5.32,1.78,-0.9,6.24,-0.3,4.82,68.14206743200003,1,0.34,
5,1,1,129,2,,9,7,3,4,4,8,0,8,-0.7000000000000001,2.54,-5.64,5.86,-3.2600000000000002,-0.6,-6.12,2.84,-5.86,0.36,3.14,-0.58,-2.9,0.16,-5.0200000000000005,-0.78,5.64,4.2,2.2,6.16,70.555231333,1,0.36,
5,1,1,130,2,,9,7,3,2,1,4,4,8,3.46,-1.8,-5.82,0.38,-3.62,6.3,2.4,3.0,-1.72,-5.64,-1.56,3.7800000000000002,0.14,-2.44,-2.82,0.68,5.34,1.94,6.98,6.72,78.88199925400005,0,0.34,
5,1,1,131,2,,9,7,3,2,4,3,5,8,6.26,-2.68,5.08,-6.0600000000000005,-1.48,1.86,-5.98,2.46,-5.5200000000000005,-1.84,-3.2,6.92,1.18,6.1000000000000005,-3.3200000000000003,1.72,0.92,5.74,-4.18,2.7600000000000002,83.44710826900001,0,0.32,
5,1,1,132,2,,9,7,3,2,2,6,2,8,1.06,-1.82,-1.4000000000000001,1.32,-5.82,5.58,-3.46,4.76,-3.3200000000000003,4.0,-3.7,2.64,-1.58,5.58,-2.54,-4.62,5.44,3.56,-4.58,-1.2,85.82863235500002,1,0.34,
5,1,1,133,2,,9,7,2,1,1,5,3,8,-6.08,-1.36,-3.74,-0.12,-5.96,6.2,-2.82,4.74,-3.2800000000000002,4.34,-2.3000000000000003,3.54,-5.14,-0.2,2.48,-5.0,7.0600000000000005,7.04,0.64,2.48,89.39185929300004,1,0.36,
5,1,1,134,2,,9,7,4,3,4,0,8,8,5.84,3.74,-0.36,-3.56,3.2,-3.7600000000000002,-5.86,1.6,5.98,1.06,-5.04,5.66,6.140000000000001,-3.12,-0.24,6.94,4.58,-3.88,-1.9000000000000001,2.7800000000000002,91.39223527900003,1,0.38,
5,1,1,135,2,,9,7,4,2,4,3,5,8,6.0600000000000005,5.6000000000000005,2.52,-4.34,2.98,-3.12,2.84,-5.1000000000000005,2.06,-2.98,-3.3200000000000003,5.58,-4.82,3.3200000000000003,-1.48,0.12,1.8,6.640000000000001,5.44,-5.24,97.20025229500004,1,0.4,
5,1,1,136,2,,9,7,2,1,2,6,2,8,-0.72,-5.64,5.72,-5.9,1.3,-3.2800000000000002,-1.04,-5.0200000000000005,4.38,1.76,6.88,-0.36,5.22,6.32,4.34,3.22,-1.2,-3.68,1.3,-3.86,99.76474428199998,1,0.42,
5,1,1,137,2,,9,7,2,1,2,2,6,8,1.28,-6.22,-0.9400000000000001,-3.38,-4.46,1.98,2.9,6.04,6.26,0.92,3.18,5.78,-3.66,4.22,-2.38,6.96,-5.28,-3.48,-0.18,0.06,101.80919051199999,1,0.44,
5,1,1,138,2,,9,7,1,3,3,8,0,8,5.88,-0.48,-6.12,5.62,3.42,-3.8200000000000003,-0.62,4.5200000000000005,-3.88,-0.7000000000000001,5.26,6.7,-4.88,-1.1,1.84,6.8,-2.92,-5.0200000000000005,-0.3,0.86,103.78395247499998,1,0.46,
5,1,1,139,2,,9,7,4,3,4,3,5,8,-5.72,-3.16,3.3000000000000003,4.68,1.24,1.5,-5.64,-1.62,5.64,-2.16,0.58,-4.44,-1.6,-5.5200000000000005,4.22,1.08,3.72,7.0600000000000005,3.94,3.06,106.60670661900002,1,0.48,
5,1,1,140,2,,9,7,3,1,1,7,1,8,3.86,-2.36,1.42,-5.32,-0.22,-4.76,4.24,0.46,5.68,4.46,-0.86,2.66,-3.44,-5.18,-0.5,5.28,5.2,5.68,1.84,-4.78,110.481052637,1,0.5,
5,1,1,141,2,,9,7,2,3,2,5,3,8,1.56,5.86,-5.22,2.0,6.12,-6.18,-0.8,-4.36,-4.76,4.88,1.6400000000000001,-5.0,6.5600000000000005,6.88,3.36,2.5,4.58,-0.18,-5.34,0.22,116.65904665,1,0.52,
5,1,1,142,2,,9,7,1,2,1,2,6,8,6.12,0.32,-4.82,2.42,-1.16,0.08,6.1000000000000005,5.62,-4.92,-3.8200000000000003,-5.0200000000000005,-1.48,0.16,2.42,3.92,6.98,1.8,6.42,6.8,-4.72,122.38295459699998,1,0.54,
5,1,1,143,2,,9,7,4,2,4,0,8,8,1.36,3.48,6.140000000000001,2.12,0.0,-4.84,-4.74,3.7800000000000002,3.54,-1.72,-2.86,-5.4,4.36,3.04,6.54,-4.36,2.32,-0.34,6.38,-0.2,124.52864456200001,1,0.56,
5,1,1,144,2,,9,7,2,4,2,2,6,8,6.32,6.0,-3.16,-3.06,0.34,4.76,2.36,-5.9,-1.46,3.18,-4.62,0.98,2.4,-4.2,5.74,4.92,1.68,0.32,-0.64,-2.04,3.8770301339999946,1,0.02,
5,1,1,145,2,,9,7,4,1,2,7,1,8,-6.08,-5.98,3.8000000000000003,-4.88,-6.16,-0.66,2.74,-2.44,6.12,-0.56,-5.0200000000000005,-1.32,4.64,6.34,2.14,1.58,-1.26,-3.7600000000000002,-3.92,5.82,7.178684950000047,0,0.0,
5,1,1,146,2,,9,7,4,3,4,5,3,8,-2.56,6.1000000000000005,1.24,-1.62,-5.72,3.7600000000000002,4.0600000000000005,4.72,0.34,-3.2,7.0600000000000005,6.9,0.66,-3.44,6.36,4.76,-3.7,1.18,4.72,1.16,9.365383863000034,1,0.02,
5,1,1,147,2,,9,7,3,2,4,3,5,8,5.26,0.42,-5.46,-1.2,2.98,-5.84,-2.7600000000000002,-0.34,-6.26,3.02,-5.0,6.38,-0.98,3.66,4.5,4.88,-3.1,0.3,-4.92,-2.2,11.778882742000008,0,0.0,
5,1,1,148,2,,9,7,3,4,3,4,4,8,-6.0,2.64,6.18,5.34,-2.7,1.8,-1.24,-0.36,2.98,-6.18,-5.46,6.88,-3.3200000000000003,3.1,-4.48,-0.36,-1.56,5.88,-4.04,-2.32,14.790591716999984,1,0.02,
5,1,1,149,2,,9,7,1,2,1,0,8,8,2.18,6.0200000000000005,6.28,-0.74,3.3200000000000003,-5.64,-5.34,-1.4000000000000001,-5.8,3.2,5.0600000000000005,-1.4000000000000001,4.66,2.02,-4.84,1.0,-3.6,-2.2600000000000002,6.62,0.12,17.23524284399997,1,0.04,
5,1,1,150,2,,9,7,2,4,3,7,1,8,6.32,-0.02,3.42,-5.84,5.68,3.46,4.26,-3.56,-4.5,0.06,-0.78,6.1000000000000005,6.12,1.48,3.3000000000000003,0.56,-3.62,6.0200000000000005,-3.24,2.88,19.59101772300005,0,0.02,
5,1,1,151,2,,9,7,1,4,4,8,0,8,-5.48,2.5,4.0,2.86,-0.48,-5.88,-1.96,6.12,-0.48,3.7800000000000002,3.3000000000000003,-3.88,-1.12,6.74,6.86,-2.54,0.4,-3.98,-2.8000000000000003,3.66,21.74463868099997,1,0.04,
5,1,1,152,2,,9,7,1,2,1,2,6,8,6.0200000000000005,-3.36,-0.46,-0.16,5.74,-5.26,4.82,-4.38,-4.84,0.74,2.66,-0.22,7.0200000000000005,-1.84,-5.48,-3.58,5.76,3.5,6.82,3.14,26.275081634999992,1,0.06,
5,1,1,153,2,,9,7,1,2,4,7,1,8,-5.5200000000000005,6.04,1.78,-2.38,6.32,4.8,-4.0600000000000005,-5.22,-2.18,1.3800000000000001,0.1,6.68,-2.7,6.2,-5.18,0.24,3.08,-3.72,0.2,1.08,28.73408174499997,0,0.04,
5,1,1,154,2,,9,7,4,2,2,6,2,8,-5.2,0.08,-4.0600000000000005,-0.18,4.0,-1.98,5.98,-4.5600000000000005,-2.82,5.48,-0.2,6.24,-5.42,-0.08,-4.44,-2.94,1.18,5.82,2.42,6.0600000000000005,32.07435083399997,1,0.06,
5,1,1,155,2,,9,7,3,1,3,3,5,8,-0.02,-1.22,5.38,6.3,3.14,2.1,-4.72,-6.18,-3.7800000000000002,-1.1400000000000001,-2.54,0.58,-4.5200000000000005,0.78,-2.1,6.22,6.68,2.74,-3.58,4.28,34.810807705,1,0.08,
5,1,1,156,2,,9,7,4,1,4,0,8,8,-0.8,-5.34,5.3,1.68,-5.76,6.24,2.06,-2.3000000000000003,-2.58,4.4,-3.44,-3.88,-3.2800000000000002,2.58,2.84,0.08,-1.8,-0.42,2.82,5.0,36.55197167399996,1,0.1,
5,1,1,157,2,,9,7,1,4,1,3,5,8,-6.28,5.78,-6.04,4.6000000000000005,-0.08,-1.96,6.140000000000001,-0.04,4.5200000000000005,2.48,6.62,-5.34,-2.36,3.64,5.72,-2.72,-0.92,1.58,6.9,-3.68,42.20973181700003,1,0.12,
5,1,1,158,2,,9,7,2,1,1,7,1,8,5.98,-6.12,5.38,4.74,-1.98,0.44,5.94,2.44,-4.78,2.88,6.32,2.1,-1.78,-5.0,7.0,-2.1,2.46,1.48,-2.06,4.96,45.80911779400003,1,0.14,
5,1,1,159,2,,9,7,4,1,2,8,0,8,-2.7800000000000002,4.42,6.32,-0.76,5.66,-3.9,6.28,-4.16,2.58,1.3800000000000001,6.4,5.84,-0.1,1.48,-5.22,-2.7,3.18,1.46,-1.52,4.36,47.800672770000006,0,0.12,
5,1,1,160,2,,9,7,4,1,4,2,6,8,-5.42,4.28,5.94,1.32,-5.64,2.06,-2.84,-3.16,0.84,5.22,-4.44,-1.52,-5.1000000000000005,2.54,3.52,-4.16,5.7,-1.3,-1.22,1.86,49.40845990199995,1,0.14,
5,1,1,161,2,,9,7,1,2,1,0,8,8,2.7600000000000002,-2.3000000000000003,3.6,6.22,-0.74,-5.3,-5.48,-1.84,2.06,4.64,-4.3,6.0600000000000005,-1.0,-3.06,3.2600000000000002,2.3000000000000003,-2.96,-4.08,6.44,4.46,51.667114018999996,1,0.16,
5,1,1,162,2,,9,7,1,2,1,2,6,8,4.74,-2.46,-5.36,-3.74,1.36,5.5200000000000005,-0.5,-5.98,5.24,-4.26,-3.94,-1.32,1.92,-4.6000000000000005,-1.6600000000000001,2.2600000000000002,2.22,-1.6,5.54,6.76,57.18339991600004,1,0.18,
5,1,1,163,2,,9,7,4,3,4,3,5,8,5.8,5.96,-4.86,2.7600000000000002,-0.72,-0.28,-1.58,3.8200000000000003,-6.18,2.62,7.08,-3.24,-2.7600000000000002,-0.22,-1.74,6.98,3.2800000000000002,4.32,2.94,-3.7,61.53853774100003,1,0.2,
5,1,1,164,2,,9,7,3,2,1,6,2,8,6.24,-6.16,-4.74,-3.96,4.6000000000000005,3.38,1.6,1.48,-1.48,-0.86,-1.08,-4.62,6.5,2.66,3.9,6.86,2.86,-2.72,5.04,0.78,64.29039573699998,0,0.18,
5,1,1,165,2,,9,7,1,3,1,4,4,8,5.08,5.88,-3.58,1.96,-6.22,2.7600000000000002,4.12,-0.26,-1.24,-5.74,-2.24,2.6,5.76,3.62,-1.1400000000000001,-5.04,7.12,6.96,0.12,2.9,67.63168978700003,1,0.2,
5,1,1,166,2,,9,7,2,3,2,2,6,8,-2.36,-3.3000000000000003,-5.28,5.12,-1.24,5.3,-5.0,1.46,0.42,4.12,6.88,3.1,5.58,-4.66,-2.72,0.72,-3.54,0.48,5.16,4.34,71.00461578400001,1,0.22,
5,1,1,167,2,,9,7,1,4,3,7,1,8,-1.76,5.34,6.32,0.44,1.84,-5.94,-2.98,-4.98,-2.16,2.6,5.5200000000000005,2.48,-4.98,1.92,5.74,-1.9000000000000001,1.12,5.86,-3.24,-1.3,72.72726964999998,0,0.2,
5,1,1,168,2,,9,7,2,3,2,3,5,8,-5.18,-1.02,5.62,5.98,1.8800000000000001,-5.22,1.04,-5.1000000000000005,-2.44,-3.2,-1.72,-3.44,5.34,-2.42,-1.42,3.14,4.14,-5.12,0.22,6.78,75.68585062,1,0.22,
5,1,1,169,2,,9,7,2,3,2,3,5,8,-0.24,6.0600000000000005,6.24,1.36,-1.7,4.8,-5.24,6.0600000000000005,-4.92,2.98,1.84,5.96,2.54,-1.94,-3.2800000000000002,-5.0200000000000005,-1.36,-0.98,-5.5,1.1,77.55991768800004,1,0.24,
5,1,1,170,2,,9,7,4,2,4,6,2,8,-0.16,6.24,-0.08,5.32,0.44,2.44,-3.8200000000000003,5.14,-3.74,-4.28,-1.28,3.88,6.94,-5.14,3.56,-3.42,-4.98,0.64,5.46,1.62,86.24568271600003,1,0.26,
5,1,1,171,2,,9,7,2,3,2,4,4,8,-0.46,5.36,6.0200000000000005,-2.14,-6.12,-3.7,-1.46,5.84,2.7800000000000002,-5.4,-3.16,-4.5,6.46,1.74,4.42,-3.2800000000000002,6.04,2.88,-1.6400000000000001,0.02,88.685215712,1,0.28,
5,1,1,172,2,,9,7,1,3,1,6,2,8,6.3,4.6000000000000005,-3.62,1.36,-0.1,-1.76,-5.76,-4.4,-2.08,1.0,1.6600000000000001,5.62,0.5,-3.22,0.38,7.0200000000000005,-2.72,3.72,-2.7800000000000002,3.52,91.20700979200001,1,0.3,
5,1,1,173,2,,9,7,4,3,4,7,1,8,4.94,1.5,-1.96,1.08,-4.5,4.96,4.36,6.18,-0.28,-5.04,6.76,-2.8000000000000003,6.42,5.6000000000000005,-5.22,-5.14,-0.64,3.44,1.52,3.88,98.456995726,1,0.32,
5,1,1,174,2,,9,7,4,1,4,1,7,8,2.16,1.3800000000000001,5.38,-4.66,2.08,-4.64,-4.96,-0.68,-1.5,5.0,3.14,7.0200000000000005,-5.3,6.76,-0.04,-3.5,1.22,1.54,5.0,4.68,101.42872381199999,1,0.34,
5,1,1,175,2,,9,7,2,3,2,0,8,8,-5.54,4.68,-6.16,-5.74,5.5200000000000005,-2.22,0.92,-2.24,1.46,4.4,6.84,0.76,-2.88,2.2600000000000002,-4.3,-3.2800000000000002,6.2,2.16,2.72,5.62,103.195771933,1,0.36,
5,1,1,176,2,,9,7,2,3,4,6,2,8,-2.7,-3.62,1.1400000000000001,0.14,-5.64,6.12,-2.42,-0.24,5.24,3.7,-4.84,2.22,-0.3,-3.46,-1.82,-0.62,-0.86,4.92,5.86,-2.74,105.351761818,0,0.34,
5,1,1,177,2,,9,7,3,4,3,1,7,8,0.0,3.2600000000000002,-2.06,-4.24,-5.64,4.14,-4.78,5.38,-3.46,-0.84,6.84,1.0,-0.52,7.0200000000000005,-2.8000000000000003,4.62,2.2600000000000002,-2.04,-5.42,2.9,107.21591091199997,1,0.36,
5,1,1,178,2,,9,7,2,3,3,4,4,8,-1.34,3.22,-2.96,-5.24,-5.74,-0.32,1.8800000000000001,5.58,4.04,5.04,4.88,-1.28,1.78,-4.44,6.8,-1.6,5.78,-5.42,2.74,6.54,113.49882602699995,1,0.38,
5,1,1,179,2,,9,7,4,1,1,6,2,8,5.32,-2.3000000000000003,1.7,-6.1000000000000005,-4.82,-0.62,4.86,-0.72,0.28,-4.16,0.56,-0.12,0.7000000000000001,0.88,-2.94,2.92,-2.58,-3.14,6.58,4.12,117.65769505500003,1,0.4,
5,1,1,180,2,,9,7,1,2,1,2,6,8,3.18,5.78,2.6,-4.34,5.5600000000000005,5.44,-1.94,0.76,-5.3,-6.1000000000000005,-2.3000000000000003,5.36,5.7,-4.24,-0.2,-5.0600000000000005,6.86,0.04,6.0600000000000005,-1.34,122.21095919600003,1,0.42,
5,1,1,181,2,,9,7,1,3,1,1,7,8,6.3,4.28,-3.7800000000000002,-5.74,-2.88,-0.66,5.42,1.18,1.4000000000000001,3.94,-1.72,0.76,5.82,-4.1,2.68,-1.52,4.96,5.76,2.2800000000000002,-3.8200000000000003,124.06816840199997,1,0.44,
5,1,1,182,2,,9,7,3,1,3,0,8,8,6.26,-2.7600000000000002,-4.46,0.36,2.72,4.4,-3.88,-6.28,5.58,2.7,-3.14,-3.96,1.12,6.38,0.88,6.22,5.64,-3.8200000000000003,2.82,-3.16,126.19640445700003,1,0.46,
5,1,1,183,2,,9,7,4,1,4,1,7,8,3.06,-0.1,3.7800000000000002,-5.74,-3.64,2.42,6.22,-1.26,-6.3,6.2,6.24,5.72,-5.04,-0.42,6.5200000000000005,2.16,6.0,0.7000000000000001,-4.82,-1.9000000000000001,129.472667456,1,0.48,
5,1,1,184,2,,9,7,3,2,3,1,7,8,4.9,-6.3,-4.68,3.08,-0.84,5.84,-3.18,6.0200000000000005,-4.0200000000000005,2.1,-4.9,7.04,-4.34,-2.16,1.5,5.2,4.04,0.56,-0.5,5.46,131.21660447099998,1,0.5,
5,1,1,185,2,,9,7,2,3,2,6,2,8,-3.58,5.5600000000000005,2.12,1.02,-1.3800000000000001,-5.0,2.2600000000000002,6.04,5.42,-5.68,-5.46,6.08,-2.7,1.24,-1.2,1.5,4.64,1.54,-3.2600000000000002,-2.7800000000000002,134.49427843100003,1,0.52,
5,1,1,186,2,,9,7,4,3,3,0,8,8,-6.26,4.74,-3.64,-3.2,-2.66,2.7600000000000002,-6.26,0.48,-6.32,0.52,-2.36,6.34,-4.96,-0.4,5.84,1.3800000000000001,3.54,-3.48,6.72,5.74,136.92716932300002,1,0.54,
5,1,1,187,2,,9,7,3,2,3,0,8,8,-1.84,-4.48,5.2,1.48,0.9,5.9,3.66,-4.32,4.68,0.34,2.82,0.8,-4.64,-3.88,4.48,5.74,2.24,-2.64,-0.88,-0.04,138.61307144199998,1,0.56,
5,1,1,188,2,,9,7,2,3,4,6,2,8,-4.84,5.92,3.8200000000000003,-1.62,-5.34,-0.18,-1.0,5.78,-6.140000000000001,2.62,6.5200000000000005,-0.9,-5.04,-3.22,-4.7,0.9400000000000001,6.38,6.84,1.52,-1.9000000000000001,140.231870413,0,0.54,
5,1,1,189,2,,9,7,4,2,2,7,1,8,6.18,-0.1,5.74,3.8000000000000003,2.48,-2.7,5.46,1.56,-6.16,-1.1400000000000001,6.22,0.8,-2.66,-5.32,-1.12,6.32,3.14,3.52,-2.24,-2.96,141.760278463,1,0.56,
5,1,1,190,2,,9,7,4,1,2,7,1,8,-2.3000000000000003,5.58,-4.12,-6.18,2.56,1.3,2.42,-0.88,2.16,-5.5,2.0,6.26,6.46,-5.3,-4.74,2.12,-1.1400000000000001,-1.48,5.9,2.82,145.155047417,0,0.54,
5,1,1,191,2,,9,7,2,1,1,2,6,8,3.84,-3.02,3.2,-4.2,1.06,4.6000000000000005,0.52,-0.02,-3.46,6.3,-0.76,-5.5,6.44,3.1,-3.64,3.6,1.6,6.62,6.94,-2.84,149.28982234,1,0.56,
5,1,1,192,2,,9,7,1,3,3,7,1,8,4.14,-2.06,1.1,6.12,5.32,-1.68,-3.04,-5.08,2.7,-5.8,-4.5,1.6400000000000001,-2.14,5.0,-0.32,5.32,-2.88,6.18,2.42,2.46,151.453547478,1,0.58,
5,1,1,193,2,,9,7,3,2,3,0,8,8,-5.0200000000000005,5.2,-4.18,0.58,2.8000000000000003,5.88,-1.3,-3.12,-5.26,-1.7,1.6,-4.92,7.12,-3.1,7.0,-1.6600000000000001,0.76,-2.84,-5.34,4.36,153.772530317,1,0.6,
5,1,1,194,2,,9,7,3,2,3,5,3,8,-5.08,-6.3,2.02,4.82,-0.9400000000000001,-4.12,4.9,-5.5600000000000005,1.44,4.8,-0.16,6.4,-3.36,6.94,5.62,3.96,-1.7,-3.42,3.5,2.5,157.939117432,1,0.62,
5,1,1,195,2,,9,7,3,1,3,1,7,8,5.74,-3.3000000000000003,-4.34,5.22,-3.3000000000000003,3.7,-0.56,2.7600000000000002,-6.24,1.22,-1.3,1.1,-2.3000000000000003,4.94,4.54,-4.5600000000000005,2.7800000000000002,1.24,2.82,-1.94,161.286452532,1,0.64,
5,1,1,196,2,,9,7,4,3,3,5,3,8,-6.16,1.12,-3.0,4.36,-6.3,-4.84,6.04,1.74,-4.92,5.9,-4.64,-2.9,-2.9,-4.44,-1.12,2.08,4.84,4.98,7.0600000000000005,-1.04,162.992575407,1,0.66,
5,1,1,197,2,,9,7,4,1,2,7,1,8,-2.4,3.4,-5.04,-5.62,-4.0600000000000005,-2.4,4.9,-0.34,4.1,1.54,-3.8200000000000003,-4.66,1.58,-2.84,5.44,-0.64,1.72,4.04,5.66,1.06,164.755886316,0,0.64,
5,1,1,198,2,,9,7,1,4,1,1,7,8,-5.84,5.24,-1.26,-4.82,-3.58,-5.5,4.64,5.4,1.82,-2.02,-1.86,-5.38,-1.8800000000000001,4.16,0.92,-5.32,7.0600000000000005,0.72,2.94,5.68,166.797385454,1,0.66,
5,1,1,199,2,,9,7,1,2,2,8,0,8,3.88,-6.26,-3.58,5.98,-0.4,-2.34,-5.26,4.58,-4.4,1.84,0.26,2.86,-5.42,3.42,-0.86,2.54,-0.34,-3.02,6.54,5.38,181.3171556,1,0.68,
5,1,1,200,2,,9,7,3,2,3,3,5,8,-3.56,-6.22,6.1000000000000005,-3.36,6.2,-1.06,-5.36,4.48,2.32,-0.8200000000000001,-5.2,3.0,2.6,0.62,-2.7600000000000002,-2.06,-2.36,5.36,0.98,3.66,184.31284976,1,0.7,
