2	 5	 99	 1	 1	    1	 10	 9	 2	 NaN	    2	 3	 0	 3	 -2.5211	    -7.3965	 4.1174	 2.0130	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 16.1895	    7.3826	 6.6590	 14.0983	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0200	 0	 4.672583e+03	 4.673550e+03	    4676.9921
2	 5	 99	 2	 1	    1	 10	 9	 4	 NaN	    4	 7	 0	 7	 -3.4350	    -1.4468	 -6.4972	 6.3283	 4.8813	 3.5331	    7.6903	 -2.1564	 NaN	 NaN	 14.0052	    18.3408	 5.8640	 19.6072	 13.4874	 5.4943	    10.4209	 5.9132	 NaN	 NaN	 0.0000	    1	 0.0400	 0	 4.704348e+03	 4.705064e+03	    4706.4314
2	 5	 99	 3	 1	    2	 10	 9	 2	 NaN	    2	 0	 1	 1	 -6.2677	    4.9482	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 5.8677	    19.3566	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0200	 1	 4.711257e+03	 4.711783e+03	    4713.1162
2	 5	 99	 4	 1	    2	 10	 9	 1	 NaN	    1	 0	 2	 2	 -5.7615	    5.0763	 -6.0401	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 4.9283	    14.0118	 10.8695	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0400	 0	 4.718934e+03	 4.719559e+03	    4721.0594
2	 5	 99	 5	 1	    2	 10	 9	 4	 NaN	    3	 0	 4	 4	 -6.9262	    7.2790	 7.6319	 -0.4552	 -0.1915	 NaN	    NaN	 NaN	 NaN	 NaN	 10.3467	    14.5964	 9.4349	 13.6531	 4.3260	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    0	 0.0200	 0	 4.725894e+03	 4.726836e+03	    4728.1609
2	 5	 99	 6	 1	    1	 10	 9	 1	 NaN	    1	 2	 0	 2	 6.3246	    -7.5843	 -7.1949	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 19.5319	    7.3763	 13.0788	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0400	 0	 4.734387e+03	 4.735062e+03	    4736.8460
2	 5	 99	 7	 1	    1	 10	 9	 2	 NaN	    2	 6	 0	 6	 -4.9541	    0.9281	 -4.4988	 3.5941	 -0.7565	 4.4682	    -6.3677	 NaN	 NaN	 NaN	 8.1752	    16.7522	 14.6538	 4.4300	 5.4358	 14.5043	    19.7650	 NaN	 NaN	 NaN	 0.0000	    1	 0.0600	 0	 4.745898e+03	 4.746781e+03	    4749.0401
2	 5	 99	 8	 1	    2	 10	 9	 2	 NaN	    2	 0	 3	 3	 -6.4178	    0.6408	 7.2514	 -4.6395	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 19.0449	    18.5585	 6.0056	 11.3328	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0800	 0	 4.755508e+03	 4.756100e+03	    4757.6752
2	 5	 99	 9	 1	    2	 10	 9	 4	 NaN	    4	 0	 5	 5	 -1.9295	    -5.6384	 5.9772	 -7.4686	 4.3671	 4.6202	    NaN	 NaN	 NaN	 NaN	 16.1895	    17.9063	 14.3567	 11.6735	 6.3165	 10.3088	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1000	 0	 4.766785e+03	 4.767544e+03	    4768.8858
2	 5	 99	 10	 1	    2	 10	 9	 1	 NaN	    1	 0	 6	 6	 -6.2743	    4.2345	 -0.1121	 -2.2037	 6.0095	 1.8661	    -3.6269	 NaN	 NaN	 NaN	 9.3180	    14.0569	 19.1970	 13.2926	 9.1130	 5.4358	    4.0995	 NaN	 NaN	 NaN	 0.0000	    1	 0.1200	 0	 4.773995e+03	 4.774537e+03	    4778.2127
2	 5	 99	 11	 1	    1	 10	 9	 2	 NaN	    2	 1	 0	 1	 1.7958	    -1.7439	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 18.9136	    5.4956	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1400	 0	 4.786214e+03	 4.787181e+03	    4788.0981
2	 5	 99	 12	 1	    2	 10	 9	 4	 NaN	    4	 0	 8	 8	 5.7614	    5.2950	 5.2950	 -5.7650	 -7.6369	 -5.3874	    -1.5152	 0.7170	 -5.0398	 NaN	 10.9374	    5.1334	 16.5977	 14.5796	 19.0284	 5.7018	    4.5594	 18.9615	 10.4451	 NaN	 0.0000	    1	 0.1600	 0	 4.793599e+03	 4.794483e+03	    4796.3081
2	 5	 99	 13	 1	    1	 10	 9	 1	 NaN	    2	 0	 0	 0	 3.4801	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 6.0936	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    0	 0.1400	 0	 4.802551e+03	 4.803535e+03	    4804.4931
