2247806 -32768.00000 -32768.00000 32768.0 4 965.00000 1003.00000 1871.0 0
2247807 -32768.00000 -32768.00000 32768.0 0 965.00000 1003.29999 1871.0 0
2247808 -32768.00000 -32768.00000 32768.0 0 965.00000 1003.59998 1871.0 0
2247809 -32768.00000 -32768.00000 32768.0 0 964.79999 1003.90002 1871.0 0
2247810 -32768.00000 -32768.00000 32768.0 0 964.59998 1003.90002 1871.0 0
2247811 -32768.00000 -32768.00000 32768.0 0 964.70001 1003.90002 1869.0 0
2247812 -32768.00000 -32768.00000 32768.0 0 965.00000 1004.00000 1868.0 0
2247813 -32768.00000 -32768.00000 32768.0 0 965.29999 1004.20001 1870.0 0
2247814 -32768.00000 -32768.00000 32768.0 0 965.20001 1004.40002 1873.0 0
2247815 -32768.00000 -32768.00000 32768.0 0 965.09998 1004.50000 1877.0 0
2247816 -32768.00000 -32768.00000 32768.0 0 965.20001 1004.59998 1876.0 0
2247817 -32768.00000 -32768.00000 32768.0 0 965.20001 1004.79999 1875.0 0
2247818 -32768.00000 -32768.00000 32768.0 0 965.29999 1004.90002 1875.0 0
2247819 -32768.00000 -32768.00000 32768.0 0 965.40002 1004.90002 1876.0 0
2247820 -32768.00000 -32768.00000 32768.0 0 965.50000 1004.90002 1877.0 0
2247821 -32768.00000 -32768.00000 32768.0 0 965.59998 1005.00000 1878.0 0
2247822 -32768.00000 -32768.00000 32768.0 0 965.70001 1005.20001 1878.0 0
2247823 -32768.00000 -32768.00000 32768.0 0 965.70001 1005.29999 1878.0 0
2247824 -32768.00000 -32768.00000 32768.0 0 965.50000 1005.40002 1877.0 0
2247825 -32768.00000 -32768.00000 32768.0 0 965.20001 1005.59998 1875.0 0
2247826 -32768.00000 -32768.00000 32768.0 0 965.00000 1005.90002 1874.0 0
2247827 -32768.00000 -32768.00000 32768.0 0 965.00000 1006.09998 1875.0 0
2247828 -32768.00000 -32768.00000 32768.0 0 965.09998 1006.29999 1877.0 0
2247829 -32768.00000 -32768.00000 32768.0 0 965.20001 1006.40002 1878.0 0
2247830 -32768.00000 -32768.00000 32768.0 0 965.09998 1006.59998 1876.0 0
2247831 -32768.00000 -32768.00000 32768.0 0 965.00000 1006.79999 1875.0 0
2247832 -32768.00000 -32768.00000 32768.0 0 965.00000 1007.00000 1874.0 0
2247833 -32768.00000 -32768.00000 32768.0 0 964.90002 1007.09998 1875.0 0
2247834 -32768.00000 -32768.00000 32768.0 0 964.90002 1007.20001 1875.0 0
2247835 -32768.00000 -32768.00000 32768.0 0 964.79999 1007.09998 1876.0 0
2247836 -32768.00000 -32768.00000 32768.0 0 964.79999 1007.09998 1877.0 0
2247837 -32768.00000 -32768.00000 32768.0 0 964.90002 1007.50000 1876.0 0
2247838 -32768.00000 -32768.00000 32768.0 0 965.09998 1007.79999 1876.0 0
2247839 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.20001 1876.0 0
2247840 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.20001 1876.0 0
2247841 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.20001 1877.0 0
2247842 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.20001 1879.0 0
2247843 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.09998 1879.0 0
2247844 -32768.00000 -32768.00000 32768.0 0 965.20001 1008.00000 1879.0 0
2247845 -32768.00000 -32768.00000 32768.0 0 965.29999 1008.20001 1878.0 0
2247846 -32768.00000 -32768.00000 32768.0 0 965.40002 1008.59998 1877.0 0
2247847 -32768.00000 -32768.00000 32768.0 0 965.50000 1009.09998 1877.0 0
2247848 -32768.00000 -32768.00000 32768.0 0 965.50000 1009.20001 1877.0 0
2247849 -32768.00000 -32768.00000 32768.0 0 965.59998 1009.29999 1879.0 0
2247850 -32768.00000 -32768.00000 32768.0 0 965.59998 1009.29999 1881.0 0
2247851 -32768.00000 -32768.00000 32768.0 0 966.00000 1009.40002 1881.0 0
2247852 -32768.00000 -32768.00000 32768.0 0 966.29999 1009.70001 1880.0 0
2247853 -32768.00000 -32768.00000 32768.0 0 966.09998 1010.00000 1879.0 0
2247854 -32768.00000 -32768.00000 32768.0 0 965.59998 1010.20001 1879.0 0
2247855 -32768.00000 -32768.00000 32768.0 0 965.29999 1010.20001 1879.0 0
2247856 -32768.00000 -32768.00000 32768.0 0 965.50000 1010.29999 1879.0 0
2247857 -32768.00000 -32768.00000 32768.0 0 965.59998 1010.29999 1879.0 0
2247858 -32768.00000 -32768.00000 32768.0 0 965.59998 1010.20001 1879.0 0
2247859 -32768.00000 -32768.00000 32768.0 0 965.59998 1010.09998 1881.0 0
2247860 -32768.00000 -32768.00000 32768.0 0 965.70001 1010.20001 1884.0 0
2247861 -32768.00000 -32768.00000 32768.0 0 965.70001 1010.40002 1886.0 0
2247862 -32768.00000 -32768.00000 32768.0 0 965.70001 1010.59998 1886.0 0
2247863 -32768.00000 -32768.00000 32768.0 0 965.70001 1010.70001 1886.0 0
2247864 -32768.00000 -32768.00000 32768.0 0 965.70001 1010.70001 1885.0 0
2247865 -32768.00000 -32768.00000 32768.0 0 965.59998 1010.70001 1883.0 0
2247866 -32768.00000 -32768.00000 32768.0 0 965.40002 1010.59998 1881.0 0
2247867 -32768.00000 -32768.00000 32768.0 0 965.20001 1010.90002 1882.0 0
2247868 -32768.00000 -32768.00000 32768.0 0 965.20001 1011.40002 1883.0 0
2247869 -32768.00000 -32768.00000 32768.0 0 965.20001 1011.90002 1885.0 0
2247870 -32768.00000 -32768.00000 32768.0 0 965.20001 1011.90002 1886.0 0
2247871 -32768.00000 -32768.00000 32768.0 4 965.29999 1011.70001 1888.0 0
2247872 -32768.00000 -32768.00000 32768.0 0 965.40002 1011.70001 1889.0 0
2247873 -32768.00000 -32768.00000 32768.0 0 965.40002 1011.90002 1888.0 0
2247874 -32768.00000 -32768.00000 32768.0 0 965.40002 1012.09998 1886.0 0
2247875 -32768.00000 -32768.00000 32768.0 0 965.40002 1012.09998 1885.0 0
2247876 -32768.00000 -32768.00000 32768.0 0 965.40002 1012.20001 1884.0 0
2247877 -32768.00000 -32768.00000 32768.0 0 965.29999 1012.40002 1884.0 0
2247878 -32768.00000 -32768.00000 32768.0 0 965.20001 1012.59998 1885.0 0
2247879 -32768.00000 -32768.00000 32768.0 0 965.20001 1012.79999 1885.0 0
