2	 1	 1	 1	 1	    2	 10	 9	 3	 NaN	    3	 0	 2	 2	 -5.2165	    0.9538	 6.7600	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 6.6987	    13.7434	 6.0550	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 1.0085	    1	 -0.0200	 1	 2.146269e+03	 2.147103e+03	    2148.1113
2	 1	 1	 2	 1	    1	 10	 9	 1	 NaN	    1	 7	 0	 7	 -4.4696	    4.9459	 -6.6096	 6.4680	 -0.4787	 5.3816	    -7.4765	 0.2209	 NaN	 NaN	 6.7119	    12.3667	 11.3910	 4.4463	 16.1589	 17.7685	    18.3242	 4.7830	 NaN	 NaN	 4.7759	    1	 -0.0400	 1	 2.157113e+03	 2.157897e+03	    2161.6640
2	 1	 1	 3	 1	    2	 10	 9	 1	 NaN	    1	 0	 4	 4	 5.6066	    -0.6330	 0.1558	 -5.1770	 6.0042	 NaN	    NaN	 NaN	 NaN	 NaN	 19.8216	    5.2588	 17.4715	 5.6278	 12.0842	 NaN	    NaN	 NaN	 NaN	 NaN	 7.2264	    1	 -0.0200	 0	 2.167649e+03	 2.168340e+03	    2170.7908
2	 1	 1	 4	 1	    2	 10	 9	 1	 NaN	    2	 0	 6	 6	 -5.6661	    7.0335	 -4.5604	 1.0058	 4.5459	 -5.1769	    -2.1336	 NaN	 NaN	 NaN	 4.4209	    16.1558	 11.1240	 14.4014	 5.9092	 15.1961	    19.7014	 NaN	 NaN	 NaN	 10.3103	    0	 -0.0400	 0	 2.178159e+03	 2.178851e+03	    2181.9347
2	 1	 1	 5	 1	    1	 10	 9	 2	 NaN	    1	 5	 0	 5	 -0.6964	    -4.7975	 5.2201	 4.7456	 -6.9449	 4.9459	    NaN	 NaN	 NaN	 NaN	 17.2428	    5.8599	 14.6756	 4.4915	 14.5580	 8.7371	    NaN	 NaN	 NaN	 NaN	 12.8525	    0	 -0.0600	 0	 2.187719e+03	 2.188703e+03	    2191.2449
2	 1	 1	 6	 1	    1	 10	 9	 1	 NaN	    1	 0	 0	 0	 -3.0656	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 17.1454	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 14.3862	    1	 -0.0400	 0	 2.198696e+03	 2.199538e+03	    2201.0718
2	 1	 1	 7	 1	    1	 10	 9	 3	 NaN	    3	 3	 0	 3	 5.6882	    -5.1952	 -2.8964	 6.0486	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 18.9328	    10.8734	 17.3967	 10.7995	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 16.4615	    1	 -0.0600	 1	 2.206206e+03	 2.207031e+03	    2209.1067
2	 1	 1	 8	 1	    1	 10	 9	 4	 NaN	    4	 6	 0	 6	 2.8352	    -7.2153	 -0.6964	 4.9511	 0.1643	 -6.0580	    -7.9530	 NaN	 NaN	 NaN	 14.5217	    9.5766	 5.2828	 5.2142	 19.7435	 19.4324	    15.1113	 NaN	 NaN	 NaN	 18.5703	    1	 -0.0400	 0	 2.218117e+03	 2.219042e+03	    2221.1508
2	 1	 1	 9	 1	    2	 10	 9	 4	 NaN	    4	 0	 3	 3	 -6.0233	    -4.9162	 3.6331	 6.3726	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 19.8560	    11.2675	 14.3213	 10.4886	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 20.7957	    1	 -0.0600	 1	 2.229602e+03	 2.230561e+03	    2232.7864
2	 1	 1	 10	 1	    2	 10	 9	 4	 NaN	    4	 0	 8	 8	 -4.7923	    -7.4117	 2.5716	 6.5726	 4.9277	 6.7478	    -3.7161	 -0.8975	 0.9921	 NaN	 15.8463	    10.5220	 15.0902	 8.8469	 4.4209	 16.7416	    7.5074	 17.4715	 5.4689	 NaN	 24.8048	    1	 -0.0800	 1	 2.243005e+03	 2.243872e+03	    2247.8811
