Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
,1049.1969585418701,0,,0.0,-6.72,1049.1969585418701,2.74,-1.5,,,1,2.74,0,-1.5,0,144
1449.1748809814453,,1,1449.1748809814453,2.74,-1.5,,,,,399.9779224395752,1,,0,,0,144
,680.3920269012451,0,,0.0,-6.72,680.3920269012451,0.42,-2.64,,,1,0.42,0,-2.64,0,145
1074.2440223693848,1524.7340202331543,0,1074.2440223693848,0.42,-2.64,1524.7340202331543,3.98,-3.4,450.48999786376953,393.85199546813965,1,3.98,0,-3.4,0,145
1979.3601036071777,,1,1979.3601036071777,3.98,-3.4,,,,,454.62608337402344,1,,0,,0,145
,1037.6219749450684,0,,0.0,-6.72,1037.6219749450684,2.14,-4.34,,,1,2.14,0,-4.34,0,146
1520.373821258545,1941.0598278045654,0,1520.373821258545,2.14,-4.34,1941.0598278045654,6.26,-1.7,420.6860065460205,482.75184631347656,1,6.26,0,-1.7,0,146
2537.010908126831,,1,2537.010908126831,6.26,-1.7,,,,,595.9510803222656,1,,0,,0,146
,805.811882019043,0,,0.0,-6.72,805.811882019043,1.7,1.3800000000000001,,,1,1.7,0,1.3800000000000001,0,147
1453.4668922424316,,1,1453.4668922424316,1.7,1.3800000000000001,,,,,647.6550102233887,1,,0,,0,147
,894.7999477386475,0,,0.0,-6.72,894.7999477386475,2.92,3.24,,,1,2.92,0,3.24,0,148
1432.832956314087,,1,1432.832956314087,2.92,3.24,,,,,538.0330085754395,1,,0,,0,148
,1074.798822402954,0,,0.0,-6.72,1074.798822402954,3.9,-0.44,,,1,3.9,0,-0.44,0,149
1506.1628818511963,2008.07785987854,0,1506.1628818511963,3.9,-0.44,2008.07785987854,5.78,6.22,501.91497802734375,431.3640594482422,1,5.78,0,6.22,0,149
2521.509885787964,3071.8188285827637,0,2521.509885787964,5.78,6.22,3071.8188285827637,-5.8,3.84,550.3089427947998,513.4320259094238,1,-5.8,0,3.84,0,149
