Timestamp Saccade Onset,Timestamp Saccade Offset,Exclude from Anlysis,Timestamp Saccade Onset (2),X coordinate saccade onset,Y coordinate saccade onset,Timestamp Saccade Offset (2),X coordinate saccade offset,Y coordinate saccade offset,Saccade duration,Saccade latency,Movement,Mean horizonal position,Std horizonal position,Mean vertical position,Std vertical position,Trial #
,650.7651805877686,0,,0.0,-6.72,650.7651805877686,5.04,1.6,,,1,5.04,0,1.6,0,158
1183.1769943237305,,1,1183.1769943237305,5.04,1.6,,,,,532.4118137359619,1,,0,,0,158
,1009.0460777282715,0,,0.0,-6.72,1009.0460777282715,-2.32,-3.96,,,1,-2.32,0,-3.96,0,159
1390.6080722808838,1926.326036453247,0,1390.6080722808838,-2.32,-3.96,1926.326036453247,-5.7,1.44,535.7179641723633,381.5619945526123,1,-5.7,0,1.44,0,159
2242.161989212036,2693.341016769409,0,2242.161989212036,-5.7,1.44,2693.341016769409,-5.98,4.92,451.17902755737305,315.83595275878906,1,-5.98,0,4.92,0,159
3007.735013961792,3474.9081134796143,0,3007.735013961792,-5.98,4.92,3474.9081134796143,2.1,6.640000000000001,467.17309951782227,314.3939971923828,1,2.1,0,6.640000000000001,0,159
3844.008207321167,4509.742021560669,0,3844.008207321167,2.1,6.640000000000001,4509.742021560669,5.64,3.62,665.733814239502,369.10009384155273,1,5.64,0,3.62,0,159
5024.855136871338,,1,5024.855136871338,5.64,3.62,,,,,515.113115310669,1,,0,,0,159
,689.5248889923096,0,,0.0,-6.72,689.5248889923096,1.84,-2.5,,,1,1.84,0,-2.5,0,160
1126.2378692626953,1455.5308818817139,0,1126.2378692626953,1.84,-2.5,1455.5308818817139,-2.06,1.1,329.29301261901855,436.71298027038574,1,-2.06,0,1.1,0,160
1954.2899131774902,,1,1954.2899131774902,-2.06,1.1,,,,,498.75903129577637,1,,0,,0,160
,670.3159809112549,0,,0.0,-6.72,670.3159809112549,3.08,-3.38,,,1,3.08,0,-3.38,0,161
1084.1221809387207,,1,1084.1221809387207,3.08,-3.38,,,,,413.8062000274658,1,,0,,0,161
,1189.3129348754883,0,,0.0,-6.72,1189.3129348754883,2.32,-1.84,,,1,2.32,0,-1.84,0,162
1559.3950748443604,1805.833101272583,0,1559.3950748443604,2.32,-1.84,1805.833101272583,3.3000000000000003,1.74,246.43802642822266,370.08213996887207,1,3.3000000000000003,0,1.74,0,162
2188.913106918335,2476.4060974121094,0,2188.913106918335,3.3000000000000003,1.74,2476.4060974121094,4.0600000000000005,5.26,287.4929904937744,383.08000564575195,1,4.0600000000000005,0,5.26,0,162
2820.9609985351562,3373.6789226531982,0,2820.9609985351562,4.0600000000000005,5.26,3373.6789226531982,-2.1,7.08,552.717924118042,344.5549011230469,1,-2.1,0,7.08,0,162
3687.9730224609375,4040.8411026000977,0,3687.9730224609375,-2.1,7.08,4040.8411026000977,-5.9,0.6,352.86808013916016,314.29409980773926,1,-5.9,0,0.6,0,162
4354.543924331665,,1,4354.543924331665,-5.9,0.6,,,,,313.7028217315674,1,,0,,0,162
