EyeLink specific 1,EyeLink specific 2,Timestamp fixation cross onset,Timestamp stimuli onset,Timestamp response
,,,0,1351.6471386
,,,0,5307.7750206
,,,0,2089.37597275
,,,0,1369.87996101
,,,0,4722.97692299
,,,0,1994.24386024
,,,0,2803.6429882
,,,0,1340.12198448
,,,0,1641.99209213
,,,0,1870.13888359
,,,0,1646.57306671
,,,0,1692.49200821
,,,0,1821.22516632
,,,0,1718.83893013
,,,0,1764.61601257
,,,0,1668.84183884
,,,0,2468.25313568
,,,0,1390.74206352
,,,0,1822.97897339
,,,0,2884.2689991
,,,0,1562.71886826
,,,0,3452.26287842
,,,0,4884.19914246
,,,0,3576.54094696
,,,0,4093.39094162
,,,0,2642.28105545
,,,0,1689.52703476
,,,0,4675.6811142
,,,0,1852.9009819
,,,0,3062.78300285
,,,0,1875.1308918
,,,0,1649.29103851
,,,0,3796.11086845
,,,0,1714.57290649
,,,0,1420.52793503
,,,0,1808.15505981
,,,0,3733.42895508
,,,0,1527.89902687
,,,0,1474.37119484
,,,0,2552.89316177
,,,0,2718.10102463
,,,0,1514.83201981
,,,0,3020.43509483
,,,0,2678.75099182
,,,0,1909.3940258
,,,0,1728.44099998
,,,0,2942.15297699
,,,0,2474.29203987
,,,0,1996.60396576
,,,0,1893.50104332
,,,0,1542.18697548
,,,0,3832.48710632
,,,0,4423.50888252
,,,0,1720.16191483
,,,0,1700.10304451
,,,0,2459.58304405
,,,0,3387.95018196
,,,0,3589.16187286
,,,0,2699.30100441
,,,0,4903.5680294
,,,0,2695.00803947
,,,0,1925.6708622
,,,0,1734.56001282
,,,0,3221.2228775
,,,0,1843.57309341
,,,0,2673.55799675
,,,0,1673.48384857
,,,0,1826.66707039
,,,0,5158.21003914
,,,0,1607.60807991
,,,0,2875.47683716
,,,0,2933.24398994
,,,0,2911.35597229
,,,0,2467.64087677
,,,0,3966.0179615
,,,0,2340.52014351
,,,0,3811.27214432
,,,0,3624.04799461
,,,0,1905.59697151
,,,0,2648.1320858
,,,0,2965.38090706
,,,0,1745.61595917
,,,0,2485.53395271
,,,0,3569.9698925
,,,0,1209.81097221
,,,0,3470.71313858
,,,0,2363.4159565
,,,0,3508.08596611
,,,0,3068.18985939
,,,0,4006.9539547
,,,0,1839.78009224
,,,0,2311.78092957
,,,0,4936.69199944
,,,0,1528.34701538
,,,0,1880.23996353
,,,0,1585.18004417
,,,0,4073.87495041
,,,0,1437.09993362
,,,0,1417.72985458
,,,0,4878.87096405
,,,0,3458.30392838
,,,0,1743.88217926
,,,0,1705.9841156
,,,0,2270.62702179
,,,0,3164.7977829
,,,0,2938.393116
,,,0,2088.8800621
,,,0,5606.43196106
,,,0,1517.78793335
,,,0,1604.60400581
,,,0,1909.74593163
,,,0,1384.12809372
,,,0,2461.0440731
,,,0,1322.69406319
,,,0,1530.0359726
,,,0,2659.80696678
,,,0,7413.48910332
,,,0,3069.78487968
,,,0,2654.65497971
,,,0,2030.55596352
,,,0,2282.07588196
,,,0,1565.95611572
,,,0,5251.2819767
,,,0,1854.91108894
,,,0,2568.74895096
,,,0,4839.80298042
,,,0,1940.93799591
,,,0,1573.4000206
,,,0,3036.71813011
,,,0,2377.03680992
,,,0,1519.03390884
,,,0,1937.56818771
,,,0,3117.09189415
,,,0,5108.24298859
,,,0,4007.30109215
,,,0,5695.67990303
,,,0,1693.07088852
,,,0,5613.60812187
,,,0,1378.19981575
,,,0,3613.35110664
,,,0,2248.5909462
,,,0,2193.16196442
,,,0,2528.82790565
,,,0,1297.16110229
,,,0,3147.2761631
,,,0,1682.23309517
,,,0,2674.76797104
,,,0,1748.14009666
,,,0,5562.10589409
,,,0,1442.49510765
,,,0,2467.12183952
,,,0,4073.30393791
,,,0,1636.45911217
,,,0,3270.3359127
,,,0,1705.72400093
,,,0,1577.83699036
,,,0,1755.79500198
,,,0,2067.97719002
,,,0,1467.19694138
,,,0,1888.10491562
,,,0,1300.62389374
,,,0,1779.91104126
,,,0,1687.73818016
,,,0,1512.85099983
,,,0,5169.97289658
,,,0,2059.85713005
,,,0,5136.26194
,,,0,2807.00302124
,,,0,1984.42196846
,,,0,1320.56808472
,,,0,4548.16293716
,,,0,4280.11798859
,,,0,1250.4940033
,,,0,1931.42604828
,,,0,1744.12107468
,,,0,2929.68201637
,,,0,1326.83086395
,,,0,2625.40817261
,,,0,2522.38893509
,,,0,1344.79594231
,,,0,1252.50911713
,,,0,2983.75797272
,,,0,1419.33393478
,,,0,2027.63199806
,,,0,3111.35601997
