2	 99	 99	 1	 1	    1	 10	 9	 3	 NaN	    4	 6	 0	 6	 -7.5134	    6.3636	 -6.1540	 -1.6473	 2.6935	 2.1355	    7.8770	 NaN	 NaN	 NaN	 9.8321	    17.7441	 5.4822	 16.9408	 4.1092	 13.4918	    7.0955	 NaN	 NaN	 NaN	 0.0000	    0	 -0.0200	 0	 9.180032e+02	 9.185450e+02	    925.0962
2	 99	 99	 2	 1	    1	 10	 9	 4	 NaN	    4	 0	 0	 0	 3.2567	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 12.1762	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0000	 0	 9.587526e+02	 9.594778e+02	    960.6029
2	 99	 99	 3	 1	    2	 10	 9	 1	 NaN	    1	 0	 8	 8	 -1.3695	    7.0658	 5.1558	 5.3265	 -4.4494	 -3.6479	    2.7825	 -6.4595	 -1.9417	 NaN	 13.6599	    5.5363	 12.8102	 18.6430	 9.1371	 4.8141	    6.5487	 19.0823	 18.2594	 NaN	 0.0000	    1	 0.0200	 0	 9.665374e+02	 9.673626e+02	    971.1633
2	 99	 99	 4	 1	    2	 10	 9	 3	 NaN	    3	 0	 1	 1	 5.5442	    -7.3164	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 13.6701	    9.4144	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.0400	 0	 9.768811e+02	 9.773895e+02	    979.0815
2	 99	 99	 5	 1	    2	 10	 9	 3	 NaN	    4	 0	 5	 5	 -6.5022	    1.6453	 7.9017	 3.5884	 -6.7479	 -2.3469	    NaN	 NaN	 NaN	 NaN	 15.4470	    4.2791	 12.7210	 16.6249	 8.5553	 6.2084	    NaN	 NaN	 NaN	 NaN	 0.0000	    0	 0.0200	 0	 9.840158e+02	 9.845826e+02	    987.5248
2	 99	 99	 6	 1	    1	 10	 9	 1	 NaN	    1	 8	 0	 8	 2.8134	    -4.4696	 4.9564	 7.5165	 -5.6649	 1.5282	    -2.9250	 -0.1199	 -7.6781	 NaN	 14.5492	    15.8508	 8.0269	 17.6664	 8.7580	 4.9927	    4.5232	 18.8236	 13.0881	 NaN	 0.0000	    1	 0.0400	 0	 9.926424e+02	 9.935342e+02	    994.7011
2	 99	 99	 7	 1	    1	 10	 9	 3	 NaN	    3	 7	 0	 7	 2.2609	    7.3868	 -1.2692	 -4.0099	 2.8256	 -6.5017	    7.3908	 -6.4732	 NaN	 NaN	 4.0114	    9.9028	 16.9408	 7.1363	 14.8729	 19.3483	    19.8581	 10.5072	 NaN	 NaN	 0.0000	    1	 0.0600	 0	 1.000827e+03	 1.001652e+03	    1003.3611
2	 99	 99	 8	 1	    2	 10	 9	 1	 NaN	    1	 0	 7	 7	 3.2232	    -5.7892	 -4.4494	 -4.3596	 7.5743	 1.8885	    -2.0074	 4.0929	 NaN	 NaN	 4.3111	    15.4457	 4.1092	 9.0634	 15.7311	 16.8046	    19.0931	 10.4975	 NaN	 NaN	 0.0000	    1	 0.0800	 0	 1.008604e+03	 1.009354e+03	    1011.8378
2	 99	 99	 9	 1	    1	 10	 9	 1	 NaN	    1	 1	 0	 1	 3.3979	    -7.0260	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 15.4457	    11.4938	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1000	 0	 1.017014e+03	 1.017747e+03	    1018.5807
2	 99	 99	 10	 1	    1	 10	 9	 3	 NaN	    3	 3	 0	 3	 4.5072	    -0.7182	 -4.2239	 4.2433	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 15.4470	    15.8339	 11.7861	 10.6571	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1200	 0	 1.023557e+03	 1.024348e+03	    1026.2238
2	 99	 99	 11	 1	    2	 10	 9	 1	 NaN	    1	 0	 3	 3	 -7.3672	    4.8955	 1.1471	 -2.8410	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 8.6978	    10.6571	 15.2771	 14.2788	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1400	 0	 1.031533e+03	 1.032400e+03	    1033.5919
2	 99	 99	 12	 1	    1	 10	 9	 4	 NaN	    4	 5	 0	 5	 4.1623	    6.3699	 -6.5022	 5.2619	 -0.8792	 -5.1352	    NaN	 NaN	 NaN	 NaN	 18.2213	    4.7745	 10.2078	 12.0865	 15.9647	 5.7356	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1600	 0	 1.038585e+03	 1.039285e+03	    1040.5432
2	 99	 99	 13	 1	    1	 10	 9	 1	 NaN	    1	 2	 0	 2	 -7.3164	    7.5947	 -0.0100	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 7.0390	    13.9433	 17.0339	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1800	 0	 1.045569e+03	 1.046178e+03	    1047.4028
2	 99	 99	 14	 1	    2	 10	 9	 3	 NaN	    3	 0	 0	 0	 6.2854	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 15.4537	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.2000	 0	 1.052512e+03	 1.053246e+03	    1054.1541
2	 99	 99	 15	 1	    2	 10	 9	 3	 NaN	    4	 0	 4	 4	 -4.3651	    3.5653	 7.0613	 -7.0479	 -6.7569	 NaN	    NaN	 NaN	 NaN	 NaN	 6.0684	    16.2845	 5.4724	 14.4670	 18.5166	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    0	 0.1800	 0	 1.059238e+03	 1.059897e+03	    1061.6806
2	 99	 99	 16	 1	    2	 10	 9	 2	 NaN	    1	 0	 6	 6	 -3.7760	    4.6650	 2.9505	 6.7035	 -2.5576	 -7.3672	    -6.0086	 NaN	 NaN	 NaN	 11.3539	    9.7334	 17.9687	 5.6331	 16.9295	 15.7311	    19.5839	 NaN	 NaN	 NaN	 0.0000	    0	 0.1600	 0	 1.066907e+03	 1.067532e+03	    1072.6243
2	 99	 99	 17	 1	    1	 10	 9	 1	 NaN	    1	 4	 0	 4	 -0.5582	    7.2979	 -0.1199	 5.8779	 -2.7805	 NaN	    NaN	 NaN	 NaN	 NaN	 18.2857	    5.2352	 4.8141	 13.0881	 13.1068	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1800	 0	 1.077809e+03	 1.078726e+03	    1079.7924
2	 99	 99	 18	 1	    2	 10	 9	 2	 NaN	    2	 0	 2	 2	 5.0056	    -2.9959	 7.3555	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 5.9241	    13.1068	 10.9700	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.2000	 0	 1.084510e+03	 1.085335e+03	    1087.6438
2	 99	 99	 19	 1	    2	 10	 9	 1	 NaN	    1	 0	 3	 3	 -5.4655	    0.7237	 -7.8675	 3.9333	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 14.1067	    14.7711	 8.7580	 10.5613	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.1800	 1	 1.092595e+03	 1.093120e+03	    1094.7369
2	 99	 99	 20	 1	    1	 10	 9	 4	 NaN	    4	 0	 0	 0	 2.8463	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 14.2581	    NaN	 NaN	 NaN	 NaN	 NaN	    NaN	 NaN	 NaN	 NaN	 0.0000	    1	 0.2000	 0	 1.100663e+03	 1.101221e+03	    1102.2300
