VP #,Exp #,Block #,Trial #,# targets/trial,Target difficulty,Difficulty level easy target,Difficulty level difficult target,Gap location easy/shown target,Gap location difficult target,Reported gap location,# easy distractors,# difficult distractors,# all distractors,stim_1 x,stim_2 x,stim_3 x,stim_4 x,stim_5 x,stim_6 x,stim_7 x,stim_8 x,stim_9 x,stim_10 x,stim_1 y,stim_2 y,stim_3 y,stim_4 y,stim_5 y,stim_6 y,stim_7 y,stim_8 y,stim_9 y,stim_10 y,Cumulative timer,Hit,Score,Fixation error
1,1,1,53,1,2,9,7,3,,3,0,4,4,-6.18,4.68,1.46,-2.42,4.42,,,,,,1.28,-3.5,0.76,-2.04,2.7600000000000002,,,,,,51.94760847099997,1,0.34,
1,1,1,54,1,1,9,7,4,,4,3,0,3,-4.0600000000000005,3.68,-6.28,5.1000000000000005,,,,,,,2.08,1.1,-5.14,6.0200000000000005,,,,,,,57.60098648100001,1,0.36,
1,1,1,55,1,1,9,7,1,,1,4,0,4,3.18,3.7,-3.02,-1.8800000000000001,0.76,,,,,,-5.2,6.66,2.5,6.0600000000000005,0.42,,,,,,59.260682583000005,1,0.38,
1,1,1,56,1,2,9,7,2,,2,0,6,6,4.04,5.4,4.14,-5.78,-1.28,-2.02,-5.68,,,,-4.0,5.36,1.28,4.0600000000000005,6.1000000000000005,-0.52,-5.3,,,,63.92776751500003,1,0.4,
1,1,1,57,1,1,9,7,2,,2,4,0,4,4.3,-5.84,6.26,-1.08,-5.04,,,,,,2.7600000000000002,-3.86,6.42,-0.78,1.3800000000000001,,,,,,69.14889550200002,1,0.42,
1,1,1,58,1,1,9,7,3,,3,2,0,2,-4.94,-0.18,-1.02,,,,,,,,-3.9,3.0,-2.48,,,,,,,,70.60811758,1,0.44,
1,1,1,59,1,2,9,7,1,,1,0,7,7,-6.08,-5.0,4.8,-1.98,3.36,-0.12,-5.58,3.14,,,6.32,0.14,-4.86,-2.72,-1.04,0.1,-3.46,5.84,,,78.92563843699998,1,0.46,
1,1,1,60,1,2,9,7,4,,4,0,4,4,-6.12,-1.48,-6.04,1.0,3.66,,,,,,2.12,2.18,-4.62,5.74,-0.16,,,,,,80.63149929000002,1,0.48,
1,1,1,61,1,2,9,7,4,,4,0,8,8,2.52,-4.1,5.9,3.8000000000000003,-5.92,-1.2,-6.12,5.64,-0.34,,-0.88,7.0,1.42,4.5200000000000005,4.2,2.62,-5.44,-1.78,-2.94,,82.001565218,1,0.5,
1,1,1,62,1,2,9,7,2,,2,0,7,7,4.44,2.68,-1.76,-2.94,0.4,-4.24,0.74,-3.86,,,-5.44,0.28,-0.98,5.42,4.0600000000000005,-4.68,-3.54,1.46,,,89.07843923600001,1,0.52,
1,1,1,63,1,1,9,7,2,,2,7,0,7,1.8,5.28,0.76,0.44,-3.24,5.44,-4.5,4.46,,,1.84,6.84,-2.62,6.3,6.18,-1.58,-1.8,-5.24,,,95.323151112,1,0.54,
1,1,1,64,1,2,9,7,1,,1,0,1,1,-0.3,4.74,,,,,,,,,-0.76,4.84,,,,,,,,,97.94308018699996,1,0.56,
1,1,1,65,1,2,9,7,3,,3,0,7,7,5.68,3.4,2.5,-6.04,3.24,-2.34,0.54,-4.86,,,-3.04,-5.46,-2.44,3.64,0.8200000000000001,2.32,6.12,-1.8800000000000001,,,103.85597229000001,1,0.58,
1,1,1,66,1,2,9,7,1,,1,0,7,7,3.14,-4.0600000000000005,6.3,-5.94,-0.54,-0.3,-1.42,-3.34,,,7.08,-5.14,-0.1,-1.84,-2.7800000000000002,5.5,2.12,6.58,,,112.22396540599999,1,0.6,
1,1,1,67,1,2,9,7,1,,1,0,8,8,3.48,0.62,4.98,-4.34,-0.44,3.18,5.18,-5.5,-3.36,,7.1000000000000005,1.3,-0.74,3.36,-1.92,-4.88,4.26,-4.98,6.74,,119.863876581,1,0.62,
1,1,1,68,1,2,9,7,2,,1,0,1,1,-3.42,-1.52,,,,,,,,,-3.1,2.7800000000000002,,,,,,,,,122.606521606,0,0.6,
1,1,1,69,1,1,9,7,4,,4,7,0,7,-2.04,5.8,1.3,4.12,3.68,-3.2,-6.22,-1.62,,,0.04,-4.96,2.84,6.74,0.6,-4.1,1.72,5.76,,,130.572085619,1,0.62,
1,1,1,70,1,2,9,7,4,,4,0,3,3,6.26,-6.16,-4.98,0.72,,,,,,,-0.2,1.36,-3.14,5.5600000000000005,,,,,,,135.52593660399998,1,0.64,
1,1,1,71,1,2,9,7,1,,1,0,0,0,-3.92,,,,,,,,,,2.16,,,,,,,,,,137.259090662,1,0.66,
1,1,1,72,1,1,9,7,3,,3,8,0,8,6.26,5.98,-4.28,1.48,-4.92,-2.66,-1.68,2.48,4.68,,-5.34,-1.96,-4.68,6.94,4.42,-1.42,2.68,-0.88,3.38,,144.98075365999998,1,0.68,
1,1,1,73,1,2,9,7,1,,1,0,6,6,-4.24,-1.34,-1.08,5.0,-4.78,3.06,1.04,,,,1.46,5.86,-0.24,1.7,-3.42,-1.22,3.3000000000000003,,,,148.600392818,1,0.7,
1,1,1,74,1,1,9,7,1,,1,7,0,7,-5.72,-2.48,-5.86,5.32,2.18,4.94,-2.3000000000000003,-1.24,,,2.58,6.96,6.12,1.76,-1.82,5.6000000000000005,-2.34,3.0,,,151.13553977,1,0.72,
1,1,1,75,1,1,9,7,2,,2,1,0,1,-3.7600000000000002,0.88,,,,,,,,,-0.68,3.08,,,,,,,,,152.670095682,1,0.74,
1,1,1,76,1,2,9,7,2,,1,0,1,1,4.98,-3.96,,,,,,,,,-2.94,6.640000000000001,,,,,,,,,154.721120834,0,0.72,
1,1,1,77,1,1,9,7,1,,1,1,0,1,0.44,-3.04,,,,,,,,,2.92,0.0,,,,,,,,,157.75354504600003,1,0.74,
1,1,1,78,1,2,9,7,2,,2,0,8,8,-1.34,5.6000000000000005,2.4,-3.64,5.34,1.58,-2.44,-4.28,-6.3,,0.96,-0.62,4.64,-5.12,3.06,-1.08,4.5200000000000005,-0.7000000000000001,5.08,,166.296190023,1,0.76,
1,1,1,79,1,2,9,7,3,,3,0,4,4,1.82,0.12,5.12,2.12,-2.56,,,,,,0.62,6.76,5.0200000000000005,3.92,4.5200000000000005,,,,,,171.701210976,1,0.78,
1,1,1,80,1,2,9,7,2,,2,0,4,4,1.6400000000000001,-5.58,-4.16,4.22,6.16,,,,,,4.86,6.98,1.56,0.74,-4.04,,,,,,174.410466909,1,0.8,
1,1,1,81,1,1,9,7,4,,4,1,0,1,-5.64,0.54,,,,,,,,,-0.22,5.88,,,,,,,,,177.00598192200002,1,0.82,
1,1,1,82,1,1,9,7,4,,4,5,0,5,-5.42,2.0,-2.02,-5.0,-3.2,4.0200000000000005,,,,,-1.26,-3.64,0.22,-5.26,3.7600000000000002,-0.48,,,,,179.46124505999998,1,0.84,
1,1,1,83,1,2,9,7,2,,2,0,1,1,5.38,-2.74,,,,,,,,,-1.08,-0.56,,,,,,,,,181.06283187900002,1,0.86,
1,1,1,84,1,1,9,7,1,,1,0,0,0,3.52,,,,,,,,,,5.68,,,,,,,,,,182.788486958,1,0.88,
1,1,1,85,1,1,9,7,4,,4,4,0,4,-0.86,5.14,2.14,-3.2,2.56,,,,,,0.6,7.0,-2.46,6.3,1.78,,,,,,185.329780817,1,0.9,
1,1,1,86,1,1,9,7,2,,2,8,0,8,-5.04,-0.02,3.64,1.18,-2.52,0.62,-3.7,5.5,-5.46,,6.22,6.36,4.94,-2.8000000000000003,1.08,1.46,-5.5,0.44,-1.06,,191.786547899,1,0.92,
1,1,1,87,1,2,9,7,3,,3,0,7,7,-1.48,-5.24,-4.88,5.94,1.26,4.5600000000000005,2.54,-3.04,,,1.16,6.54,0.08,7.0600000000000005,3.96,-5.34,-0.76,3.94,,,199.10899996799998,1,0.94,
1,1,1,88,1,2,9,7,4,,4,0,3,3,-4.2,-0.3,-1.0,6.18,,,,,,,0.9,2.42,-2.6,-2.22,,,,,,,202.23500990899998,1,0.96,
1,1,1,89,1,1,9,7,3,,3,8,0,8,4.92,-6.3,6.24,-2.3000000000000003,1.06,-3.66,2.1,5.9,-3.18,,1.4000000000000001,-3.2800000000000002,5.6000000000000005,-2.7600000000000002,0.92,4.54,6.66,-1.76,1.4000000000000001,,209.07099580800002,1,0.98,
1,1,1,90,1,2,9,7,2,,2,0,6,6,-1.32,2.4,0.72,6.12,-5.72,-1.74,-2.7600000000000002,,,,-3.58,-4.0200000000000005,7.08,2.92,-1.1,1.34,5.5600000000000005,,,,216.48738575,1,1.0,
1,1,1,91,1,1,9,7,3,,3,7,0,7,2.64,2.54,3.16,-1.58,5.5,-6.32,-3.46,-1.54,,,0.06,4.5,-4.2,3.44,6.36,4.0200000000000005,6.4,-0.44,,,219.70946478800002,1,1.02,
1,1,1,92,1,2,9,7,3,,3,0,4,4,3.3200000000000003,-3.2600000000000002,-4.84,2.06,-1.3800000000000001,,,,,,-2.86,4.72,-2.6,0.8200000000000001,2.06,,,,,,224.219527721,1,1.04,
1,1,1,93,1,2,9,7,4,,4,0,4,4,4.64,5.14,-3.48,-2.3000000000000003,4.68,,,,,,-4.68,6.84,-0.02,3.02,2.4,,,,,,228.026068687,1,1.06,
1,1,1,94,1,2,9,7,3,,3,0,1,1,-2.38,-1.94,,,,,,,,,5.98,2.12,,,,,,,,,229.52130985300002,1,1.08,
1,1,1,95,1,2,9,7,4,,4,0,2,2,-3.66,-2.86,1.9000000000000001,,,,,,,,-2.54,1.6,-2.36,,,,,,,,231.397943974,1,1.1,
1,1,1,96,1,1,9,7,3,,3,3,0,3,4.24,4.84,-5.0200000000000005,4.54,,,,,,,-5.36,2.04,2.08,-1.22,,,,,,,234.145417929,1,1.12,
1,1,1,97,1,1,9,7,1,,1,7,0,7,4.48,-5.88,1.08,0.9400000000000001,5.96,-3.4,-1.3800000000000001,5.26,,,-3.44,-5.28,3.38,-2.84,4.6000000000000005,4.5,-0.26,-0.02,,,237.058660984,1,1.14,
1,1,1,98,1,1,9,7,4,,4,6,0,6,-6.0600000000000005,-4.7,-3.24,-2.42,1.8,4.26,1.94,,,,-0.5,-4.14,2.82,6.140000000000001,2.58,-0.12,6.22,,,,244.84642195700002,1,1.16,
1,1,1,99,1,2,9,7,3,,3,0,5,5,-5.22,4.84,6.0200000000000005,-3.74,-1.62,2.94,,,,,-0.12,-5.0600000000000005,-0.04,6.58,0.48,3.8200000000000003,,,,,250.241775036,1,1.18,
1,1,1,100,1,2,9,7,3,,3,0,0,0,-2.14,,,,,,,,,,2.02,,,,,,,,,,251.60425591499998,1,1.2,
1,1,1,101,1,1,9,7,4,,4,3,0,3,3.9,1.26,4.64,-2.2,,,,,,,0.32,-1.7,5.78,-0.6,,,,,,,254.537027836,1,1.22,
1,1,1,102,1,2,9,7,4,,4,0,0,0,-1.86,,,,,,,,,,7.04,,,,,,,,,,256.371131659,1,1.24,
1,1,1,103,1,2,9,7,1,,1,0,5,5,-5.46,-2.72,-1.8800000000000001,4.7,-1.08,3.2,,,,,3.68,-3.66,0.54,-3.46,3.68,6.18,,,,,261.649138689,1,1.26,
1,1,1,104,1,1,9,7,1,,1,7,0,7,5.5,-2.02,-3.8200000000000003,4.26,-5.72,2.8000000000000003,1.96,-1.26,,,3.3200000000000003,4.42,-3.48,-5.12,0.9,-1.18,4.0,0.8200000000000001,,,265.341678619,1,1.28,
1,1,1,105,1,2,9,7,1,,1,0,4,4,-5.5600000000000005,-5.16,1.96,-1.94,3.68,,,,,,3.24,-3.68,0.8,5.78,5.0600000000000005,,,,,,267.861240625,1,1.3,
1,1,1,106,1,2,9,7,2,,2,0,7,7,-4.68,-1.54,-4.98,0.8200000000000001,5.18,5.0200000000000005,-4.26,3.8200000000000003,,,-2.38,4.24,6.36,1.78,6.26,-0.16,1.68,-4.68,,,274.216698647,1,1.32,
1,1,1,107,1,2,9,7,3,,3,0,5,5,3.68,-5.88,3.58,-2.88,3.2800000000000002,-0.28,,,,,-3.2,-3.68,4.7,2.2800000000000002,0.54,-2.0,,,,,276.11959648100003,1,1.34,
1,1,1,108,1,2,9,7,4,,4,0,5,5,2.66,1.1400000000000001,-2.06,-0.08,-5.26,5.66,,,,,4.66,-3.64,5.18,0.38,5.0600000000000005,3.6,,,,,277.793290615,1,1.36,
1,1,1,109,1,1,9,7,4,,4,6,0,6,-0.3,-5.86,6.08,1.6400000000000001,-3.04,-4.74,4.54,,,,1.32,-3.4,2.56,4.62,6.5600000000000005,0.9,-3.56,,,,282.13105154,1,1.38,
1,1,1,110,1,1,9,7,4,,4,6,0,6,2.74,-5.46,3.2,-2.94,1.92,-1.28,5.7,,,,-1.32,-4.42,7.04,-0.5,3.48,5.48,-3.9,,,,287.59434247,1,1.4,
1,1,1,111,1,1,9,7,2,,2,0,0,0,5.8,,,,,,,,,,1.04,,,,,,,,,,288.877103567,1,1.42,
1,1,1,112,1,1,9,7,3,,3,6,0,6,2.36,-4.72,5.84,-2.2,-2.0,3.2800000000000002,3.68,,,,-4.12,1.32,-3.04,-3.2,5.0600000000000005,-0.9,3.08,,,,292.8826544285,1,1.44,
1,1,1,113,1,1,9,7,2,,2,6,0,6,5.28,-3.7600000000000002,4.96,-0.38,2.1,-6.08,-0.44,,,,-1.18,6.5,5.7,6.16,3.18,-1.24,-2.62,,,,294.2693333626,1,1.46,
1,1,1,114,1,1,9,7,3,,3,8,0,8,-5.62,-5.1000000000000005,6.0,1.04,-2.38,5.68,-2.96,2.74,1.1,,1.12,-3.34,5.5600000000000005,-3.52,-1.42,-4.96,4.34,1.44,4.16,,300.8396413326,1,1.48,
1,1,1,115,1,1,9,7,2,,2,5,0,5,2.16,4.3,5.96,-1.12,1.8800000000000001,-1.06,,,,,5.62,-0.76,-4.86,6.640000000000001,-3.4,2.18,,,,,303.9212222099,1,1.5,
1,1,1,116,1,2,9,7,2,,2,0,7,7,0.96,4.32,4.1,0.8,2.8000000000000003,-1.18,-3.02,-3.96,,,5.44,6.5600000000000005,-0.14,2.2800000000000002,-3.8200000000000003,-3.2800000000000002,5.0200000000000005,0.8,,,309.9155611992,1,1.52,
1,1,1,117,1,1,9,7,1,,1,1,0,1,4.82,3.7600000000000002,,,,,,,,,5.7,2.5,,,,,,,,,311.5702352524,1,1.54,
1,1,1,118,1,1,9,7,4,,4,8,0,8,1.24,3.3000000000000003,-0.6,-5.1000000000000005,-3.48,3.8200000000000003,-2.32,1.54,6.08,,-1.62,-5.5,1.98,-4.22,-1.48,3.86,5.08,6.8,-0.8200000000000001,,314.4029142857,1,1.56,
1,1,1,119,1,2,9,7,3,,3,0,5,5,3.2600000000000002,-4.42,5.84,-4.46,2.48,0.18,,,,,0.8,6.44,4.04,2.54,4.1,-2.72,,,,,315.8431873322,1,1.58,
1,1,1,120,1,2,9,7,4,,4,0,5,5,-2.58,-6.04,4.6000000000000005,-4.98,2.12,-2.5,,,,,6.640000000000001,1.54,-2.1,-3.1,0.74,-0.7000000000000001,,,,,319.2654173374,1,1.6,
1,1,1,121,1,2,9,7,4,,4,0,2,2,-3.2800000000000002,-6.28,1.72,,,,,,,,3.6,6.36,1.08,,,,,,,,320.9131293297,1,1.62,
1,1,1,122,1,2,9,7,4,,3,0,3,3,-6.32,3.06,-2.46,0.3,,,,,,,-3.5,5.54,-4.46,-0.18,,,,,,,324.7308924198,0,1.6,
1,1,1,123,1,2,9,7,2,,1,0,0,0,3.44,,,,,,,,,,-0.62,,,,,,,,,,326.4002883434,0,1.58,
1,1,1,124,1,1,9,7,3,,3,4,0,4,-5.2,-0.74,-3.66,0.04,5.66,,,,,,2.5,5.62,6.92,-2.48,-4.12,,,,,,329.0273993015,1,1.6,
1,1,1,125,1,2,9,7,2,,2,0,6,6,-5.76,4.12,-2.14,-5.62,5.9,2.1,-1.16,,,,-3.7800000000000002,3.48,0.68,3.44,-1.8,0.3,-3.62,,,,330.4116413593,1,1.62,
1,1,1,126,1,1,9,7,2,,2,7,0,7,-1.54,-5.64,4.1,2.24,0.42,-0.58,2.98,-5.66,,,7.0600000000000005,3.58,5.04,0.42,3.88,-2.34,-3.68,-5.42,,,337.2306413651,1,1.64,
1,1,1,127,1,1,9,7,1,,1,4,0,4,0.22,-4.88,5.04,-4.14,3.52,,,,,,-0.34,-1.02,-2.56,3.52,5.1000000000000005,,,,,,341.7705283165,1,1.66,
1,1,1,128,1,2,9,7,3,,3,0,4,4,-3.7800000000000002,6.1000000000000005,1.36,-5.46,-2.2,,,,,,-2.54,-5.12,-2.42,0.18,2.02,,,,,,346.7939462662,1,1.68,
1,1,1,129,1,1,9,7,3,,3,5,0,5,-1.32,3.12,-5.98,-2.98,-4.7,2.88,,,,,-0.86,-4.92,-2.8000000000000003,5.62,0.64,-1.54,,,,,348.226732254,1,1.7,
1,1,1,130,1,2,9,7,1,,1,0,0,0,3.6,,,,,,,,,,1.84,,,,,,,,,,350.6755912304,1,1.72,
1,1,1,131,1,1,9,7,4,,4,0,0,0,-2.84,,,,,,,,,,0.5,,,,,,,,,,352.0120031834,1,1.74,
